# The Voronoi cells of the 512 games (games.csv) on the unit disk, as every sunflower map draws them: the Voronoi
# diagram of the 512 disk points, their 512 inversions in the unit circle and 32 far points on the circle of radius 3,
# each cell of a real point clipped to the unit circle by Sutherland-Hodgman against a circumscribed 64-gon, the cut
# vertices pushed back onto the circle (DiskM2WF/Opt/vor.py, cells(); common.games.compute_cells).  The cells tile
# the disk up to the 64-gon (total area 99.94% of pi).
# Columns:
#   ipt   the cell (games.csv); rows of one cell are consecutive, cells in ipt order
#   k     the vertex, 0..n-1, in the polygon's cyclic order (as scipy's Voronoi gave it; the orientation varies)
#   x, y  the vertex on the unit disk, float64 written round-trip exact
ipt,k,x,y
92,3,-0.4448985717892977,-0.017301822467652696
92,4,-0.4693362394100884,-0.07799187153740703
92,5,-0.405813758830177,-0.10791391552495175
93,0,0.3400908660109082,-0.1902604645462531
93,1,0.31031383493119946,-0.21340372462657403
93,2,0.3199959344541932,-0.27977521923166315
93,3,0.3410566263455046,-0.28908343795855085
93,4,0.4008673991770368,-0.26079232372791367
93,5,0.3737829319857927,-0.19563904035862317
94,0,-0.14417209393405994,0.39867849434575003
94,1,-0.12016408980516735,0.46536493811504365
94,2,-0.05638877207728094,0.44517704158242977
94,3,-0.04763875424684843,0.4251267763758464
94,4,-0.08485744438398246,0.3692771242175856
94,5,-0.123541122977733,0.37248978123459103
95,0,-0.1640156694685916,-0.39304934912790357
95,1,-0.22687173155725882,-0.4265412300235984
95,2,-0.260480069681889,-0.3678377232703346
95,3,-0.2535667237789218,-0.34789710996154777
95,4,-0.18831862169402674,-0.33161164281151884
95,5,-0.16151966112946226,-0.3608645689444554
96,0,0.42441237297386847,0.08594418334672041
96,1,0.3650119594368631,0.11752559432553811
96,2,0.36525929833083487,0.1582369302077602
96,3,0.3883785524630275,0.17969038103772228
96,4,0.4575180320491097,0.1621465707001968
96,5,0.44236309971948207,0.09562832638576044
97,0,-0.37908473865021924,0.13063384035595135
97,1,-0.3505065419811566,0.161043406757501
97,2,-0.37331418397364335,0.2245116618605971
97,3,-0.3922853710594777,0.22937887824947797
97,4,-0.44907481466960897,0.1901917514153575
97,5,-0.4094227744505566,0.13057702003119154
98,0,0.21464446730659975,-0.37466211220864615
98,1,0.19273576673261114,-0.35458437099654544
98,2,0.1503252213183639,-0.35773093771376363
98,3,0.12460616373137677,-0.42014279212417666
98,4,0.1347133213244944,-0.4357029001840815
98,5,0.20373639523902454,-0.4458122760068462
99,0,0.09780013033554771,0.39436991380809383
99,1,0.09536894021046867,0.4231636855618504
99,2,0.15147498270263307,0.4687539702608555
99,3,0.19582076068169407,0.4139216743055046
99,4,0.19282277619202232,0.39633453255136686
99,5,0.1319332387366385,0.3672487293982565
100,0,-0.4122670491176707,-0.16303578394621393
100,1,-0.4257729604057214,-0.1734847325058796
100,2,-0.43036699652009636,-0.2445349665145715
100,3,-0.3579346374876472,-0.24851687406866382
100,4,-0.3407163490408534,-0.2263613470951434
100,5,-0.34746290534744656,-0.18257596388414216
101,0,0.3815270378208854,-0.10089612019253776
101,1,0.4165486584466237,-0.1590047311358437
101,2,0.4326991235782392,-0.16038528071507396
101,3,0.4844818743808879,-0.11102735360220739
101,4,0.484476548658912,-0.11051010148266699
101,5,0.433582589238765,-0.05891584945673822
101,6,0.40683579101914846,-0.06339045948351812
102,0,-0.21148276124102244,0.4121744644302523
102,1,-0.20110174591946323,0.40084853112666813
102,2,-0.21417829794812795,0.3341774074072331
102,3,-0.25912759783613826,0.32353713741668344
102,4,-0.2811029635929023,0.33791452558615864
102,5,-0.283920922676734,0.41018147361759766
102,6,-0.28318015752585746,0.4110090230794579
103,0,-0.027329072201990053,-0.4163197953603342
103,1,-0.0683388206633167,-0.3931828784662209
103,2,-0.12302359757380596,-0.43397353695321694
103,3,-0.12307022366568701,-0.44844877254599
103,4,-0.06947493092029747,-0.4963897975699417
103,5,-0.06752523697619714,-0.496192146305313
103,6,-0.021129008945544286,-0.44089842966766957
104,0,0.31785657387559935,0.24471841819897205
104,1,0.3031672102439922,0.2904155713556752
104,2,0.3148920582957502,0.31198186807046613
104,3,0.38601200655163925,0.32174100038826375
104,4,0.3883338489223025,0.32001356568766115
104,5,0.39516190582425637,0.24836135199668713
104,6,0.3858456555574744,0.23827492586755242
105,0,-0.4018775336177805,0.03463310432306247
105,1,-0.4224538208915564,-0.009631673699957342
105,2,-0.4448985717892977,-0.017301822467652696
105,3,-0.5038276188386909,0.02317588691425978
105,4,-0.5045296916939187,0.026783337644559625
105,5,-0.46080402806106674,0.084223223532984
105,6,-0.44804129827388794,0.08524246491830051
106,0,0.2839092836157823,-0.3748703594258975
106,1,0.3551722692629764,-0.36205138792731495
106,2,0.3573325506103861,-0.3585042280145431
106,3,0.3410566263455046,-0.28908343795855085
106,4,0.3199959344541932,-0.27977521923166315
106,5,0.2740953165040658,-0.2986646647531714
106,6,0.2743606933129501,-0.3674110490954743
107,0,0.045885919560749305,0.45876774485186816
107,1,-0.00018029370003095485,0.4075489237566013
107,2,-0.04763875424684843,0.4251267763758464
107,3,-0.05638877207728094,0.44517704158242977
107,4,-0.021794155502351815,0.5076283451177781
107,5,-0.017001820337794557,0.5090197986971488
107,6,0.044052700224847946,0.4698652463706532
108,0,-0.260480069681889,-0.3678377232703346
108,1,-0.2535667237789218,-0.34789710996154777
108,2,-0.2767440817890827,-0.302003622214844
108,3,-0.34554799675944675,-0.30897000592860624
108,4,-0.35127091310613134,-0.31771138614378225
108,5,-0.3328644468025877,-0.38813687131257274
108,6,-0.3277542279124281,-0.39063802737099884
109,0,0.4659235489237284,-0.00539233519015106
109,1,0.4102514686683935,0.035655806650143895
109,2,0.42441237297386847,0.08594418334672041
109,3,0.44236309971948207,0.09562832638576044
109,4,0.5073198769058255,0.06728131806471019
109,5,0.5096260172302487,0.0613965291128029
109,6,0.47534914367491465,-0.003027023400834092
110,0,-0.42123268514226786,0.2936849949687307
110,1,-0.3922853710594777,0.22937887824947797
110,2,-0.37331418397364335,0.2245116618605971
110,3,-0.32801544461402266,0.25218528415807867
110,4,-0.34180964700800964,0.3204157837269006
110,5,-0.34955272263266896,0.32460845595099375
110,6,-0.4186692554731824,0.3003786563099079
111,0,0.03595748458914931,-0.46967937278414723
111,1,0.038514564240336516,-0.4771419274148202
111,2,0.10591597366611818,-0.5062979162107419
111,3,0.11287513532401156,-0.5028025598555651
111,4,0.1347133213244944,-0.4357029001840815
111,5,0.12460616373137677,-0.42014279212417666
111,6,0.07184119176192588,-0.40958478711606505
112,0,0.29494420712744024,0.3792321775019156
112,1,0.2920291117459678,0.3725960583537571
112,2,0.22513263417366416,0.35206014407367237
112,3,0.19282277619202232,0.39633453255136686
112,4,0.19582076068169407,0.4139216743055046
112,5,0.25701374066114807,0.44872094669716833
112,6,0.2651963980044573,0.44641728908219064
113,0,-0.405813758830177,-0.10791391552495175
113,1,-0.4693362394100884,-0.07799187153740703
113,2,-0.47528313724063953,-0.08060576540983654
113,3,-0.4991283129454631,-0.1503062990275938
113,4,-0.4942896630553006,-0.1581133681391252
113,5,-0.4257729604057214,-0.1734847325058796
113,6,-0.4122670491176707,-0.16303578394621393
114,0,0.3737829319857927,-0.19563904035862317
114,1,0.4008673991770368,-0.26079232372791367
114,2,0.40616208715492086,-0.2626028817976539
114,3,0.4711886389255766,-0.22732375750735498
114,4,0.4729907188550202,-0.21766380318539125
114,5,0.4326991235782392,-0.16038528071507396
114,6,0.4165486584466237,-0.1590047311358437
115,0,-0.20275802312894195,0.481572483039245
115,1,-0.1943728499782788,0.4879156605064104
115,2,-0.12249372469113344,0.4696675787261992
115,3,-0.12016408980516735,0.46536493811504365
115,4,-0.14417209393405994,0.39867849434575003
115,5,-0.20110174591946323,0.40084853112666813
115,6,-0.21148276124102244,0.4121744644302523
116,0,-0.17608311881610147,-0.49382537160805545
116,1,-0.12307022366568701,-0.44844877254599
116,2,-0.12302359757380596,-0.43397353695321694
116,3,-0.1640156694685916,-0.39304934912790357
116,4,-0.22687173155725882,-0.4265412300235984
116,5,-0.2278545057324846,-0.4304473255045685
116,6,-0.18717139102697244,-0.4928134346933732
117,0,0.3883785524630275,0.17969038103772228
117,1,0.4575180320491097,0.1621465707001968
117,2,0.4604011683086963,0.16403721416830822
117,3,0.4727495274886371,0.23755707690960964
117,4,0.4648500381028021,0.24622240236579496
117,5,0.39516190582425637,0.24836135199668713
117,6,0.3858456555574744,0.23827492586755242
118,0,-0.4094227744505566,0.13057702003119154
118,1,-0.44907481466960897,0.1901917514153575
118,2,-0.4518296629437619,0.19063926135406226
118,3,-0.5107659794489219,0.14493023057039728
118,4,-0.5107870628997814,0.13268418701957707
118,5,-0.46080402806106674,0.084223223532984
118,6,-0.44804129827388794,0.08524246491830051
119,0,0.2839092836157823,-0.3748703594258975
119,1,0.2883384387767048,-0.4440917950759474
119,2,0.2796171569733469,-0.45364678885412174
119,3,0.20489676491497408,-0.4472929420030765
119,4,0.20373639523902454,-0.4458122760068462
119,5,0.21464446730659975,-0.37466211220864615
119,6,0.2743606933129501,-0.3674110490954743
120,0,0.15147498270263307,0.4687539702608555
120,1,0.09536894021046867,0.4231636855618504
120,2,0.045885919560749305,0.45876774485186816
120,3,0.044052700224847946,0.4698652463706532
120,4,0.0874761702353522,0.5240781891442109
120,5,0.10085711129297083,0.5252646019261472
120,6,0.15154489703394602,0.4696404436999744
121,0,-0.43036699652009636,-0.2445349665145715
121,1,-0.3579346374876472,-0.24851687406866382
121,2,-0.34554799675944675,-0.30897000592860624
121,3,-0.35127091310613134,-0.31771138614378225
121,4,-0.4196895785935242,-0.32866800530217616
121,5,-0.43091953791288196,-0.3201530358735394
121,6,-0.4304842610918434,-0.24464367616342
122,0,0.5357776731602891,-0.05550257191338179
122,1,0.484476548658912,-0.11051010148266699
122,2,0.433582589238765,-0.05891584945673822
122,3,0.4659235489237284,-0.00539233519015106
122,4,0.47534914367491465,-0.003027023400834092
122,5,0.5331184883320913,-0.04092321749560915
123,0,-0.34180964700800964,0.3204157837269006
123,1,-0.2811029635929023,0.33791452558615864
123,2,-0.283920922676734,0.41018147361759766
123,3,-0.3587229309713753,0.40447902446814343
123,4,-0.36682390404213355,0.39148403676634164
123,5,-0.34955272263266896,0.32460845595099375
124,0,-0.021129008945544286,-0.44089842966766957
124,1,-0.06752523697619714,-0.496192146305313
124,2,-0.008903455737612191,-0.5424473430811511
124,3,0.0063705500257175834,-0.5381685006834411
124,4,0.038514564240336516,-0.4771419274148202
124,5,0.03595748458914931,-0.46967937278414723
125,0,0.29494420712744024,0.3792321775019156
125,1,0.2920291117459678,0.3725960583537571
125,2,0.3148920582957502,0.31198186807046613
125,3,0.38601200655163925,0.32174100038826375
125,4,0.37445630962305543,0.3950577304981201
125,5,0.35977840135991834,0.40247299356975663
126,0,-0.4448985717892977,-0.017301822467652696
126,1,-0.4693362394100884,-0.07799187153740703
126,2,-0.47528313724063953,-0.08060576540983654
126,3,-0.5389061623334501,-0.054216970003466265
126,4,-0.5449442584293137,-0.03827229076547989
126,5,-0.5038276188386909,0.02317588691425978
127,0,0.3410566263455046,-0.28908343795855085
127,1,0.3573325506103861,-0.3585042280145431
127,2,0.42909553303288356,-0.34114598744959507
127,3,0.435537165385696,-0.3248213435704395
127,4,0.40616208715492086,-0.2626028817976539
127,5,0.4008673991770368,-0.26079232372791367
128,0,-0.12016408980516735,0.46536493811504365
128,1,-0.05638877207728094,0.44517704158242977
128,2,-0.021794155502351815,0.5076283451177781
128,3,-0.08600594398867417,0.5432449660494842
128,4,-0.10216338308563994,0.5353636564177222
128,5,-0.12249372469113344,0.4696675787261992
129,0,-0.2278545057324846,-0.4304473255045685
129,1,-0.28689043954743376,-0.4653668515275599
129,2,-0.3047327938256471,-0.46013755184976085
129,3,-0.3277542279124281,-0.39063802737099884
129,4,-0.260480069681889,-0.3678377232703346
129,5,-0.22687173155725882,-0.4265412300235984
130,0,0.5374138526909625,0.13360252369311618
130,1,0.5073198769058255,0.06728131806471019
130,2,0.44236309971948207,0.09562832638576044
130,3,0.4575180320491097,0.1621465707001968
130,4,0.4604011683086963,0.16403721416830822
130,5,0.5274126252371863,0.1500871543438701
131,0,-0.4919504727561178,0.24618530275987244
131,1,-0.4880865421910897,0.26557118223731324
131,2,-0.42123268514226786,0.2936849949687307
131,3,-0.3922853710594777,0.22937887824947797
131,4,-0.44907481466960897,0.1901917514153575
131,5,-0.4518296629437619,0.19063926135406226
132,0,0.20373639523902454,-0.4458122760068462
132,1,0.1347133213244944,-0.4357029001840815
132,2,0.11287513532401156,-0.5028025598555651
132,3,0.1809151396671139,-0.5272526168497161
132,4,0.19722286695502908,-0.5152250966376561
132,5,0.20489676491497408,-0.4472929420030765
133,0,0.15147498270263307,0.4687539702608555
133,1,0.19582076068169407,0.4139216743055046
133,2,0.25701374066114807,0.44872094669716833
133,3,0.2236088818705934,0.512689754233278
133,4,0.20301366795592166,0.5148298968822018
133,5,0.15154489703394602,0.4696404436999744
134,0,-0.5130142563232976,-0.22742423074245713
134,1,-0.4942896630553006,-0.1581133681391252
134,2,-0.4257729604057214,-0.1734847325058796
134,3,-0.43036699652009636,-0.2445349665145715
134,4,-0.4304842610918434,-0.24464367616342
134,5,-0.4987854697084697,-0.24339276891474276
135,0,0.4844818743808879,-0.11102735360220739
135,1,0.4326991235782392,-0.16038528071507396
135,2,0.4729907188550202,-0.21766380318539125
135,3,0.5335862850038875,-0.17956244692579817
135,4,0.5338764193915636,-0.15781522742789172
136,0,-0.20275802312894195,0.481572483039245
136,1,-0.27294904174537127,0.49449661186970556
136,2,-0.28814107315835114,0.47831899321855265
136,3,-0.28318015752585746,0.4110090230794579
136,4,-0.21148276124102244,0.4121744644302523
137,0,-0.1334177226880961,-0.5507352020199527
137,1,-0.11061340565315947,-0.5489750248520868
137,2,-0.06947493092029747,-0.4963897975699417
137,3,-0.12307022366568701,-0.44844877254599
137,4,-0.17608311881610147,-0.49382537160805545
138,0,0.39516190582425637,0.24836135199668713
138,1,0.3883338489223025,0.32001356568766115
138,2,0.4536734398360578,0.3310951541979004
138,3,0.4719981244116578,0.3168106881268472
138,4,0.4648500381028021,0.24622240236579496
139,0,-0.5045296916939187,0.026783337644559625
139,1,-0.5597848080298353,0.062271118236356705
139,2,-0.5637819754486834,0.08572801019344246
139,3,-0.5107870628997814,0.13268418701957707
139,4,-0.46080402806106674,0.084223223532984
140,0,0.2839092836157823,-0.3748703594258975
140,1,0.3551722692629764,-0.36205138792731495
140,2,0.37205071231446885,-0.425092558510959
140,3,0.35890379929589994,-0.44551255533948636
140,4,0.2883384387767048,-0.4440917950759474
141,0,0.0874761702353522,0.5240781891442109
141,1,0.03670303718854214,0.5727540801891117
141,2,0.012739567930894934,0.5663614782578517
141,3,-0.017001820337794557,0.5090197986971488
141,4,0.044052700224847946,0.4698652463706532
142,0,-0.3928775699194193,-0.41034088686580233
142,1,-0.3328644468025877,-0.38813687131257274
142,2,-0.35127091310613134,-0.31771138614378225
142,3,-0.4196895785935242,-0.32866800530217616
142,4,-0.4152178686353101,-0.3987108047071443
143,0,0.5331184883320913,-0.04092321749560915
143,1,0.5773813986766839,0.013254252479766245
143,2,0.5685482124165723,0.03747162739600335
143,3,0.5096260172302487,0.0613965291128029
143,4,0.47534914367491465,-0.003027023400834092
144,0,-0.4186692554731824,0.3003786563099079
144,1,-0.34955272263266896,0.32460845595099375
144,2,-0.36682390404213355,0.39148403676634164
144,3,-0.4359282207333521,0.3814812565140166
144,4,-0.44585291323942006,0.3572327542401402
145,0,0.10591597366611818,-0.5062979162107419
145,1,0.08787138802287503,-0.5661868743787
145,2,0.06376989386838754,-0.5775504448494745
145,3,0.0063705500257175834,-0.5381685006834411
145,4,0.038514564240336516,-0.4771419274148202
146,0,0.29494420712744024,0.3792321775019156
146,1,0.2651963980044573,0.44641728908219064
146,2,0.31829747655040563,0.47829475200836225
146,3,0.34433202161090837,0.47030719153681483
146,4,0.35977840135991834,0.40247299356975663
147,0,-0.5389061623334501,-0.054216970003466265
147,1,-0.47528313724063953,-0.08060576540983654
147,2,-0.4991283129454631,-0.1503062990275938
147,3,-0.5593263767280695,-0.1381198712139546
147,4,-0.5733969639245752,-0.11430012416189464
148,0,0.4711886389255766,-0.22732375750735498
148,1,0.5072096213548605,-0.27660944075029825
148,2,0.5014677270181541,-0.30390185271071435
148,3,0.435537165385696,-0.3248213435704395
148,4,0.40616208715492086,-0.2626028817976539
149,0,-0.1943728499782788,0.4879156605064104
149,1,-0.12249372469113344,0.4696675787261992
149,2,-0.10216338308563994,0.5353636564177222
149,3,-0.1647865165850847,0.5646923252888184
149,4,-0.18795076588322954,0.5479957410964593
150,0,-0.18717139102697244,-0.4928134346933732
150,1,-0.2278545057324846,-0.4304473255045685
150,2,-0.28689043954743376,-0.4653668515275599
150,3,-0.2608314068246746,-0.5291772940975242
150,4,-0.2320154372289201,-0.5325309553940639
151,0,0.551543153161531,0.21444265332267992
151,1,0.5321579351577521,0.23678002668819326
151,2,0.4727495274886371,0.23755707690960964
151,3,0.4604011683086963,0.16403721416830822
151,4,0.5274126252371863,0.1500871543438701
152,0,-0.5538657225321522,0.18533448522717297
152,1,-0.5107659794489219,0.14493023057039728
152,2,-0.4518296629437619,0.19063926135406226
152,3,-0.4919504727561178,0.24618530275987244
152,4,-0.5530967416531887,0.2151840089191665
153,0,0.20489676491497408,-0.4472929420030765
153,1,0.19722286695502908,-0.5152250966376561
153,2,0.26308780179427504,-0.5339050685787183
153,3,0.28421613152020053,-0.5119541693981357
153,4,0.2796171569733469,-0.45364678885412174
154,0,0.15154489703394602,0.4696404436999744
154,1,0.20301366795592166,0.5148298968822018
154,2,0.16714510109382605,0.5730342542294482
154,3,0.13662619898519046,0.571070076506406
154,4,0.10085711129297083,0.5252646019261472
155,0,-0.5119167000137126,-0.3104382462671457
155,1,-0.48756406541732517,-0.32990724792592563
155,2,-0.43091953791288196,-0.3201530358735394
155,3,-0.4304842610918434,-0.24464367616342
155,4,-0.4987854697084697,-0.24339276891474276
156,0,0.5357776731602891,-0.05550257191338179
156,1,0.5838780100336093,-0.08627734203742597
156,2,0.5888034955169812,-0.11743415008547338
156,3,0.5338764193915636,-0.15781522742789172
156,4,0.4844818743808879,-0.11102735360220739
156,5,0.484476548658912,-0.11051010148266699
157,0,-0.28318015752585746,0.4110090230794579
157,1,-0.283920922676734,0.41018147361759766
157,2,-0.3587229309713753,0.40447902446814343
157,3,-0.3734300888506892,0.4590799841481933
157,4,-0.35573840985039606,0.4858857473441877
157,5,-0.28814107315835114,0.47831899321855265
158,0,-0.03469905262383167,-0.5923289152024478
158,1,-0.008903455737612191,-0.5424473430811511
158,2,-0.06752523697619714,-0.496192146305313
158,3,-0.06947493092029747,-0.4963897975699417
158,4,-0.11061340565315947,-0.5489750248520868
158,5,-0.06621002465642878,-0.6002724512111809
159,0,0.37445630962305543,0.3950577304981201
159,1,0.4267227851220993,0.41445242822676126
159,2,0.4556844171593357,0.39890630180915304
159,3,0.4536734398360578,0.3310951541979004
159,4,0.3883338489223025,0.32001356568766115
159,5,0.38601200655163925,0.32174100038826375
160,0,-0.5045296916939187,0.026783337644559625
160,1,-0.5597848080298353,0.062271118236356705
160,2,-0.6071578713239139,0.013861843518655978
160,3,-0.5961568652478725,-0.017495259289195132
160,4,-0.5449442584293137,-0.03827229076547989
160,5,-0.5038276188386909,0.02317588691425978
161,0,0.3551722692629764,-0.36205138792731495
161,1,0.3573325506103861,-0.3585042280145431
161,2,0.42909553303288356,-0.34114598744959507
161,3,0.45271177810425034,-0.3905570143416088
161,4,0.4395185738725969,-0.4215623626385668
161,5,0.37205071231446885,-0.425092558510959
162,0,0.012739567930894934,0.5663614782578517
162,1,-0.03931809419677638,0.6095016305917826
162,2,-0.07027984270621128,0.5953050729564584
162,3,-0.08600594398867417,0.5432449660494842
162,4,-0.021794155502351815,0.5076283451177781
162,5,-0.017001820337794557,0.5090197986971488
163,0,-0.3047327938256471,-0.46013755184976085
163,1,-0.35105516081740995,-0.48776503332338905
163,2,-0.38391628803271466,-0.47720809638953915
163,3,-0.3928775699194193,-0.41034088686580233
163,4,-0.3328644468025877,-0.38813687131257274
163,5,-0.3277542279124281,-0.39063802737099884
164,0,0.5374138526909625,0.13360252369311618
164,1,0.5073198769058255,0.06728131806471019
164,2,0.5096260172302487,0.0613965291128029
164,3,0.5685482124165723,0.03747162739600335
164,4,0.6071414189302514,0.09264640189093594
164,5,0.5897651074271828,0.1229394985906899
165,0,-0.42123268514226786,0.2936849949687307
165,1,-0.4880865421910897,0.26557118223731324
165,2,-0.519325367047434,0.3083610693736729
165,3,-0.511656391039957,0.34284888075128017
165,4,-0.44585291323942006,0.3572327542401402
165,5,-0.4186692554731824,0.3003786563099079
166,0,0.17514703488286004,-0.579603822056927
166,1,0.14588699024166407,-0.6000521734704795
166,2,0.08787138802287503,-0.5661868743787
166,3,0.10591597366611818,-0.5062979162107419
166,4,0.11287513532401156,-0.5028025598555651
166,5,0.1809151396671139,-0.5272526168497161
167,0,0.31829747655040563,0.47829475200836225
167,1,0.2986289877266926,0.542494696440359
167,2,0.2627706686612834,0.5471404334956077
167,3,0.2236088818705934,0.512689754233278
167,4,0.25701374066114807,0.44872094669716833
167,5,0.2651963980044573,0.44641728908219064
168,0,-0.5130142563232976,-0.22742423074245713
168,1,-0.4942896630553006,-0.1581133681391252
168,2,-0.4991283129454631,-0.1503062990275938
168,3,-0.5593263767280695,-0.1381198712139546
168,4,-0.5883228353316774,-0.19869041082112562
168,5,-0.5646483902669248,-0.22658839886531743
169,0,0.4729907188550202,-0.21766380318539125
169,1,0.5335862850038875,-0.17956244692579817
169,2,0.570835179040758,-0.21479480342322135
169,3,0.5694635563930431,-0.2516222954481235
169,4,0.5072096213548605,-0.27660944075029825
169,5,0.4711886389255766,-0.22732375750735498
170,0,-0.20275802312894195,0.481572483039245
170,1,-0.1943728499782788,0.4879156605064104
170,2,-0.18795076588322954,0.5479957410964593
170,3,-0.2504539572764865,0.5718039156157415
170,4,-0.2766711547794447,0.5452706247257854
170,5,-0.27294904174537127,0.49449661186970556
171,0,-0.20223822557395407,-0.5923495948074615
171,1,-0.2320154372289201,-0.5325309553940639
171,2,-0.18717139102697244,-0.4928134346933732
171,3,-0.17608311881610147,-0.49382537160805545
171,4,-0.1334177226880961,-0.5507352020199527
171,5,-0.1645870594925237,-0.5904264021675847
172,0,0.4727495274886371,0.23755707690960964
172,1,0.5321579351577521,0.23678002668819326
172,2,0.55071593591417,0.3008658128521214
172,3,0.521377132457756,0.32499708152409273
172,4,0.4719981244116578,0.3168106881268472
172,5,0.4648500381028021,0.24622240236579496
173,0,-0.5538657225321522,0.18533448522717297
173,1,-0.6109547999964567,0.15072283537615377
173,2,-0.6054585761036749,0.11273363137191811
173,3,-0.5637819754486834,0.08572801019344246
173,4,-0.5107870628997814,0.13268418701957707
173,5,-0.5107659794489219,0.14493023057039728
174,0,0.2883384387767048,-0.4440917950759474
174,1,0.35890379929589994,-0.44551255533948636
174,2,0.3713749900432154,-0.4931506572069426
174,3,0.3495075825400945,-0.5252823020214028
174,4,0.28421613152020053,-0.5119541693981357
174,5,0.2796171569733469,-0.45364678885412174
175,0,0.0874761702353522,0.5240781891442109
175,1,0.03670303718854214,0.5727540801891117
175,2,0.05927698595216373,0.6159474669463765
175,3,0.09749166541248412,0.6251048253696042
175,4,0.13662619898519046,0.571070076506406
175,5,0.10085711129297083,0.5252646019261472
176,0,-0.4152178686353101,-0.3987108047071443
176,1,-0.4608398340396234,-0.4152244944281496
176,2,-0.4953622573288729,-0.3960321557724207
176,3,-0.48756406541732517,-0.32990724792592563
176,4,-0.43091953791288196,-0.3201530358735394
176,5,-0.4196895785935242,-0.32866800530217616
177,0,0.5357776731602891,-0.05550257191338179
177,1,0.5838780100336093,-0.08627734203742597
177,2,0.6344041345768762,-0.042859157666667695
177,3,0.6217015285595142,-0.005066539019289301
177,4,0.5773813986766839,0.013254252479766245
177,5,0.5331184883320913,-0.04092321749560915
178,0,-0.43992317125750025,0.46145043221842474
178,1,-0.3734300888506892,0.4590799841481933
178,2,-0.3587229309713753,0.40447902446814343
178,3,-0.36682390404213355,0.39148403676634164
178,4,-0.4359282207333521,0.3814812565140166
178,5,-0.45620146579588766,0.4245298482025837
179,0,0.012577084700353493,-0.6390417996807009
179,1,0.04979665803080368,-0.6226409969860297
179,2,0.06376989386838754,-0.5775504448494745
179,3,0.0063705500257175834,-0.5381685006834411
179,4,-0.008903455737612191,-0.5424473430811511
179,5,-0.03469905262383167,-0.5923289152024478
180,0,0.35977840135991834,0.40247299356975663
180,1,0.37445630962305543,0.3950577304981201
180,2,0.4267227851220993,0.41445242822676126
180,3,0.4235091769360597,0.48085416596489905
180,4,0.3846839498257558,0.4939523949613242
180,5,0.34433202161090837,0.47030719153681483
181,0,-0.6186490327761598,-0.1047110370972765
181,1,-0.5733969639245752,-0.11430012416189464
181,2,-0.5389061623334501,-0.054216970003466265
181,3,-0.5449442584293137,-0.03827229076547989
181,4,-0.5961568652478725,-0.017495259289195132
181,5,-0.6387481760647354,-0.0685107487652201
182,0,0.42909553303288356,-0.34114598744959507
182,1,0.45271177810425034,-0.3905570143416088
182,2,0.518564007107229,-0.3819496409081106
182,3,0.5282611026282361,-0.3413034164248124
182,4,0.5014677270181541,-0.30390185271071435
182,5,0.435537165385696,-0.3248213435704395
183,0,-0.12462489827970369,0.6336104521313155
183,1,-0.07027984270621128,0.5953050729564584
183,2,-0.08600594398867417,0.5432449660494842
183,3,-0.10216338308563994,0.5353636564177222
183,4,-0.1647865165850847,0.5646923252888184
183,5,-0.15945028689892585,0.6098644983653031
184,0,-0.28689043954743376,-0.4653668515275599
184,1,-0.2608314068246746,-0.5291772940975242
184,2,-0.29499804777426086,-0.5587019911973169
184,3,-0.3369560741766318,-0.5526747919969145
184,4,-0.35105516081740995,-0.48776503332338905
184,5,-0.3047327938256471,-0.46013755184976085
185,0,0.6233926523136656,0.18024038175795076
185,1,0.5897651074271828,0.1229394985906899
185,2,0.5374138526909625,0.13360252369311618
185,3,0.5274126252371863,0.1500871543438701
185,4,0.551543153161531,0.21444265332267992
185,5,0.5962203252043627,0.21326085837396466
186,0,-0.5530967416531887,0.2151840089191665
186,1,-0.5850709959238831,0.2460006295445043
186,2,-0.5827983654487356,0.28902079839750905
186,3,-0.519325367047434,0.3083610693736729
186,4,-0.4880865421910897,0.26557118223731324
186,5,-0.4919504727561178,0.24618530275987244
187,0,0.2659063484947441,-0.5778530650705935
187,1,0.26308780179427504,-0.5339050685787183
187,2,0.19722286695502908,-0.5152250966376561
187,3,0.1809151396671139,-0.5272526168497161
187,4,0.17514703488286004,-0.579603822056927
187,5,0.23493076485876746,-0.608382287377252
188,0,0.2627706686612834,0.5471404334956077
188,1,0.2236088818705934,0.512689754233278
188,2,0.20301366795592166,0.5148298968822018
188,3,0.16714510109382605,0.5730342542294482
188,4,0.19454352784574408,0.6071641978152422
188,5,0.2382889047338731,0.6088074732234002
189,0,-0.5119167000137126,-0.3104382462671457
189,1,-0.4987854697084697,-0.24339276891474276
189,2,-0.5130142563232976,-0.22742423074245713
189,3,-0.5646483902669248,-0.22658839886531743
189,4,-0.5883692269704469,-0.28852839883163567
189,5,-0.5546206683448524,-0.3170906349640757
190,0,0.5888034955169812,-0.11743415008547338
190,1,0.6245945171948555,-0.1411019171016299
190,2,0.6303295348457312,-0.18528429333589702
190,3,0.570835179040758,-0.21479480342322135
190,4,0.5335862850038875,-0.17956244692579817
190,5,0.5338764193915636,-0.15781522742789172
191,0,-0.27294904174537127,0.49449661186970556
191,1,-0.2766711547794447,0.5452706247257854
191,2,-0.3403681779537675,0.563918197917801
191,3,-0.36610600388295983,0.5270733496972486
