# games_c4_e4.csv -- memory-two Wright-Fisher run c4_e4 (parameters: runs.csv), one row per sampled game, ipt order 0..511.
# Reduced by provenance/robustness/reduce.py from the packed files c4_e4.{idx,bin} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv; gid = 2000 + ipt)
#   isl      the task index of the game in the kit's slurm array (isl = 3*(ig - 1) + ie with ie = 3); it fixes the seeds
#   E        realised efficiency: mean per-round payoff of the population over the sampled second half of the
#            ten replicates, divided by Emax = max(1, (1 + u + v)/2)  (the 'ef' column of the .idx)
#   efsd     standard deviation over the ten replicates of each replicate's pay/Emax, as the simulator wrote it (the .idx)
#   pay      mean per-round payoff of the population, the numerator of E
#   ndist    number of distinct strategies with a non-zero count in the summed abundance
#   nrep     replicates found (10 at every game)
#   S_abc    pooled share of the population in the atom abc (efficient-stable-competitive, eps -> 0 atoms):
#            the abundance summed over the ten replicates and the sampled half, normalised, summed over the atom
#            (the atom 101 is empty at every game and has no column)
ipt,isl,E,efsd,pay,ndist,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111
0,1368,0.9927193399,0.00868981,0.9927193399,65536,10,0.009853908014277605,0.009446242179513011,0.005957642988799422,0.0007964965212199437,0.9651408408495169,2.8504739401121107e-05,0.008776364707257513
1,1371,0.99928157506,7.839672e-05,0.99928157506,65536,10,0.0010860760225861177,0.0,4.374579994361242e-06,3.0637500005593995e-05,0.9988568470182362,7.759999998582682e-09,2.2057119160914286e-05
2,1374,0.99500991148,0.005705638,0.99500991148,65536,10,0.014368669383351528,0.0064398588513674805,0.0008103092418854614,0.0008035372857631365,0.9658797494594716,1.1083999923044345e-07,0.011697764938170931
3,1377,0.9973688472,0.002924999,0.9973688472,65536,10,0.002502763465384015,0.0,0.002323187354992103,5.72472796740409e-05,0.9950186774593432,9.30042805358792e-05,5.12016003737927e-06
4,1380,0.99931987231,8.209418e-05,0.99931987231,65536,10,0.001143918682345838,0.0,2.7712199939244473e-06,3.151982004039802e-05,0.9988196722376101,1.7219999684305763e-08,2.100819983688067e-06
5,1383,0.99368490695,0.006644725,0.99368490695,65536,10,0.009542568922526456,0.0031004533185747156,0.004372498724067866,0.0006458906766206349,0.9633551625162757,0.00012053354085792041,0.018862892301066213
6,1386,0.9992317121,7.291485e-05,0.9992317121,65536,10,0.000879086699437365,0.0,1.0892179960795758e-05,2.8330700005264252e-05,0.999080778900648,2.1058000057347746e-07,7.009399836226727e-07
7,1389,0.98789218473,0.01601219,0.98789218473,65536,10,0.019716312886030974,0.01000461334151848,0.03135955145813474,0.0008194509831012516,0.9380983873112348,1.620199979850614e-07,1.5219999831571812e-06
8,1392,0.95491103152,0.06339907,0.95491103152,65536,10,0.005841482458891638,0.004607021494206072,0.12273947007113023,0.0006453376375948004,0.8659150314197285,0.0002515272784467289,1.2964000170945136e-07
9,1395,0.99930369892,6.107903e-05,0.99930369892,65536,10,0.0009144557643879237,0.0,7.325960012852249e-06,2.4974540095295468e-05,0.9990527161154956,0.0,5.276200080786597e-07
10,1398,0.98810635877,0.004952448,0.98810635877,65536,10,0.026847723059120105,0.015691633701057427,0.01925483860888222,0.003641654071526706,0.9345637455193966,1.4089999924922147e-07,2.641400005867529e-07
11,1401,0.99906924627,0.0001287666,0.99906924627,65536,10,0.0007808361783994611,0.0,6.259539978519692e-06,2.1215859929622938e-05,0.999190732101729,8.264799968640144e-07,1.2983999783900391e-07
12,1404,0.99946352733,2.455887e-05,0.99946352733,65536,10,0.0014968601572114425,0.0,9.940799948975627e-07,3.922629987105872e-05,0.9984615500229701,1.787999966948159e-08,1.3515599769532157e-06
13,1407,0.99244680221,0.01211119,0.99244680221,65536,10,0.0065235981385708955,0.00667838155781493,0.01011786951493169,0.001712111806055622,0.9745459343461644,0.00042053943651926707,1.565199943693463e-06
14,1410,0.99925204594,4.117695e-05,0.99925204594,65536,10,0.0008061823594364029,0.0,1.698061996700957e-05,2.524088002574456e-05,0.9991510397406153,1.5655999751492518e-07,3.9983999636666865e-07
15,1413,0.98928656573,0.004729724,0.98928656573,65536,10,0.16852759191802386,0.01990468667298838,0.1784323080342414,0.009079820462546344,0.6191496737438931,0.004905181588290727,7.375800171014674e-07
16,1416,0.96769677472,0.03769624,0.96769677472,65536,10,0.00851638015781298,0.009156958300056566,0.0785982255636101,0.000733298283547036,0.9026355557563003,0.00035896557867493077,6.163600079607114e-07
17,1419,0.99938369571,6.613079e-05,0.99938369571,65536,10,0.0009208240789091769,0.0,1.3111199985773107e-06,9.856751996895326e-05,0.7861348350952982,0.0,0.21284446218585332
18,1422,0.99181556997,0.004547395,0.99181556997,65536,10,0.02075467213545936,0.005427048271341232,3.469400000547207e-07,0.00259230210821389,0.9697293674565899,0.001496076948397934,1.8614000005998954e-07
