# replicates_c1_e4.csv -- memory-two Wright-Fisher run c1_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files c1_e4.{idx,win,rep} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 22000000 (runs.csv), isl from games_c1_e4.csv
#   E        the replicate's realised efficiency over its sampled second half (the .rep, 8 decimals)
#   R_abc    the share of the replicate's sampled population in the atom abc (the .rep, 8 decimals); the ten
#            replicates of a game average to the pooled S_abc of games_c1_e4.csv within 5.5e-09
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,E,R_000,R_100,R_010,R_001,R_110,R_011,R_111,top,top_atom,top_share,top_selfpay
1,1,22013701,0.98082314,0.03704596,0.0,0.00030494,0.00136416,0.95861501,8e-07,0.00266914,24281,6,0.00408864,0.9994415
1,2,22013702,0.98053385,0.03766087,0.0,0.0005752,0.00135115,0.95863949,4.2e-07,0.00177287,31913,6,0.00459818,0.9996804
1,3,22013703,0.9809157,0.03648823,0.0,0.00030556,0.00131214,0.96146544,5.1e-07,0.00042813,30393,6,0.00719975,0.9995013
1,4,22013704,0.98076318,0.03747617,0.0,0.00030663,0.00137258,0.95971011,7e-07,0.0011338,38009,6,0.00558269,0.9995609
1,5,22013705,0.98090608,0.03675479,0.0,0.00030042,0.00132881,0.96056096,6.4e-07,0.00105438,23001,6,0.00446156,0.9996804
1,6,22013706,0.98069864,0.03702156,0.0,0.0003044,0.00133426,0.96120197,7.4e-07,0.00013706,22969,6,0.0053203,0.9996206
1,7,22013707,0.98006752,0.03689553,0.0,0.00247984,0.00137047,0.95915409,5.8e-07,9.95e-05,62479,6,0.00389201,0.9996804
1,8,22013708,0.98038722,0.03796908,0.0,0.00105899,0.00136855,0.95902897,5.4e-07,0.00057387,26699,6,0.00495415,0.9996304
1,9,22013709,0.98021427,0.03717958,0.0,0.00217027,0.00132914,0.9586581,5.2e-07,0.00066239,48505,6,0.00599685,0.9996804
1,10,22013710,0.98078343,0.03718577,0.0,0.00030072,0.00138156,0.96082601,5.8e-07,0.00030535,34073,6,0.00836131,0.9994806
2,1,22013731,0.96984344,0.0623559,0.02956838,0.00877233,0.00323698,0.89348094,0.00035248,0.00223299,36907,6,0.00770555,0.999509
2,2,22013732,0.96677005,0.06423731,0.02865759,0.01798686,0.0028902,0.88609446,0.00010362,2.995e-05,33113,6,0.01113462,0.9995394
2,3,22013733,0.96604714,0.06348832,0.02803991,0.01682062,0.00323664,0.88446515,0.00070192,0.00324744,37005,6,0.01114129,0.9995393
2,4,22013734,0.96646204,0.06351451,0.03056765,0.01699717,0.00334604,0.88516768,0.00037709,2.985e-05,33305,6,0.00641239,0.9994483
2,5,22013735,0.97123339,0.06210196,0.03007664,0.00403347,0.00300359,0.89992133,0.00036326,0.00049975,37533,6,0.00953273,0.9994482
2,6,22013736,0.97045701,0.0602084,0.02785112,0.00707794,0.00309483,0.90108689,0.00067435,6.48e-06,32783,6,0.01238474,0.9995393
2,7,22013737,0.96439317,0.05982043,0.02741079,0.02760867,0.00293523,0.88220877,7.45e-06,8.66e-06,8444,2,0.01213685,0.6956226
2,8,22013738,0.96912799,0.05905787,0.02689975,0.01307168,0.00337086,0.89611817,0.00013055,0.00135112,33689,6,0.00998786,0.999509
2,9,22013739,0.96721111,0.06667823,0.02993272,0.01218205,0.00348106,0.88665264,4.398e-05,0.00102931,37007,6,0.0080001,0.9995393
2,10,22013740,0.97118454,0.05716727,0.0284546,0.00791477,0.00332509,0.90244755,0.00063738,5.334e-05,32875,6,0.01056712,0.9994786
3,1,22013761,0.97253039,0.03950085,0.0,0.01181273,0.0013646,0.94573549,6.595e-05,0.00152038,33625,6,0.00777107,0.999462
3,2,22013762,0.96938133,0.03742429,0.0,0.02440323,0.00138925,0.93613198,4.565e-05,0.0006056,37704,2,0.01089536,0.6664807
3,3,22013763,0.96797389,0.03778913,0.0,0.02587124,0.00149411,0.93441062,5.22e-05,0.00038269,22937,6,0.00941363,0.9996617
3,4,22013764,0.97119724,0.03725718,0.0,0.01927256,0.00133004,0.9411653,4.133e-05,0.00093358,33423,6,0.00592113,0.9993928
3,5,22013765,0.96663507,0.03880113,0.0,0.03109495,0.00137501,0.92755541,4.938e-05,0.00112412,36940,2,0.01608424,0.6663951
3,6,22013766,0.97345792,0.03907619,0.0,0.01036982,0.0014703,0.94900031,5.867e-05,2.471e-05,29081,6,0.00745757,0.9996618
3,7,22013767,0.97411657,0.03793804,0.0,0.00880474,0.00137359,0.95160148,4.32e-05,0.00023896,33359,6,0.00881863,0.9994619
3,8,22013768,0.96161155,0.03616397,0.0,0.04925119,0.00133597,0.91319773,3.431e-05,1.684e-05,37162,2,0.01105937,0.6663117
3,9,22013769,0.96903973,0.03985902,0.0,0.020185,0.00151192,0.93728367,6.779e-05,0.00109261,37581,6,0.00829443,0.9994618
3,10,22013770,0.97171401,0.03571934,0.0,0.01849139,0.00145789,0.94427829,3.31e-05,1.999e-05,36943,6,0.00745623,0.9994619
4,1,22013791,0.98272964,0.04044497,0.0,0.00020546,0.00139763,0.95793173,1.52e-06,1.869e-05,30255,6,0.00525117,0.9996674
4,2,22013792,0.98274413,0.03987278,0.0,0.00020576,0.00141015,0.95683914,1.15e-06,0.00167102,47049,6,0.00620756,0.9996232
4,3,22013793,0.98284157,0.03968049,0.0,0.00020179,0.00138247,0.95834913,1.23e-06,0.00038488,52185,6,0.00663901,0.9995117
4,4,22013794,0.98282187,0.03978792,0.0,0.00020613,0.00139628,0.95774597,1.31e-06,0.00086239,31177,6,0.00580892,0.9995349
4,5,22013795,0.98286971,0.03952293,0.0,0.0002019,0.00140009,0.95808323,1.16e-06,0.00079068,55431,6,0.00579507,0.9994984
4,6,22013796,0.98280861,0.04055231,0.0,0.00020496,0.00145388,0.95692325,1.29e-06,0.00086432,34105,6,0.00474478,0.9995118
4,7,22013797,0.98254725,0.04028412,0.0,0.00078768,0.001425,0.95694102,1.36e-06,0.00056082,52713,6,0.00697642,0.9993352
4,8,22013798,0.98272951,0.04136674,0.0,0.00021008,0.00148689,0.95621318,2e-06,0.0007211,35767,6,0.00341737,0.9997232
4,9,22013799,0.9828883,0.03994019,0.0,0.0002024,0.00139214,0.95728632,1.36e-06,0.00117759,63529,6,0.00443417,0.9996674
4,10,22013800,0.98281082,0.0404075,0.0,0.00020649,0.00141413,0.95721606,1.27e-06,0.00075455,47271,6,0.00738769,0.9994101
5,1,22013821,0.96909556,0.05166331,0.02254587,0.01329556,0.0032054,0.90896889,0.00031376,7.2e-06,32879,6,0.00836366,0.9994589
5,2,22013822,0.96856813,0.05692483,0.02182918,0.00779349,0.00383839,0.90798408,0.00025703,0.001373,37065,6,0.00967361,0.9995294
5,3,22013823,0.97199779,0.05046589,0.02077837,0.00463499,0.00314171,0.9203013,0.00024018,0.00043757,36943,6,0.01297388,0.9995294
5,4,22013824,0.96883283,0.0545965,0.02046016,0.00809031,0.00399721,0.91177784,0.00083675,0.00024123,37209,6,0.00918557,0.9997293
5,5,22013825,0.97101511,0.05308561,0.0222766,0.00392617,0.00349585,0.91006519,0.00074929,0.00640129,37273,6,0.00913688,0.9997293
5,6,22013826,0.96954664,0.05554607,0.02093619,0.00699353,0.00374405,0.91246219,0.00028595,3.201e-05,32905,6,0.0113884,0.9995294
5,7,22013827,0.96807159,0.05564161,0.02237723,0.00939755,0.00418268,0.90259947,0.00062258,0.00517888,36233,6,0.0079044,0.9994589
5,8,22013828,0.96949382,0.05523943,0.02146885,0.00578989,0.00326957,0.91352055,0.00054429,0.00016742,33067,6,0.01062283,0.9994236
5,9,22013829,0.96797461,0.05670324,0.02130165,0.0103062,0.0035489,0.90599615,0.00037754,0.00176632,37145,6,0.00809061,0.9997293
5,10,22013830,0.9679576,0.05318665,0.02153201,0.0110691,0.00369681,0.90889647,0.00051647,0.0011025,37145,6,0.01152529,0.9997293
6,1,22013851,0.98103427,0.03173784,0.0,0.00078194,0.00113454,0.9661999,1.47e-05,0.00013107,35977,6,0.0060435,0.9994393
6,2,22013852,0.98099467,0.03219981,0.0,0.00077789,0.00119343,0.96538246,1.57e-05,0.00043071,60777,6,0.01574861,0.9991183
6,3,22013853,0.9811769,0.03171729,0.0,0.0007701,0.00114032,0.96632542,1.541e-05,3.145e-05,32907,6,0.00903235,0.9994393
6,4,22013854,0.98103459,0.03243286,0.0,0.00078364,0.00115943,0.96556637,1.516e-05,4.253e-05,36889,6,0.00539879,0.9992788
6,5,22013855,0.98097074,0.03265421,0.0,0.00078298,0.00115727,0.96536153,1.466e-05,2.936e-05,48985,6,0.00562903,0.9996392
6,6,22013856,0.98106056,0.03213074,0.0,0.00078623,0.00117774,0.96572326,1.472e-05,0.00016732,59417,6,0.00466574,0.9994785
6,7,22013857,0.98099903,0.03232556,0.0,0.00078362,0.0011444,0.96571594,1.539e-05,1.51e-05,63887,6,0.00452182,0.9994787
6,8,22013858,0.98104567,0.0318511,0.0,0.00077697,0.0011135,0.96610482,1.524e-05,0.00013838,37069,6,0.00696228,0.9994392
6,9,22013859,0.98102121,0.03289062,0.0,0.00078917,0.00119646,0.96419201,1.501e-05,0.00091673,23257,6,0.00401214,0.9990187
6,10,22013860,0.98104553,0.03186736,0.0,0.00077036,0.00117142,0.96615152,1.512e-05,2.422e-05,36105,6,0.0042684,0.9992787
7,1,22013881,0.97359531,0.06781352,0.03339968,0.00956272,0.00243967,0.88439561,4.943e-05,0.00233939,33165,6,0.00902659,0.9995247
7,2,22013882,0.97402885,0.06747789,0.03522174,0.00702511,0.00274039,0.88621451,0.00040676,0.00091361,33161,6,0.01017161,0.9995247
7,3,22013883,0.97058383,0.07751457,0.03869618,0.00815567,0.00268437,0.87091592,0.00072648,0.00130681,37145,6,0.00791572,0.9997622
7,4,22013884,0.9737849,0.0691608,0.03385914,0.00728005,0.00244496,0.88692092,0.00013509,0.00019904,37455,6,0.0067827,0.9995624
7,5,22013885,0.97232976,0.07167495,0.03437762,0.00991188,0.00331873,0.8792093,6.738e-05,0.00144015,35083,6,0.00902058,0.9995247
7,6,22013886,0.97457499,0.06728083,0.03484387,0.00477927,0.00270437,0.89004872,7.62e-06,0.00033532,32815,6,0.00809635,0.9995435
7,7,22013887,0.97124491,0.06829252,0.03768607,0.02301536,0.00314828,0.86752917,0.00031791,1.07e-05,33065,6,0.01098222,0.9995059
7,8,22013888,0.97267796,0.0699896,0.03512701,0.00954038,0.00262172,0.87806463,0.0002096,0.00444706,47247,6,0.00741487,0.9997245
7,9,22013889,0.97046768,0.07463837,0.03751643,0.01730409,0.00319843,0.86553136,0.00095835,0.00085297,37065,6,0.00928459,0.9995623
7,10,22013890,0.9725048,0.06915747,0.03716755,0.01308207,0.0023162,0.8740094,0.00052729,0.00374002,8884,2,0.0062975,0.8108109
8,1,22013911,0.95189491,0.04674633,0.02280965,0.05199247,0.00295688,0.87202416,0.00038354,0.00308697,37130,2,0.02537843,0.6663645
8,2,22013912,0.95320613,0.04510282,0.02246272,0.05008819,0.00265309,0.87521638,0.00026621,0.00421059,37422,2,0.01130945,0.6663441
8,3,22013913,0.94676159,0.04212391,0.02012294,0.07599375,0.00246073,0.85618175,0.00036789,0.00274902,37384,2,0.01120095,0.6663747
8,4,22013914,0.96167767,0.04661944,0.02311165,0.02325704,0.00272744,0.90363669,0.00040284,0.0002449,37209,6,0.02197155,0.999672
8,5,22013915,0.95428421,0.04525938,0.02234632,0.04806795,0.00303966,0.87838442,0.00041309,0.00248918,23001,6,0.01032713,0.999672
8,6,22013916,0.95394932,0.0458,0.02322784,0.04776702,0.00326965,0.87472436,0.00026745,0.00494368,37160,2,0.01339124,0.6663339
8,7,22013917,0.95540274,0.04305129,0.02278134,0.04788037,0.00263294,0.88315739,0.00030757,0.00018909,32877,6,0.00936455,0.9993443
8,8,22013918,0.95762351,0.04514254,0.02415127,0.03769156,0.00283426,0.88993114,0.00023022,1.901e-05,33497,6,0.01133956,0.9993443
8,9,22013919,0.95799351,0.04520198,0.0235048,0.0348576,0.00284841,0.89299142,0.00022176,0.00037403,23513,6,0.00964707,0.999672
8,10,22013920,0.95866734,0.04733176,0.0223137,0.03017915,0.00341892,0.89395705,0.00043621,0.00236322,52121,6,0.00974862,0.9994082
9,1,22013941,0.98342385,0.03503727,0.0,0.00058256,0.00121534,0.96248773,0.0,0.0006771,63785,6,0.00385522,0.9994842
9,2,22013942,0.98339314,0.03441147,0.0,0.00057895,0.00119532,0.9627134,0.0,0.00110087,32973,6,0.00874799,0.9994736
9,3,22013943,0.98338171,0.03473082,0.0,0.00057887,0.00118639,0.9634559,0.0,4.802e-05,39897,6,0.00385699,0.9996736
9,4,22013944,0.98340451,0.03448929,0.0,0.00057449,0.00122765,0.96357074,0.0,0.00013784,58671,6,0.00399736,0.9995473
9,5,22013945,0.98346344,0.03382446,0.0,0.00056855,0.00114888,0.96441502,0.0,4.309e-05,29129,6,0.00707556,0.9994211
9,6,22013946,0.98343184,0.03368246,0.0,0.00057135,0.00115563,0.96444404,0.0,0.00014651,33273,6,0.00543444,0.9990952
9,7,22013947,0.98337905,0.03413791,0.0,0.00057798,0.00116532,0.96303587,0.0,0.00108291,38281,6,0.00573874,0.9993474
9,8,22013948,0.98341688,0.03501515,0.0,0.00057652,0.00122616,0.96317098,0.0,1.12e-05,48713,6,0.00461878,0.9992215
9,9,22013949,0.98342158,0.03440956,0.0,0.00058016,0.00125655,0.96371598,0.0,3.775e-05,64825,6,0.00549011,0.9996736
9,10,22013950,0.98343822,0.03439778,0.0,0.0005769,0.00118731,0.96380198,0.0,3.603e-05,63097,6,0.00527839,0.9995474
10,1,22013971,0.95706285,0.10047219,0.04244763,0.02019878,0.00987945,0.82123778,0.0022513,0.00351287,37131,6,0.01407373,0.9995446
10,2,22013972,0.95909774,0.0972841,0.04221909,0.02683612,0.00871972,0.815055,0.0008939,0.00899207,37259,6,0.01444738,0.9995446
10,3,22013973,0.95758318,0.09525773,0.04231641,0.03192348,0.00960605,0.81525526,0.00078966,0.0048514,32845,6,0.01425342,0.9995723
10,4,22013974,0.95621553,0.09936886,0.04404373,0.02492138,0.00979495,0.82090692,0.00074931,0.00021486,35209,6,0.01555959,0.9995446
10,5,22013975,0.9548778,0.09578518,0.04155216,0.05302984,0.00796716,0.79872447,0.00089261,0.00204857,36879,6,0.01158545,0.9995723
10,6,22013976,0.95345671,0.10055032,0.04484982,0.05044895,0.00949287,0.78858356,0.00144653,0.00462795,37259,6,0.01470892,0.9995446
10,7,22013977,0.95615118,0.08852403,0.03974237,0.06305197,0.00735209,0.78865849,0.00227504,0.01039602,33177,6,0.01370667,0.9995724
10,8,22013978,0.95815504,0.08896806,0.04062591,0.04304136,0.00817712,0.81308973,0.00221094,0.00388689,32843,6,0.01942222,0.9995723
10,9,22013979,0.95473366,0.10013909,0.04103218,0.04381966,0.00932082,0.79938537,0.00049245,0.00581044,37145,6,0.01026992,0.9997722
10,10,22013980,0.95597169,0.09936576,0.04301393,0.0344279,0.00873022,0.80995259,0.00181496,0.00269465,33049,6,0.01153268,0.9995724
11,1,22014001,0.97376932,0.03208788,0.0,0.01296685,0.00109545,0.95366738,6.442e-05,0.00011802,55879,6,0.00966099,0.9991286
11,2,22014002,0.97631934,0.03170259,0.0,0.00605865,0.00112833,0.96101771,5.951e-05,3.32e-05,33039,6,0.00577318,0.9992357
11,3,22014003,0.97891716,0.03219939,0.0,0.00063345,0.00108198,0.9646637,5.802e-05,0.00136346,55001,6,0.00450024,0.9992532
11,4,22014004,0.97826743,0.03368397,0.0,0.00050273,0.00116551,0.96441026,6.103e-05,0.00017649,33325,6,0.0057799,0.9992355
11,5,22014005,0.9789874,0.03174724,0.0,0.00049545,0.0011321,0.96644598,6.077e-05,0.00011847,33049,6,0.00597447,0.9994178
11,6,22014006,0.97885218,0.03173859,0.0,0.00049698,0.00113041,0.96594492,6.023e-05,0.00062887,38297,6,0.00633692,0.9996175
11,7,22014007,0.97898157,0.03109348,0.0,0.0004984,0.00110226,0.96644332,5.884e-05,0.0008037,52073,6,0.00675299,0.9991445
11,8,22014008,0.97814685,0.03241637,0.0,0.00235199,0.00126732,0.96266853,6.075e-05,0.00123504,37599,6,0.00660908,0.9992356
11,9,22014009,0.97781853,0.0308401,0.0,0.0030703,0.00107596,0.96460254,6.563e-05,0.00034546,32921,6,0.00800558,0.9992356
11,10,22014010,0.97798594,0.03167795,0.0,0.00256713,0.00111546,0.9645253,6.131e-05,5.284e-05,10407,6,0.00497057,0.9990038
12,1,22014031,0.9858143,0.04372309,0.0,6.384e-05,0.00154663,0.9546133,1.46e-06,5.168e-05,34201,6,0.00440542,0.9995482
12,2,22014032,0.98577019,0.04312642,0.0,6.155e-05,0.00147892,0.95471517,1.78e-06,0.00061615,22695,6,0.00672023,0.9994697
12,3,22014033,0.98585612,0.0432269,0.0,5.946e-05,0.00153452,0.95392365,1.54e-06,0.00125393,64985,6,0.00500171,0.9996963
12,4,22014034,0.98573389,0.04393403,0.0,6.25e-05,0.00155311,0.95244469,1.61e-06,0.00200407,38761,6,0.00445475,0.9996962
12,5,22014035,0.98572797,0.04342069,0.0,6.299e-05,0.00151361,0.95457346,1.66e-06,0.00042758,23481,6,0.00402352,0.9996962
12,6,22014036,0.98577739,0.04321574,0.0,6.289e-05,0.00151789,0.95417797,1.63e-06,0.00102389,58233,6,0.00576694,0.9995224
12,7,22014037,0.98577263,0.04321582,0.0,6.186e-05,0.00151816,0.95446943,1.36e-06,0.00073336,44265,6,0.00431239,0.9992969
12,8,22014038,0.98571989,0.04319953,0.0,6.161e-05,0.00149277,0.95051027,1.38e-06,0.00473446,65273,6,0.00382426,0.9996963
12,9,22014039,0.98568011,0.0429221,0.0,6.292e-05,0.00149816,0.95407988,1.82e-06,0.00143512,44505,6,0.00614779,0.9994964
12,10,22014040,0.98591046,0.04408407,0.0,6.345e-05,0.00158384,0.95337199,1.58e-06,0.00089507,59241,6,0.00585957,0.9994966
13,1,22014061,0.96352761,0.05614937,0.02646135,0.01008774,0.00538759,0.8971692,0.00107805,0.0036667,32847,6,0.01161011,0.9995161
13,2,22014062,0.96027312,0.05871342,0.02679358,0.01748752,0.00621481,0.88620491,0.00080136,0.00378441,37259,6,0.01939259,0.9994321
13,3,22014063,0.96512163,0.05395132,0.02555719,0.00678278,0.00541253,0.90696253,0.000769,0.00056464,32811,6,0.01728733,0.9994741
13,4,22014064,0.95921979,0.05647788,0.0252482,0.02090942,0.00539144,0.8857278,0.00136138,0.00488387,6089,6,0.0175643,0.999532
13,5,22014065,0.96189578,0.05299701,0.02504673,0.01552166,0.00604207,0.89827533,0.00069058,0.00142661,33561,6,0.0198018,0.9994742
13,6,22014066,0.9603519,0.05637604,0.02742003,0.01678898,0.0060002,0.88761636,0.00085935,0.00493905,36873,6,0.01108494,0.9995161
13,7,22014067,0.96526289,0.05191201,0.02417031,0.00767983,0.00591793,0.90770878,0.00116731,0.00144383,33163,6,0.01564721,0.9994321
13,8,22014068,0.95983232,0.05591133,0.02699823,0.01704774,0.0064344,0.88803584,0.00161684,0.00395561,34649,6,0.00982751,0.9995161
13,9,22014069,0.9616176,0.05468125,0.0244348,0.01819395,0.00548267,0.89024686,0.00102359,0.00593687,32969,6,0.0132834,0.999516
13,10,22014070,0.96385592,0.05193971,0.02669878,0.0123188,0.00564763,0.90005192,0.0008759,0.00246726,32843,6,0.01430279,0.9995161
14,1,22014091,0.98288754,0.02967519,0.0,0.00129444,0.00107681,0.9677529,1.19e-05,0.00018876,37849,6,0.00456495,0.9996239
14,2,22014092,0.98290229,0.02916385,0.0,0.001291,0.0010616,0.96844883,1.177e-05,2.296e-05,15193,6,0.00690265,0.9996239
14,3,22014093,0.98289599,0.02944712,0.0,0.00128242,0.00108265,0.96746083,1.175e-05,0.00071522,32783,6,0.00706549,0.9994241
14,4,22014094,0.98287099,0.02923022,0.0,0.00128799,0.00105787,0.96677621,1.181e-05,0.00163591,5881,6,0.00527198,0.9993482
14,5,22014095,0.98291212,0.0294841,0.0,0.00128854,0.00103015,0.96815848,1.16e-05,2.713e-05,34953,6,0.0045512,0.9994241
14,6,22014096,0.98285219,0.03005786,0.0,0.0013113,0.00107272,0.96748932,1.159e-05,5.72e-05,33753,6,0.00652166,0.9994241
14,7,22014097,0.98283276,0.02981304,0.0,0.00129311,0.00104924,0.96781297,1.172e-05,1.992e-05,32875,6,0.00561171,0.9992482
14,8,22014098,0.98288754,0.02952942,0.0,0.00129664,0.00106196,0.96687417,1.176e-05,0.00122604,35801,6,0.00634367,0.9994242
14,9,22014099,0.98284115,0.02994595,0.0,0.00129948,0.00107205,0.96764466,1.159e-05,2.626e-05,43001,6,0.00458288,0.9994241
14,10,22014100,0.98293021,0.02880964,0.0,0.00128176,0.00100825,0.96886165,1.167e-05,2.703e-05,37483,6,0.00586957,0.9993361
15,1,22014121,0.96730796,0.23722276,0.04669839,0.08456594,0.01364359,0.60880305,0.00643568,0.0026306,8956,2,0.01285266,0.9953074
15,2,22014122,0.96769594,0.23852381,0.04129126,0.12550729,0.01154481,0.57440723,0.00619686,0.00252874,8380,2,0.02786383,0.9953074
15,3,22014123,0.97179459,0.20777903,0.03740097,0.14337753,0.01169943,0.59350973,0.00361694,0.00261637,8876,2,0.02018699,0.9951086
15,4,22014124,0.9701632,0.23069743,0.03963165,0.10957458,0.01712914,0.59309887,0.00352987,0.00633847,8868,2,0.01389267,0.9951086
15,5,22014125,0.96581711,0.23785945,0.04205847,0.08576278,0.01129665,0.61933323,0.00228029,0.00140912,8956,2,0.00830382,0.9953074
15,6,22014126,0.96955235,0.20597058,0.03956385,0.14691066,0.01533598,0.58552063,0.00418912,0.00250918,8428,2,0.02239068,0.9951086
15,7,22014127,0.96671936,0.23234207,0.04273066,0.14568588,0.01101311,0.56119069,0.00089368,0.0061439,8436,2,0.01472314,0.9953074
15,8,22014128,0.96792933,0.23093149,0.03866056,0.12911055,0.01261726,0.58383293,0.00122917,0.00361803,8356,2,0.02565535,0.9951086
15,9,22014129,0.96721716,0.21733089,0.03954245,0.16006332,0.01058421,0.56181711,0.00112483,0.00953719,8957,2,0.02665716,0.9954073
15,10,22014130,0.96786003,0.22891154,0.04416001,0.09703673,0.0111424,0.60600536,0.00569943,0.00704453,8885,2,0.01385143,0.9953574
16,1,22014151,0.9269147,0.04749586,0.03075679,0.10264072,0.00306156,0.81315079,0.00099174,0.00190254,37130,2,0.02191658,0.6662954
16,2,22014152,0.94150895,0.05105871,0.03114595,0.06028165,0.00306548,0.8509768,0.00099159,0.00247983,33689,6,0.01166252,0.999346
16,3,22014153,0.94437336,0.04616261,0.02900268,0.06369996,0.00285463,0.85479805,0.00095293,0.00252914,40232,2,0.00944053,0.6662612
16,4,22014154,0.93254835,0.04707761,0.02697279,0.09782616,0.00289025,0.82154992,0.00075045,0.00293281,37388,2,0.01305318,0.6663125
16,5,22014155,0.9333086,0.04958551,0.0296014,0.0861155,0.00295597,0.82674026,0.000717,0.00428436,36968,2,0.01128431,0.6662612
16,6,22014156,0.9350492,0.05075361,0.02928917,0.08243117,0.00267868,0.83106143,0.00065529,0.00313065,36940,2,0.01437469,0.6663639
16,7,22014157,0.92184554,0.05068683,0.03074391,0.11726063,0.00314641,0.79622397,0.00080339,0.00113487,37420,2,0.02721169,0.6662611
16,8,22014158,0.94256378,0.04867462,0.03210749,0.06038749,0.00377423,0.85403245,0.00067329,0.00035043,32969,6,0.01348827,0.9994305
16,9,22014159,0.92462412,0.0459564,0.02841563,0.12097119,0.00259208,0.80039007,0.00084542,0.00082922,36938,2,0.0230458,0.6663639
16,10,22014160,0.93689567,0.05006671,0.02983567,0.07799757,0.00265049,0.83857905,0.00071864,0.00015188,37162,2,0.00761032,0.666244
17,1,22014181,0.98509771,0.03505161,0.0,9.552e-05,0.00273853,0.64929335,0.0,0.31282099,37961,6,0.00594369,0.9994007
17,2,22014182,0.98516559,0.03516022,0.0,9.75e-05,0.00278023,0.62295043,0.0,0.33901161,58795,6,0.00394778,0.9996005
17,3,22014183,0.98508895,0.03512428,0.0,9.802e-05,0.00271648,0.63303052,0.0,0.32903071,37865,6,0.00707413,0.9994512
17,4,22014184,0.98502625,0.03427613,0.0,9.745e-05,0.00259115,0.68819441,0.0,0.27484086,57193,6,0.00564548,0.9996006
17,5,22014185,0.98509386,0.034601,0.0,9.569e-05,0.00271485,0.66202879,0.0,0.30055966,7001,6,0.00605238,0.9996003
