# games_c1_e4.csv -- memory-two Wright-Fisher run c1_e4 (parameters: runs.csv), one row per sampled game, ipt order 0..511.
# Reduced by provenance/robustness/reduce.py from the packed files c1_e4.{idx,bin} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv; gid = 2000 + ipt)
#   isl      the task index of the game in the kit's slurm array (isl = 3*(ig - 1) + ie with ie = 3); it fixes the seeds
#   E        realised efficiency: mean per-round payoff of the population over the sampled second half of the
#            ten replicates, divided by Emax = max(1, (1 + u + v)/2)  (the 'ef' column of the .idx)
#   efsd     standard deviation over the ten replicates of each replicate's pay/Emax, as the simulator wrote it (the .idx)
#   pay      mean per-round payoff of the population, the numerator of E
#   ndist    number of distinct strategies with a non-zero count in the summed abundance
#   nrep     replicates found (10 at every game)
#   S_abc    pooled share of the population in the atom abc (efficient-stable-competitive, eps -> 0 atoms):
#            the abundance summed over the ten replicates and the sampled half, normalised, summed over the atom
#            (the atom 101 is empty at every game and has no column)
ipt,isl,E,efsd,pay,ndist,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111
145,1803,0.98080659594,8.704431e-05,0.98080659594,65536,10,0.022258276833607354,0.0,0.0004253902013971278,0.002568899002555176,0.4775886636528905,0.0,0.4971587703095478
146,1806,0.98114590484,0.002528542,2.2157225634,65536,10,0.03227017214560828,0.0017180109960968043,0.0,0.0014478277977481818,0.9549909834408179,0.0,0.009573005619729121
147,1809,0.95918287691,0.00530843,0.95918287691,65536,10,0.021759611613291194,0.0,0.026805423689701416,0.0007189950007178659,0.9494584756997355,0.0006554614019743311,0.0006020325945823149
148,1812,0.99598581095,7.099428e-05,0.99598581095,65536,10,0.036305263164165186,0.07208258558828047,0.0,0.005706518385324578,0.05386563437900505,0.0,0.8320399984832255
149,1815,0.96469246774,0.001628415,1.3217417307,65536,10,0.08193563450314745,0.015607256180273544,0.0,0.016653186387434005,0.47374038131891416,0.0017004134002385335,0.4103631282099919
150,1818,0.97500631573,5.892406e-05,0.97500631573,65536,10,0.01833423522779694,0.0,0.001840902007072942,0.0018467305993407385,0.5877283621587382,0.0,0.3902497700070505
151,1821,0.97997309511,0.00467015,2.1226370361,65536,10,0.05666501524630893,0.030294459779921627,0.0,0.0033254533948217234,0.8832418093197764,0.0,0.026473262259170103
152,1824,0.90719712037,0.00660336,0.90719712037,65536,10,0.06711388898183804,0.019872267860023368,0.005830496996993762,0.014676720848183018,0.8529932392348535,0.022591190244849627,0.016922195833258078
153,1827,0.98614906099,4.499835e-05,0.98614906099,65536,10,0.02523051379229106,0.011256350197059678,0.0,0.0032238441979680057,0.3005485163916408,0.0,0.6597407754210391
154,1830,0.96525671736,0.004143544,2.0455147233,65536,10,0.0762784223705285,0.011085607794722886,0.0,0.007538966409095105,0.816451616224026,0.0,0.08864538720162979
155,1833,0.97211143168,8.527755e-05,0.97211143168,65536,10,0.01846197741481048,0.0,0.001977630606759145,0.0006292738008492491,0.9777618538023267,0.00015793840054347726,0.0010113259747117098
156,1836,0.96420028853,0.002618158,1.4792564973,65536,10,0.10673753735628998,0.012151320585125339,0.00041806619597597436,0.03888584401827032,0.515780330038235,0.009075760001587552,0.3169511418045168
157,1839,0.74567303221,0.02393084,0.74567303221,65536,10,0.3451136699236323,0.05255686954128446,0.0,0.14791005948786945,0.0,0.06227816744934662,0.3921412335978681
158,1842,0.97765934499,7.960369e-05,0.97765934499,65536,10,0.019962331829688488,0.0,0.0011610434043005328,0.002260774399765138,0.484155597642014,0.0,0.4924602527242313
159,1845,0.97892493259,0.004513086,2.3345065287,65536,10,0.05576857835313747,0.02769784537418386,0.0,0.002071683597881917,0.8813908704822788,0.0,0.03307102219251723
160,1848,0.88899063358,0.009961915,0.88899063358,65536,10,0.03837831342196433,0.01793453762671794,0.11093183867925989,0.003910469397086264,0.8066910803849566,0.01821914482512746,0.003934615664890099
161,1851,0.99189323367,6.662428e-05,0.99189323367,65536,10,0.02923944679618227,0.06985680162010346,0.0,0.003957642395794239,0.1538656476893001,0.0,0.7430804614986206
162,1854,0.96710322189,0.001835672,1.7042360976,65536,10,0.07731368523056292,0.014445930585880954,0.0,0.01354784100601932,0.6285374960603459,0.00044334639885919264,0.2657117007183329
163,1857,0.97292495771,0.0001109468,0.97292495771,65536,10,0.01901104780989421,0.0,0.0018301978058000547,0.0006908638004202422,0.9782356495823953,0.0001310864002872602,0.0001011546012029662
164,1860,0.97281801502,0.002031134,2.0026370856,65536,10,0.07754615353725221,0.009319880578966966,0.0,0.009801359204370017,0.8169234821615681,0.0,0.08640912451784298
165,1863,0.84769764113,0.009437336,0.84769764113,65536,10,0.13923924407780341,0.042809714491462446,0.0,0.04110366393104658,0.6708295151740452,0.022253643325143416,0.08376421900049853
166,1866,0.98166344449,7.750991e-05,0.98166344449,65536,10,0.023384434022864033,0.0,9.335260026703382e-05,0.002703262803773672,0.4626014460509229,0.0,0.5112175045221717
167,1869,0.97966415951,0.00265844,2.330529192,65536,10,0.03833563013338899,0.0026628443970711053,0.0,0.001967429801054699,0.93645780824439,0.0,0.02057628742409562
168,1872,0.97017462506,8.277543e-05,0.97017462506,65536,10,0.018893270397120826,0.0,0.0015287914001787444,0.0006155177994928278,0.9782869952011745,0.0001658266004664986,0.0005095986015636864
169,1875,0.97502980952,0.002112993,1.1873654028,65536,10,0.09373089930165775,0.01894898337528394,0.0008414119911223931,0.05534450247843383,0.0671739246311565,0.0170833919925513,0.7468768862297939
170,1878,0.95638489385,0.002628893,1.1632591653,65536,10,0.09523913602602083,0.013100065388426292,0.0,0.024579525744030332,0.31145568274550933,0.002696752193187603,0.5529288379028265
171,1881,0.97465561182,9.17243e-05,0.97465561182,65536,10,0.018641169013006637,0.0,0.0015310376040888495,0.0019567045986932283,0.5123103233821195,0.0,0.4655607654020936
172,1884,0.96350910911,0.004095758,2.3334986236,65536,10,0.20680137450887762,0.40809268824828254,0.0,0.011058080634105972,0.34710559240125083,0.0,0.026942264207483097
173,1887,0.90542226201,0.005176274,0.90542226201,65536,10,0.047873798176909996,0.018980698385275187,0.027543360806051208,0.007827387601500648,0.8616741428781278,0.028732643190989192,0.00736796896114625
174,1890,0.98822973193,6.357808e-05,0.98822973193,65536,10,0.02570179222173587,0.009811451584840532,0.0,0.00337758299712625,0.2874861558746007,0.0,0.6736230173216965
175,1893,0.96993918432,0.00259806,2.0686984165,65536,10,0.06282670003946288,0.010676307382211623,0.0,0.009476880761765751,0.8002368489352082,0.0,0.11678326288135252
176,1896,0.93790525339,0.1044678,0.93790525339,65536,10,0.017193688410570424,0.0,0.10049283935294259,0.0005980604006990053,0.8811972390392482,0.0001552582005202062,0.0003629145960494621
177,1899,0.9710219253,0.001421531,1.7979077836,65536,10,0.07820714821930258,0.01320621622114303,0.00023223139823937795,0.017677132429137037,0.6894036243394883,0.004220720213324324,0.19705292717936507
178,1902,0.66291849356,0.02420282,0.66291849356,65536,10,0.3499218744974429,0.06330550373899752,0.0,0.14634044300546772,0.0,0.06355849682057294,0.37687368193752213
179,1905,0.97813746265,8.458074e-05,0.97813746265,65536,10,0.020768939817001668,0.0,0.000584109401555912,0.0023996368015905887,0.44104214969374195,0.0,0.5352051642861103
180,1908,0.98036907419,0.004328745,2.5155466235,65536,10,0.0381635331929749,0.006755786168536593,0.0,0.0014284823983306666,0.9424625416503615,0.0,0.01118965658979717
181,1911,0.94409545768,0.005157853,0.94409545768,65536,10,0.023952547983707224,0.0,0.04157117594086595,0.0009383052008126526,0.9301104040743657,0.0023757575967178046,0.0010518092035282792
182,1914,0.99483486028,5.794638e-05,0.99483486028,65536,10,0.03315691578741879,0.06871483799564915,0.0,0.005145758596783137,0.0518931085133105,0.0,0.8410893791068385
183,1917,0.96546106123,0.001769662,1.6028162149,65536,10,0.08000857541587068,0.01550947640547687,0.0,0.015499179211731166,0.5516010998546044,0.0013947318031679687,0.33598693730914914
184,1920,0.97183749349,0.0001334306,0.97183749349,65536,10,0.01759983002024496,0.0,0.0019492668066643894,0.0017141090003514976,0.6054203661701304,0.0,0.37331642800260784
185,1923,0.98241195736,0.002090404,2.3164391319,65536,10,0.028925102182949084,0.0016499973943962982,0.0,0.0015761733989113165,0.9627952880732256,0.0,0.005053438950518606
186,1926,0.8346166118,0.0108756,0.8346166118,65536,10,0.11585613946120983,0.03888559920120266,0.001361085430014683,0.03334417002292614,0.716366627051397,0.0468674515659791,0.04731892726727339
187,1929,0.98374894072,4.564512e-05,0.98374894072,65536,10,0.024041549242364905,0.010684142398091168,0.0,0.0031276548036985588,0.28906759888254563,0.0,0.6730790546732994
188,1932,0.97167910264,0.002497056,2.3879203729,65536,10,0.061008691940389395,0.005936189406945375,0.0,0.005123394799600902,0.8418889108157748,0.0,0.08604281303728974
189,1935,0.96962648877,4.460145e-05,0.96962648877,65536,10,0.018042405396768647,0.0,0.0019798452056505136,0.0006216114000498448,0.9785494921971545,0.00015822420056611823,0.0006484215998136991
190,1938,0.95888763758,0.002176228,1.4832793144,65536,10,0.11800374555858119,0.035501401770798365,0.000284935599199592,0.05174698225469429,0.25343733944666913,0.009577104419908238,0.5314484909501472
191,1941,0.94942749571,0.004280632,0.95591772273,65536,10,0.10988259181453024,0.018958474237605608,0.0,0.06258478247630847,0.0,0.004192922610151263,0.8043812288614045
192,1944,0.97466736039,5.19494e-05,0.97466736039,65536,10,0.018656173214502175,0.0,0.0014272482047524336,0.0020381002006025564,0.46536849469053343,0.0,0.5125099836896039
193,1947,0.96664685154,0.002905135,2.5742636369,65536,10,0.14561557873199799,0.2316774055819569,0.0,0.00475088980410575,0.5798862203044665,0.0,0.03806990557747353
194,1950,0.8953289817,0.01074052,0.8953289817,65536,10,0.03691508537595955,0.014277532992429839,0.07989063404347567,0.004778599195347024,0.8387273248699277,0.02225791978581248,0.003152903737049154
195,1953,0.99040895227,6.643768e-05,0.99040895227,65536,10,0.02754113122218689,0.0329963930319278,0.0,0.003757874400505656,0.21161067773399578,0.0,0.7240939236113655
196,1956,0.96794060981,0.001732124,2.0247351428,65536,10,0.06764482614204358,0.010488078823319844,0.0,0.012485561430330088,0.7543697867040458,0.0,0.15501174690026262
197,1959,0.96975956333,0.0001211024,0.96975956333,65536,10,0.017863180621566437,0.0,0.0021034342077581483,0.000635989600853412,0.979004909973244,0.00015406720088012395,0.00023841839569682094
198,1962,0.97558451811,0.001009255,2.1326620545,65536,10,0.05733043399856746,0.006767279207494996,0.0,0.011242678014408912,0.8314579544975838,0.0,0.09320165428194511
199,1965,0.71479662099,0.0186093,0.71479662099,65536,10,0.2601995592775462,0.05477948206737223,0.0,0.09210545765978821,0.28523133786615956,0.04495379608309786,0.2627303670460358
200,1968,0.97910021991,0.0001504018,0.97910021991,65536,10,0.021648162226760165,0.0,9.339520028855126e-05,0.0025670848019455892,0.413630798313077,0.0,0.5620605594579348
201,1971,0.98062765084,0.002370786,2.6612932048,65536,10,0.03193662015830076,0.0018088525977172345,0.0,0.001510530595821568,0.9551466753837655,0.0,0.009597321264393903
202,1974,0.96113663341,0.01068467,0.96113663341,65536,10,0.018162348205442193,0.0,0.01916444125861914,0.000596927600551524,0.9600485132947105,0.00018593480014949466,0.0018418348405289395
203,1977,0.98262130377,0.001293698,1.1303983358,65536,10,0.07369810098365073,0.013043451272310238,0.0005748145994774478,0.04974414566733687,0.0,0.013552632306358628,0.8493868551708659
204,1980,0.96449042272,0.002438094,1.4462646915,65536,10,0.07822054426942644,0.013570727181838545,0.0,0.017281890526425866,0.45880660785651184,0.0017372476034337643,0.4303829825623637
205,1983,0.9713492862,9.076632e-05,0.9713492862,65536,10,0.017765407597762895,0.0,0.0018368824051482023,0.0018026841975615395,0.5461336681196657,0.0,0.4324613576798629
206,1986,0.97358272801,0.005115458,2.5841775925,65536,10,0.10602620485296421,0.07681567840220739,0.0,0.004481823614990007,0.7645015453548222,0.0,0.048174747775016555
207,1989,0.8008769255,0.01178077,0.8008769255,65536,10,0.08536966551580574,0.03968383432346146,0.06329727635786567,0.02126873362885529,0.687946214826975,0.0797819616164247,0.022652313730611915
208,1992,0.98598155669,7.072933e-05,0.98598155669,65536,10,0.024296787816363095,0.009110514189007515,0.0,0.0031885585987742895,0.28070515534395735,0.0,0.6826989840518966
209,1995,0.96689042863,0.003515964,2.4054232099,65536,10,0.06909717452158533,0.012148849561352948,0.0,0.008531351987189488,0.8133530412425061,0.0,0.09686958268736581
