# replicates_f1_e4.csv -- memory-two Wright-Fisher run f1_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files f1_e4.{idx,win,rep} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 8000000 (runs.csv), isl from games_f1_e4.csv
#   E        the replicate's realised efficiency over its sampled second half (the .rep, 8 decimals)
#   R_abc    the share of the replicate's sampled population in the atom abc (the .rep, 8 decimals); the ten
#            replicates of a game average to the pooled S_abc of games_f1_e4.csv within 6.7e-09
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,E,R_000,R_100,R_010,R_001,R_110,R_011,R_111,top,top_atom,top_share,top_selfpay
2,1,8013731,0.98431319,0.04333381,0.0161305,7.948e-05,0.00181601,0.93861663,6.9e-06,1.667e-05,47247,6,0.04442575,0.9996785
2,2,8013732,0.98505753,0.04003771,0.01587649,7.49e-05,0.00177944,0.94218858,6.82e-06,3.605e-05,32911,6,0.06807519,0.9995393
2,3,8013733,0.98532986,0.03884466,0.01586292,7.354e-05,0.00153005,0.94365728,6.68e-06,2.487e-05,39055,6,0.06066266,0.9995395
2,4,8013734,0.98375468,0.04621601,0.0163654,8.384e-05,0.00192845,0.93538377,7.15e-06,1.538e-05,57551,6,0.05969016,0.9997392
2,5,8013735,0.98482053,0.04113255,0.01503884,7.555e-05,0.0017674,0.94195158,6.74e-06,2.734e-05,37003,6,0.08834398,0.9995393
2,6,8013736,0.9857975,0.03570097,0.01458693,6.877e-05,0.00148473,0.94811579,6.64e-06,3.617e-05,35019,6,0.09344036,0.9995393
2,7,8013737,0.98508767,0.03963705,0.01546591,7.377e-05,0.00158336,0.94318663,6.63e-06,4.664e-05,37071,6,0.05265313,0.9995393
2,8,8013738,0.98581928,0.03557145,0.01478815,7.174e-05,0.00154525,0.9479835,6.54e-06,3.336e-05,43215,6,0.09156506,0.9996784
2,9,8013739,0.98459685,0.04325247,0.01635848,8.036e-05,0.00189024,0.93838704,7.55e-06,2.386e-05,55503,6,0.10236089,0.9996784
2,10,8013740,0.98436077,0.04663067,0.01735634,8.396e-05,0.00200638,0.93387621,8.22e-06,3.821e-05,51407,6,0.25330072,0.9996784
3,1,8013761,0.98027967,0.05380279,0.0,0.0003422,0.00190437,0.94386685,2.303e-05,6.077e-05,51615,6,0.04208272,0.9998616
3,2,8013762,0.97985911,0.0556982,0.0,0.00034661,0.00198087,0.94186201,2.434e-05,8.797e-05,55247,6,0.03577505,0.9997235
3,3,8013763,0.98003121,0.05444631,0.0,0.00033519,0.00196419,0.94318076,2.357e-05,4.998e-05,53199,6,0.0493404,0.9997235
3,4,8013764,0.97989754,0.05603179,0.0,0.00034865,0.00204606,0.94149792,2.386e-05,5.171e-05,36815,6,0.06022413,0.9997235
3,5,8013765,0.97983109,0.0550018,0.0,0.00035176,0.00195809,0.94261811,2.594e-05,4.43e-05,38879,6,0.05556719,0.9998617
3,6,8013766,0.97939137,0.05623726,0.0,0.0003651,0.00203493,0.94128856,2.46e-05,4.955e-05,40927,6,0.06333622,0.9998617
3,7,8013767,0.98001874,0.05582373,0.0,0.00034305,0.00194282,0.94182026,2.198e-05,4.815e-05,51151,6,0.0724916,0.9997235
3,8,8013768,0.97988737,0.05543849,0.0,0.00034427,0.00199103,0.94215624,2.294e-05,4.703e-05,52175,6,0.04244116,0.9997235
3,9,8013769,0.97972641,0.05605812,0.0,0.00034755,0.00202888,0.94149169,2.364e-05,5.012e-05,55247,6,0.06953657,0.9997235
3,10,8013770,0.97975101,0.05655751,0.0,0.00035572,0.00193587,0.94106613,2.262e-05,6.215e-05,53199,6,0.06124637,0.9997235
4,1,8013791,0.98416649,0.05864041,0.0,0.00019701,0.00206611,0.93905449,1.44e-06,4.055e-05,36831,6,0.02965826,0.9999115
4,2,8013792,0.98392763,0.05838025,0.0,0.00020211,0.00210741,0.93927269,1.48e-06,3.607e-05,45023,6,0.02249679,0.9999115
4,3,8013793,0.9841248,0.05878523,0.0,0.00019934,0.00206561,0.93891976,1.44e-06,2.863e-05,51167,6,0.02538697,0.9999115
4,4,8013794,0.98410133,0.05868152,0.0,0.00020155,0.00209855,0.9389784,1.43e-06,3.855e-05,52191,6,0.03293644,0.9999115
4,5,8013795,0.98418482,0.05886345,0.0,0.0001969,0.00207916,0.93882023,1.43e-06,3.883e-05,53087,6,0.02866014,0.9999115
4,6,8013796,0.98414081,0.05863401,0.0,0.00019703,0.002104,0.93903251,1.35e-06,3.111e-05,35679,6,0.02149718,0.9999115
4,7,8013797,0.98397241,0.05867911,0.0,0.00019977,0.00212339,0.93895184,1.41e-06,4.448e-05,63455,6,0.03850123,0.9999115
4,8,8013798,0.98400522,0.05846349,0.0,0.00019741,0.00208391,0.93921391,1.51e-06,3.977e-05,49119,6,0.04327614,0.9999115
4,9,8013799,0.98410845,0.05877167,0.0,0.00019583,0.00210303,0.93889149,1.42e-06,3.655e-05,51167,6,0.03115579,0.9999115
4,10,8013800,0.98406538,0.05856295,0.0,0.0001988,0.00205388,0.93915308,1.43e-06,2.986e-05,55775,6,0.0239109,0.9999115
5,1,8013821,0.98648736,0.02940178,0.01152204,4.358e-05,0.00158442,0.95736078,3.52e-05,5.22e-05,35023,6,0.11811549,0.9995296
5,2,8013822,0.98580174,0.03148064,0.01231865,4.7e-05,0.00160973,0.95446989,3.758e-05,3.651e-05,35019,6,0.07280486,0.9995294
5,3,8013823,0.98616609,0.03076056,0.0111991,4.591e-05,0.00159397,0.95632478,3.549e-05,4.019e-05,37003,6,0.1296726,0.9995294
5,4,8013824,0.98669449,0.02800647,0.01066239,4.344e-05,0.00142765,0.95976989,4.027e-05,4.989e-05,37067,6,0.16847326,0.9995294
5,5,8013825,0.98639613,0.0295217,0.01153553,4.421e-05,0.00126975,0.95755566,3.157e-05,4.159e-05,35019,6,0.11986343,0.9995294
5,6,8013826,0.9865205,0.02857597,0.0114417,4.466e-05,0.0013998,0.95847897,3.309e-05,2.581e-05,37007,6,0.097953,0.9995294
5,7,8013827,0.98665527,0.02761066,0.01103543,4.452e-05,0.00121059,0.96004638,3.096e-05,2.144e-05,32907,6,0.08395495,0.9995294
5,8,8013828,0.98574305,0.03264212,0.01203661,4.769e-05,0.00162375,0.95354542,3.534e-05,6.907e-05,35019,6,0.08218975,0.9995294
5,9,8013829,0.98641926,0.02851201,0.01097972,4.556e-05,0.00141369,0.95898156,3.392e-05,3.354e-05,37007,6,0.0973479,0.9995294
5,10,8013830,0.98569339,0.03287188,0.01217647,4.716e-05,0.00149024,0.9533455,3.424e-05,3.451e-05,39115,6,0.15115717,0.9995294
6,1,8013851,0.98208217,0.05070424,0.0,0.00079721,0.00180422,0.94664546,1.257e-05,3.63e-05,51167,6,0.06033164,0.9998391
6,2,8013852,0.98202891,0.05093269,0.0,0.0008049,0.00180493,0.9464046,1.261e-05,4.027e-05,51167,6,0.04975837,0.9998391
6,3,8013853,0.98191566,0.05096546,0.0,0.000814,0.00181606,0.94633613,1.285e-05,5.55e-05,29151,6,0.04803624,0.9998391
6,4,8013854,0.98175241,0.05165902,0.0,0.00082314,0.00187759,0.94558651,1.275e-05,4.098e-05,59359,6,0.05887723,0.9998391
6,5,8013855,0.98192214,0.05111372,0.0,0.00079799,0.00185223,0.94618201,1.28e-05,4.125e-05,51151,6,0.05701113,0.9996784
6,6,8013856,0.98197685,0.05139149,0.0,0.00080179,0.00185857,0.94588413,1.25e-05,5.152e-05,37855,6,0.04314362,0.9998391
6,7,8013857,0.98187062,0.05154603,0.0,0.00081958,0.00183936,0.94573719,1.261e-05,4.522e-05,35807,6,0.04664361,0.9998391
6,8,8013858,0.98197465,0.05112773,0.0,0.00080719,0.00178568,0.94622661,1.25e-05,4.029e-05,40927,6,0.03243328,0.9998392
6,9,8013859,0.9818545,0.05096028,0.0,0.00082288,0.00180237,0.94636211,1.271e-05,3.965e-05,55263,6,0.03706346,0.9998392
6,10,8013860,0.98192938,0.05141785,0.0,0.00081755,0.00177616,0.94594111,1.266e-05,3.467e-05,62607,6,0.07369562,0.9996391
7,1,8013881,0.98529757,0.04790229,0.01772114,0.0001045,0.00198223,0.93223631,8.07e-06,4.547e-05,35023,6,0.10286273,0.9995625
7,2,8013882,0.98509785,0.04929503,0.01807124,0.00010928,0.00204406,0.93044928,8.34e-06,2.277e-05,57547,6,0.103537,0.9997622
7,3,8013883,0.98550927,0.0450985,0.01697366,9.962e-05,0.00185755,0.93593827,7.77e-06,2.463e-05,59599,6,0.07773889,0.9997623
7,4,8013884,0.98497036,0.04946333,0.01674998,0.00011078,0.00202954,0.93162424,8.18e-06,1.395e-05,63695,6,0.05735076,0.9997623
7,5,8013885,0.98571974,0.04430541,0.01699239,9.836e-05,0.00184832,0.93672011,7.36e-06,2.805e-05,43215,6,0.07377656,0.9997245
7,6,8013886,0.98501023,0.04778208,0.01770269,0.00083633,0.00191771,0.93173458,7.91e-06,1.87e-05,59599,6,0.07391832,0.9997623
7,7,8013887,0.98559648,0.04600797,0.01704023,0.0001017,0.00198257,0.93483002,7.93e-06,2.958e-05,63631,6,0.10123978,0.9997623
7,8,8013888,0.98537547,0.04529407,0.01660631,0.00010086,0.0017497,0.93622542,7.5e-06,1.615e-05,30859,6,0.08318923,0.9997622
7,9,8013889,0.98534474,0.04715547,0.01743209,0.00010372,0.0019459,0.93333345,7.62e-06,2.174e-05,59599,6,0.05706241,0.9997623
7,10,8013890,0.98546446,0.04519657,0.01643087,0.00010053,0.00181442,0.93642336,7.78e-06,2.646e-05,37067,6,0.09747068,0.9995623
8,1,8013911,0.98382823,0.03030327,0.0121294,6.728e-05,0.00141932,0.9559303,4.705e-05,0.00010338,32971,6,0.20291299,0.9994721
8,2,8013912,0.98488903,0.02576292,0.01044397,6.257e-05,0.00111544,0.96253185,3.986e-05,4.339e-05,32911,6,0.13213556,0.9994721
8,3,8013913,0.98349659,0.03316858,0.01359067,6.787e-05,0.00139467,0.95168328,4.818e-05,4.676e-05,43207,6,0.11269178,0.9993777
8,4,8013914,0.98439903,0.03107581,0.01274791,6.5e-05,0.00129477,0.95473444,4.26e-05,3.947e-05,35023,6,0.26991435,0.9994723
8,5,8013915,0.98393494,0.02883379,0.01160561,6.686e-05,0.00124099,0.95814661,4.629e-05,5.984e-05,37065,6,0.10825105,0.9994721
8,6,8013916,0.98431194,0.02732381,0.01119258,6.606e-05,0.00122325,0.96011194,4.413e-05,3.823e-05,32911,6,0.07724038,0.9994721
8,7,8013917,0.98467973,0.02629794,0.01125607,6.353e-05,0.00125593,0.9610358,4.23e-05,4.842e-05,37003,6,0.18665091,0.9994721
8,8,8013918,0.98478554,0.02529607,0.01035341,6.395e-05,0.00102238,0.9631768,4.233e-05,4.507e-05,39113,6,0.07941672,0.9994722
8,9,8013919,0.98430132,0.03003631,0.01229456,6.508e-05,0.00111329,0.9564108,4.224e-05,3.772e-05,35023,6,0.10172224,0.9994723
8,10,8013920,0.98460944,0.02808374,0.01118746,6.235e-05,0.00146358,0.95909005,4.43e-05,6.852e-05,39051,6,0.16614392,0.9994721
9,1,8013941,0.98401223,0.052676,0.0,0.00060313,0.00184584,0.94483726,0.0,3.777e-05,35807,6,0.03476718,0.9998735
9,2,8013942,0.98396799,0.0526421,0.0,0.00061451,0.00185027,0.94485593,0.0,3.719e-05,36703,6,0.03611142,0.9998735
9,3,8013943,0.98393604,0.05263641,0.0,0.00061349,0.00182837,0.94488755,0.0,3.417e-05,36831,6,0.02904031,0.9998735
9,4,8013944,0.98395466,0.05261597,0.0,0.00061532,0.00188345,0.94485659,0.0,2.866e-05,61407,6,0.05480212,0.9998735
9,5,8013945,0.98393841,0.0522495,0.0,0.00060927,0.00184561,0.9452616,0.0,3.403e-05,29535,6,0.02930273,0.9998735
9,6,8013946,0.98394194,0.05260317,0.0,0.0006123,0.00184495,0.94490104,0.0,3.854e-05,48095,6,0.03143974,0.9998735
9,7,8013947,0.98401047,0.05229044,0.0,0.00060365,0.00186323,0.94520566,0.0,3.702e-05,26015,6,0.02374275,0.9998235
9,8,8013948,0.98401159,0.05251484,0.0,0.00060265,0.00182464,0.94502083,0.0,3.705e-05,43487,6,0.02434759,0.9998734
9,9,8013949,0.9838914,0.05252981,0.0,0.00061079,0.00185533,0.94497279,0.0,3.127e-05,52063,6,0.02891206,0.9998735
9,10,8013950,0.98398247,0.05269572,0.0,0.00061069,0.00184206,0.94482252,0.0,2.901e-05,51615,6,0.03494466,0.9998735
10,1,8013971,0.98800326,0.02745577,0.01673787,0.00093125,0.00174985,0.95307814,6.48e-06,4.065e-05,32971,6,0.08971803,0.9995723
10,2,8013972,0.98817563,0.02815263,0.01813866,0.00012683,0.00161207,0.95193707,7.05e-06,2.568e-05,32911,6,0.08393434,0.9995723
10,3,8013973,0.98840144,0.02825009,0.01646833,5.075e-05,0.00175793,0.95341038,7.2e-06,5.532e-05,32971,6,0.16357084,0.9995723
10,4,8013974,0.98833442,0.02756598,0.01758048,5.352e-05,0.00146186,0.953305,6.91e-06,2.625e-05,37007,6,0.12577775,0.9995723
10,5,8013975,0.98806751,0.02826321,0.01763549,0.00096332,0.0015605,0.95138643,6.83e-06,0.00018423,37067,6,0.14850115,0.9995723
10,6,8013976,0.98764295,0.02917709,0.01755793,7.931e-05,0.00188572,0.94822547,7.41e-06,0.00306707,32907,6,0.13561567,0.9995723
10,7,8013977,0.98845215,0.02721735,0.01754995,5.046e-05,0.00127571,0.95387225,6.37e-06,2.79e-05,32975,6,0.09465171,0.9995723
10,8,8013978,0.98815243,0.02790858,0.01772078,5.047e-05,0.00165673,0.95261421,6.81e-06,4.242e-05,32907,6,0.12046015,0.9995723
10,9,8013979,0.98833536,0.02739927,0.01892266,5.097e-05,0.0013344,0.9522554,6.24e-06,3.106e-05,32971,6,0.11906134,0.9995723
10,10,8013980,0.9884905,0.0266164,0.01642881,4.906e-05,0.00134716,0.95552693,6.28e-06,2.535e-05,37071,6,0.09574143,0.9995723
11,1,8014001,0.98073232,0.04922071,0.0,0.00047474,0.00166318,0.94855998,4.722e-05,3.418e-05,39391,6,0.10673602,0.9998175
11,2,8014002,0.98083509,0.04889096,0.0,0.00047863,0.00168572,0.94886103,4.574e-05,3.791e-05,23007,6,0.04795775,0.9998175
11,3,8014003,0.98063187,0.04969882,0.0,0.00047638,0.00178476,0.94795057,4.717e-05,4.23e-05,33631,6,0.07364224,0.9998175
11,4,8014004,0.98040993,0.04981716,0.0,0.00049524,0.0017072,0.94789394,4.794e-05,3.852e-05,39263,6,0.04453901,0.9998175
11,5,8014005,0.98065517,0.04938291,0.0,0.00048177,0.00170742,0.94833365,4.663e-05,4.762e-05,55711,6,0.06587538,0.9998175
11,6,8014006,0.98071442,0.04927159,0.0,0.00047155,0.00163852,0.94853057,4.73e-05,4.047e-05,56735,6,0.05704512,0.9998175
11,7,8014007,0.98056101,0.04980882,0.0,0.0004828,0.00174001,0.94788142,4.641e-05,4.055e-05,37727,6,0.08703595,0.9998175
11,8,8014008,0.98027682,0.05065294,0.0,0.00049,0.0016966,0.94707449,4.655e-05,3.942e-05,35679,6,0.07083338,0.9998175
11,9,8014009,0.98037949,0.05043891,0.0,0.00048371,0.00175375,0.94721576,4.772e-05,6.015e-05,39391,6,0.06209259,0.9998175
11,10,8014010,0.98034396,0.05010162,0.0,0.00049281,0.00178061,0.947536,4.85e-05,4.046e-05,33759,6,0.04424382,0.9998175
12,1,8014031,0.98757299,0.06123846,0.0,6.034e-05,0.0021779,0.93649194,1.77e-06,2.959e-05,58335,6,0.02142253,0.999948
12,2,8014032,0.98765122,0.06128703,0.0,5.942e-05,0.00214461,0.93647637,1.58e-06,3.1e-05,63967,6,0.02756848,0.999948
12,3,8014033,0.98774367,0.0614059,0.0,5.974e-05,0.00214092,0.93635777,1.58e-06,3.408e-05,31583,6,0.02193118,0.999948
12,4,8014034,0.98755134,0.0612096,0.0,6.029e-05,0.00214905,0.93654308,1.67e-06,3.63e-05,42975,6,0.0325894,0.999948
12,5,8014035,0.98755683,0.06115122,0.0,6.013e-05,0.00215785,0.93659171,1.63e-06,3.746e-05,57183,6,0.03507769,0.999948
12,6,8014036,0.98766964,0.06126686,0.0,5.995e-05,0.00215184,0.93649152,1.74e-06,2.809e-05,40927,6,0.01897483,0.999948
12,7,8014037,0.98764718,0.06128216,0.0,6.154e-05,0.00222155,0.93639892,1.75e-06,3.407e-05,42959,6,0.01782715,0.9998961
12,8,8014038,0.98759434,0.06126218,0.0,6.144e-05,0.00217223,0.93646688,1.56e-06,3.571e-05,43999,6,0.02952127,0.999948
12,9,8014039,0.9875978,0.06138101,0.0,6.001e-05,0.00214687,0.93637504,1.62e-06,3.545e-05,64927,6,0.03065271,0.999948
12,10,8014040,0.98755047,0.0611731,0.0,5.959e-05,0.00215711,0.9365789,1.61e-06,2.969e-05,61423,6,0.02654626,0.9998961
13,1,8014061,0.9864269,0.02431932,0.00903714,2.3e-05,0.00155707,0.96495121,5.955e-05,5.27e-05,32907,6,0.22574766,0.999516
13,2,8014062,0.98655467,0.02336787,0.00892437,2.267e-05,0.00120774,0.96639187,5.225e-05,3.322e-05,37003,6,0.07685819,0.999516
13,3,8014063,0.98625239,0.02519979,0.00969333,2.31e-05,0.00152686,0.96343661,5.838e-05,6.193e-05,32907,6,0.14052192,0.999516
13,4,8014064,0.98646477,0.02302517,0.0090373,2.291e-05,0.00110984,0.96671341,5.694e-05,3.443e-05,32905,6,0.19611787,0.999516
13,5,8014065,0.98653655,0.02352342,0.00903254,2.287e-05,0.0012303,0.96610103,5.347e-05,3.638e-05,37007,6,0.14972062,0.999516
13,6,8014066,0.98645252,0.02331033,0.00899842,2.355e-05,0.00115915,0.96643307,5.709e-05,1.839e-05,37065,6,0.11197316,0.999516
13,7,8014067,0.98638604,0.02467421,0.00900027,2.31e-05,0.00163332,0.96454887,6.256e-05,5.767e-05,37003,6,0.22599878,0.999516
13,8,8014068,0.98642567,0.0242275,0.00919629,2.333e-05,0.00151409,0.96493799,5.868e-05,4.212e-05,37071,6,0.19680687,0.999516
13,9,8014069,0.98640554,0.02451191,0.00928666,2.281e-05,0.00156117,0.96450511,5.88e-05,5.354e-05,32971,6,0.15522357,0.999516
13,10,8014070,0.98650227,0.02316651,0.00877158,2.294e-05,0.00123688,0.96672018,5.522e-05,2.668e-05,32971,6,0.2200002,0.999516
14,1,8014091,0.98358339,0.04767574,0.0,0.00133949,0.00171909,0.94920893,1.133e-05,4.542e-05,39775,6,0.04065358,0.9998239
14,2,8014092,0.98353708,0.04807858,0.0,0.00136145,0.00166666,0.9488454,1.134e-05,3.657e-05,11231,6,0.04934797,0.9997739
14,3,8014093,0.98350961,0.04752437,0.0,0.00136386,0.0016697,0.94940261,1.134e-05,2.812e-05,25567,6,0.03974167,0.9997739
14,4,8014094,0.98357446,0.047515,0.0,0.0013469,0.00167613,0.94940729,1.126e-05,4.341e-05,63903,6,0.03619301,0.9998239
14,5,8014095,0.98359352,0.04764026,0.0,0.00134274,0.00169852,0.94927031,1.131e-05,3.686e-05,58335,6,0.04148869,0.9998239
14,6,8014096,0.98349607,0.04830861,0.0,0.00136983,0.00170579,0.94856486,1.131e-05,3.96e-05,31711,6,0.03746943,0.9998239
14,7,8014097,0.98357991,0.04724898,0.0,0.00134875,0.00168869,0.94966023,1.129e-05,4.205e-05,56159,6,0.03970691,0.9998239
14,8,8014098,0.98352666,0.04780025,0.0,0.00135768,0.00165629,0.94913933,1.127e-05,3.519e-05,34783,6,0.02750706,0.9998239
14,9,8014099,0.98354854,0.04810322,0.0,0.00135171,0.00171013,0.94878826,1.126e-05,3.542e-05,56159,6,0.03799012,0.9998239
14,10,8014100,0.98348337,0.0475766,0.0,0.00136577,0.00165299,0.94935709,1.127e-05,3.629e-05,15327,6,0.06127847,0.9998239
15,1,8014121,0.98910842,0.05289452,0.01803863,0.000528,0.00207394,0.92640299,2.78e-05,3.411e-05,33423,6,0.22502386,0.9995989
15,2,8014122,0.98874959,0.05229376,0.01818832,0.00612583,0.00184551,0.92149068,2.552e-05,3.037e-05,33293,6,0.07746123,0.9995989
15,3,8014123,0.98797134,0.06274922,0.02070624,0.00189852,0.00243374,0.90800639,2.258e-05,0.00418332,37519,6,0.1289931,0.9995989
15,4,8014124,0.98782489,0.06745778,0.02074223,0.00541127,0.00260291,0.90372183,2.434e-05,3.964e-05,31375,6,0.09910938,0.9997988
15,5,8014125,0.98903383,0.05247904,0.017919,0.00067913,0.00325356,0.92559154,2.357e-05,5.416e-05,33423,6,0.38211129,0.9995989
15,6,8014126,0.98906039,0.05505532,0.01936486,0.00019719,0.00204765,0.92324403,2.903e-05,6.193e-05,37519,6,0.11767532,0.9995989
15,7,8014127,0.9885081,0.05766868,0.0188209,0.00017604,0.00191374,0.92128581,2.237e-05,0.00011246,33295,6,0.06189989,0.9995989
15,8,8014128,0.9884663,0.05723095,0.01935737,0.00097339,0.00206066,0.92031601,2.524e-05,3.638e-05,37391,6,0.15901359,0.9995989
15,9,8014129,0.98878174,0.0575163,0.01874619,0.00020606,0.00220279,0.9206562,0.00064884,2.362e-05,33295,6,0.09505854,0.9995989
15,10,8014130,0.98848886,0.066313,0.01978587,0.00023384,0.0023824,0.911206,2.747e-05,5.143e-05,55951,6,0.20169697,0.9997975
16,1,8014151,0.98301702,0.02790992,0.0135456,9.724e-05,0.00115756,0.95713533,7.172e-05,8.264e-05,32907,6,0.09315309,0.9994306
16,2,8014152,0.98219449,0.03058793,0.01433198,0.0001039,0.00128054,0.95356848,7.777e-05,4.94e-05,32971,6,0.10635618,0.9994305
16,3,8014153,0.98314283,0.02392289,0.01156392,9.741e-05,0.00089231,0.96341835,6.708e-05,3.804e-05,36941,6,0.14616849,0.9994306
16,4,8014154,0.98225275,0.03049769,0.01372105,0.00010482,0.00135053,0.95417385,8.196e-05,7.009e-05,32971,6,0.10348284,0.9994305
16,5,8014155,0.94479353,0.02593779,0.0104642,0.11356235,0.00108787,0.84883724,7.282e-05,3.774e-05,32911,6,0.12619735,0.9994306
16,6,8014156,0.98226869,0.02996969,0.01410062,0.00010144,0.00109792,0.9545948,7.619e-05,5.933e-05,39119,6,0.07202113,0.9994308
16,7,8014157,0.98306842,0.02500641,0.0129234,9.754e-05,0.00093361,0.96094673,6.757e-05,2.473e-05,37067,6,0.07621589,0.9994306
16,8,8014158,0.98297437,0.02952188,0.01460785,9.958e-05,0.00106465,0.95449486,7.094e-05,0.00014023,38989,6,0.06479261,0.9994305
16,9,8014159,0.98215488,0.0344658,0.01625321,0.00010604,0.00137671,0.94767353,8.123e-05,4.349e-05,39115,6,0.09895517,0.9994306
16,10,8014160,0.98324812,0.02632869,0.01234209,9.733e-05,0.0010346,0.96009669,6.8e-05,3.261e-05,32907,6,0.16626665,0.9994306
17,1,8014181,0.98639601,0.04921182,0.0,9.373e-05,0.00605056,0.22990049,0.0,0.7147434,64479,7,0.01985784,0.9999002
