# replicates_lm_g0_e4.csv -- memory-two Wright-Fisher run lm_g0_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files lm_g0_e4.{idx,win,rep} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 30000000 (runs.csv), isl from games_lm_g0_e4.csv
#   E        the replicate's realised efficiency over its sampled second half (the .rep, 8 decimals)
#   R_abc    the share of the replicate's sampled population in the atom abc (the .rep, 8 decimals); the ten
#            replicates of a game average to the pooled S_abc of games_lm_g0_e4.csv within 5.4e-09
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,E,R_000,R_100,R_010,R_001,R_110,R_011,R_111,top,top_atom,top_share,top_selfpay
108,2,30016912,0.99423671,0.02838747,0.0,0.00050451,0.00021439,0.97089189,1.2e-07,1.62e-06,57311,6,0.00158975,0.999609
108,3,30016913,0.99429464,0.0290094,0.0,0.00048934,0.00014352,0.97035693,8e-08,7.3e-07,36831,6,0.00166245,0.999609
108,4,30016914,0.99425407,0.02889335,0.0,0.00049275,0.00015405,0.97045694,1e-07,2.82e-06,53215,6,0.00167623,0.999609
108,5,30016915,0.99424953,0.0288882,0.0,0.00049345,0.00015528,0.97046182,8e-08,1.17e-06,49119,6,0.00161403,0.999609
108,6,30016916,0.99423905,0.02861649,0.0,0.00049447,0.0001748,0.97071272,1.1e-07,1.42e-06,53215,6,0.00173849,0.999609
108,7,30016917,0.99418416,0.02791843,0.0,0.0005068,0.00019566,0.97137655,1.2e-07,2.44e-06,57311,6,0.00163465,0.999609
108,8,30016918,0.99427676,0.02887909,0.0,0.00049136,0.00014987,0.97047902,8e-08,5.9e-07,65375,6,0.00169938,0.999609
108,9,30016919,0.99426502,0.02898647,0.0,0.00049295,0.00016014,0.97035944,1e-07,9e-07,57311,6,0.00171013,0.999609
108,10,30016920,0.99429587,0.02901545,0.0,0.0004848,0.00012533,0.97037345,7e-08,8.9e-07,32735,6,0.00165848,0.999609
109,1,30016941,0.99505779,0.06525987,0.01275947,0.0,0.01046912,0.71230775,0.0,0.19920379,53164,6,0.01118797,1.6365752
109,2,30016942,0.99504412,0.06530682,0.01198985,0.0,0.01061632,0.71096573,0.0,0.20112128,53164,6,0.01121942,1.6365752
109,3,30016943,0.99509786,0.06055552,0.01267385,0.0,0.01359947,0.69214358,0.0,0.22102759,43948,6,0.01331092,1.6365752
109,4,30016944,0.99508387,0.06083479,0.01210565,0.0,0.01360484,0.69387168,0.0,0.21958304,44972,6,0.01446286,1.6365752
109,5,30016945,0.99365895,0.07007686,0.00015644,0.0,0.01112422,0.91864117,0.0,1.31e-06,44493,6,0.01537313,1.6367251
109,6,30016946,0.99509451,0.06021382,0.01172858,0.0,0.01381074,0.68819169,0.0,0.22605517,44972,6,0.01456053,1.6365752
109,7,30016947,0.99506745,0.0642954,0.01278652,0.0,0.011513,0.70446181,0.0,0.20694326,53164,6,0.00866578,1.6365752
109,8,30016948,0.99505922,0.06500954,0.01240156,0.0,0.01086414,0.70373428,0.0,0.20799048,53164,6,0.01108341,1.6365752
109,9,30016949,0.99507568,0.06377468,0.01252735,0.0,0.01170918,0.70309864,0.0,0.20889015,53164,6,0.00726785,1.6365752
109,10,30016950,0.9950833,0.06243334,0.01196558,0.0,0.01245761,0.69810153,0.0,0.21504195,44972,6,0.00842183,1.6365752
110,1,30016971,0.94693742,0.0860641,0.35483353,0.0,0.02496313,0.51930314,0.00762881,0.00720729,39759,6,0.00583285,0.9997143
110,2,30016972,0.94678754,0.08641698,0.35691827,0.0,0.02436641,0.51779768,0.00774113,0.00675954,18575,6,0.00512956,0.9993647
110,3,30016973,0.94462753,0.08782361,0.35466158,0.0,0.02621871,0.51549068,0.00785183,0.00795359,35663,6,0.00519577,0.9997143
110,4,30016974,0.94296462,0.08970767,0.36384361,0.0,0.02662024,0.50356931,0.00802055,0.00823862,35663,6,0.0051677,0.9997143
110,5,30016975,0.94603086,0.08608905,0.35725514,0.0,0.02522933,0.51570808,0.00761338,0.00810502,33359,6,0.00543654,0.9994573
110,6,30016976,0.9448033,0.08659866,0.35847355,0.0,0.02476214,0.5124192,0.00864639,0.00910006,39759,6,0.00561874,0.9997143
110,7,30016977,0.94147522,0.08818419,0.35442586,0.0,0.02733938,0.51347864,0.00872836,0.00784358,33359,6,0.00538384,0.9994573
110,8,30016978,0.93991657,0.0918554,0.35448441,0.0,0.02760526,0.50877341,0.00868311,0.00859841,18575,6,0.00519437,0.9993647
110,9,30016979,0.94765048,0.0844723,0.35705387,0.0,0.02468651,0.51786893,0.00768176,0.00823663,39759,6,0.00538642,0.9997143
110,10,30016980,0.94082495,0.08887653,0.35347966,0.0,0.02723001,0.51306774,0.00904287,0.00830319,39759,6,0.00535443,0.9997143
111,1,30017001,0.99601991,0.01978683,0.0,2.1e-07,0.01132458,0.25481329,0.0,0.71407509,61439,7,0.00183472,0.9997336
111,2,30017002,0.99600904,0.01978248,0.0,1.6e-07,0.01142843,0.2588588,0.0,0.70993014,53247,7,0.0017663,0.9997336
111,3,30017003,0.99602258,0.01981144,0.0,2.2e-07,0.01150059,0.25238235,0.0,0.7163054,65535,7,0.0019908,0.9997336
111,4,30017004,0.99601252,0.01962118,0.0,1.6e-07,0.01153336,0.25303887,0.0,0.71580643,57343,7,0.0017951,0.9997336
111,5,30017005,0.99601997,0.01972554,0.0,1.6e-07,0.01149184,0.25661699,0.0,0.71216546,65535,7,0.00180576,0.9997336
111,6,30017006,0.99602773,0.01958158,0.0,1.7e-07,0.01144666,0.25309153,0.0,0.71588006,63487,7,0.00189305,0.9997336
111,7,30017007,0.99601691,0.01976102,0.0,1.7e-07,0.01137808,0.25930535,0.0,0.70955538,32767,7,0.00195376,0.9997336
111,8,30017008,0.996024,0.01980661,0.0,1.4e-07,0.01135109,0.26037176,0.0,0.70847038,57343,7,0.00187616,0.9997336
111,9,30017009,0.99602075,0.0198468,0.0,1.4e-07,0.01140595,0.26045016,0.0,0.70829696,61439,7,0.00191776,0.9997336
111,10,30017010,0.99601825,0.01952956,0.0,5e-07,0.01165305,0.25605425,0.0,0.71276264,57343,7,0.0019317,0.9997336
112,1,30017031,0.99489313,0.05915721,0.0186046,0.0,0.01111807,0.71307041,0.0,0.19804971,51978,6,0.01855649,1.9501036
112,2,30017032,0.99450581,0.06966364,0.01557821,0.0,0.00894133,0.73367001,0.0,0.17214681,51980,6,0.01144382,1.9501036
112,3,30017033,0.99489653,0.05895072,0.01833735,0.0,0.01115443,0.71080117,0.0,0.20075632,51978,6,0.01926494,1.9501036
112,4,30017034,0.99489417,0.05903054,0.0187654,0.0,0.01097407,0.71378149,0.0,0.1974485,56074,6,0.0183856,1.9501369
112,5,30017035,0.99451518,0.06894957,0.01619887,0.0,0.00921618,0.7239877,0.0,0.18164768,51980,6,0.01188489,1.9501036
112,6,30017036,0.99322687,0.07590241,7.18e-06,0.0,0.00802432,0.91606561,0.0,4.8e-07,52316,6,0.03135174,1.9501036
112,7,30017037,0.99491158,0.05889574,0.01885961,0.0,0.0110968,0.71214913,0.0,0.19899871,51978,6,0.01848971,1.9501036
112,8,30017038,0.9949132,0.05877455,0.01863593,0.0,0.01115618,0.71079558,0.0,0.20063775,51978,6,0.01886989,1.9501036
112,9,30017039,0.99288169,0.06988423,0.01756926,0.0,0.00981624,0.72578791,0.0,0.17694236,51978,6,0.00798445,1.9501036
112,10,30017040,0.99490597,0.05904922,0.01813205,0.0,0.01111624,0.71364895,0.0,0.19805353,51978,6,0.01858618,1.9501036
113,1,30017061,0.99212422,0.02336832,0.0,0.00081174,0.00098778,0.97479354,2.022e-05,1.841e-05,59535,6,0.0024507,0.999438
113,2,30017062,0.99214319,0.02402348,0.0,0.00079081,0.00100158,0.97414626,1.474e-05,2.313e-05,59535,6,0.00233511,0.999438
113,3,30017063,0.99208289,0.0234474,0.0,0.00086396,0.0010825,0.9745692,1.224e-05,2.47e-05,28683,6,0.00264121,0.999438
113,4,30017064,0.99195827,0.02149544,0.0,0.00100474,0.00118002,0.97628214,1.48e-05,2.285e-05,63695,6,0.00305446,0.999438
113,5,30017065,0.99190727,0.02076266,0.0,0.00107619,0.00136475,0.97675982,1.255e-05,2.403e-05,57353,6,0.00353543,0.999438
113,6,30017066,0.99201002,0.02188536,0.0,0.00093203,0.0010709,0.97606034,2.306e-05,2.831e-05,28687,6,0.0026136,0.999438
113,7,30017067,0.99224781,0.02541125,0.0,0.00062987,0.00074394,0.97316654,2.953e-05,1.888e-05,39055,6,0.00157258,0.9992382
113,8,30017068,0.99210355,0.02310823,0.0,0.00080887,0.00094681,0.97508537,2.6e-05,2.471e-05,61453,6,0.00214679,0.999438
113,9,30017069,0.99202928,0.02300332,0.0,0.00091825,0.00110773,0.9749317,9.62e-06,2.938e-05,26767,6,0.00287153,0.999388
113,10,30017070,0.99211719,0.02392741,0.0,0.00083465,0.00109711,0.97410266,9.38e-06,2.879e-05,59535,6,0.00275132,0.999438
114,1,30017091,0.99913615,0.02966218,0.07238456,0.0,0.02792591,0.11306548,0.0,0.75696187,32767,7,0.00204175,0.9999952
114,2,30017092,0.99913858,0.02919353,0.07258055,0.0,0.02846551,0.11196512,0.0,0.75779529,61439,7,0.00203215,0.9999952
114,3,30017093,0.99913406,0.02942922,0.07366287,0.0,0.02812686,0.1115351,0.0,0.75724595,61439,7,0.00210514,0.9999952
114,4,30017094,0.9991176,0.0295502,0.07173282,0.0,0.02783785,0.1155735,0.0,0.75530563,32767,7,0.00193875,0.9999952
114,5,30017095,0.99913821,0.02960993,0.07164131,0.0,0.02829345,0.11261816,0.0,0.75783714,65535,7,0.00196741,0.9999952
114,6,30017096,0.99913327,0.02972953,0.0718828,0.0,0.02808069,0.11485266,0.0,0.75545432,65535,7,0.00196469,0.9999952
114,7,30017097,0.99913706,0.02923113,0.07040995,0.0,0.02803475,0.11540053,0.0,0.75692365,65535,7,0.00196917,0.9999952
114,8,30017098,0.99914302,0.02926859,0.07204282,0.0,0.02826135,0.11016544,0.0,0.7602618,65535,7,0.00216642,0.9999952
114,9,30017099,0.99913728,0.02957427,0.07091644,0.0,0.02824493,0.1139282,0.0,0.75733617,49023,7,0.00198193,0.9999952
114,10,30017100,0.99913653,0.02953605,0.07251099,0.0,0.02816807,0.11234492,0.0,0.75743996,57343,7,0.00210909,0.9999952
115,1,30017121,0.99498829,0.06241057,0.27334985,0.0,0.01378044,0.41895153,9.297e-05,0.23141464,56075,6,0.01203349,1.118993
115,2,30017122,0.99500493,0.06308731,0.27468554,0.0,0.01347216,0.42052014,7.767e-05,0.22815718,51979,6,0.01131001,1.118993
115,3,30017123,0.99511001,0.06117004,0.27011016,0.0,0.01382441,0.42175473,7.799e-05,0.23306267,56075,6,0.01322286,1.118993
115,4,30017124,0.99525833,0.06150711,0.27051211,0.0,0.0138641,0.41800146,5.4e-05,0.23606121,56075,6,0.01243293,1.118993
115,5,30017125,0.99518342,0.06085846,0.27094054,0.0,0.01363473,0.42732447,0.00014163,0.22710017,51979,6,0.01400548,1.118993
115,6,30017126,0.99504923,0.06159892,0.27099789,0.0,0.01398136,0.41924178,7.995e-05,0.2341001,51979,6,0.01363866,1.118993
115,7,30017127,0.99465166,0.06409263,0.27670014,0.0,0.01375827,0.4163926,0.00011633,0.22894004,51979,6,0.01094721,1.118993
115,8,30017128,0.99439174,0.06449243,0.26989012,0.0,0.01368941,0.41711798,0.00017799,0.23463207,51979,6,0.01083491,1.118993
115,9,30017129,0.99489403,0.06382857,0.2739181,0.0,0.01369398,0.41511675,5.57e-05,0.2333869,51979,6,0.01094259,1.118993
115,10,30017130,0.9949118,0.06228599,0.27237921,0.0,0.01381453,0.42027547,0.00011775,0.23112705,51979,6,0.0130691,1.118993
116,1,30017151,0.99489234,0.01852881,0.0,0.00036486,0.01039042,0.27336826,0.0,0.69734766,57343,7,0.00173761,0.99962
116,2,30017152,0.99490605,0.01814945,0.0,0.00036745,0.01057682,0.26572571,0.0,0.70518057,61439,7,0.00181457,0.99962
116,3,30017153,0.99489644,0.01829841,0.0,0.00036539,0.01044722,0.26494361,0.0,0.70594538,57215,7,0.00177899,0.99962
116,4,30017154,0.99488889,0.01838475,0.0,0.00036334,0.01037861,0.27022491,0.0,0.70064839,63487,7,0.00171499,0.99962
116,5,30017155,0.99489363,0.01849299,0.0,0.0003681,0.01041082,0.26900577,0.0,0.70172232,61311,7,0.00174472,0.99962
116,6,30017156,0.99489502,0.01815426,0.0,0.00036495,0.01051647,0.26703132,0.0,0.703933,32767,7,0.00167769,0.99962
116,7,30017157,0.99488265,0.01806747,0.0,0.00036774,0.01054148,0.26732133,0.0,0.70370197,36863,7,0.0018059,0.99962
116,8,30017158,0.99489032,0.01812244,0.0,0.0003634,0.01049418,0.26440611,0.0,0.70661387,53247,7,0.00189973,0.99962
116,9,30017159,0.99489584,0.01825413,0.0,0.00036617,0.01045995,0.26413205,0.0,0.7067877,63359,7,0.00176416,0.99962
116,10,30017160,0.99488531,0.01844998,0.0,0.00036599,0.01042096,0.26905454,0.0,0.70170853,53247,7,0.00181157,0.99962
117,1,30017181,0.99492775,0.08955394,0.66999402,0.0,0.0034409,0.18227829,0.0,0.05473285,51772,4,0.02289606,1.9491274
117,2,30017182,0.99676844,0.14079042,0.85799214,0.0,0.00111161,0.00010583,0.0,0.0,47867,4,0.12867763,1.9490378
117,3,30017183,0.99498315,0.0925985,0.67780888,0.0,0.00305299,0.17614258,0.0,0.05039705,55868,4,0.0311464,1.9491608
117,4,30017184,0.99676893,0.14087946,0.85788176,0.0,0.00113354,0.00010524,0.0,0.0,47867,4,0.12757844,1.9490378
117,5,30017185,0.99676665,0.14089244,0.85789631,0.0,0.00110693,0.00010431,0.0,0.0,47867,4,0.12957814,1.9490378
117,6,30017186,0.99676808,0.14076227,0.85800805,0.0,0.00112601,0.00010366,0.0,0.0,47867,4,0.128715,1.9490378
117,7,30017187,0.99677247,0.14077429,0.85800504,0.0,0.00111696,0.0001037,0.0,0.0,47867,4,0.12828697,1.9490378
117,8,30017188,0.9949875,0.09130722,0.62368269,0.0,0.00355871,0.22076498,0.0,0.0606864,51772,4,0.04147208,1.9491274
117,9,30017189,0.99677052,0.14081798,0.85794418,0.0,0.00113336,0.00010447,0.0,0.0,47867,4,0.13198403,1.9490378
117,10,30017190,0.9967711,0.14094469,0.85783706,0.0,0.00111337,0.00010488,0.0,0.0,47867,4,0.13048148,1.9490378
118,1,30017211,0.98892941,0.02240519,0.06075526,0.00034035,0.00079266,0.91508857,0.00061369,4.28e-06,32905,6,0.00893973,0.9993533
118,2,30017212,0.98820042,0.02303971,0.0569023,0.00090247,0.000834,0.91753476,0.00071897,6.779e-05,32777,6,0.00930988,0.9993534
118,3,30017213,0.98905045,0.02213589,0.05984555,0.00031285,0.00078082,0.91626102,0.00065117,1.269e-05,32907,6,0.00893309,0.9993533
118,4,30017214,0.98918309,0.02158503,0.05546791,0.00032204,0.00061556,0.92136844,0.0006399,1.11e-06,32905,6,0.00937923,0.9993533
118,5,30017215,0.98787662,0.02319915,0.06198617,0.0009045,0.00091941,0.91203864,0.00085774,9.44e-05,32777,6,0.00912674,0.9993534
118,6,30017216,0.98915896,0.02218361,0.05916485,0.00031475,0.00074086,0.91688398,0.00060078,0.00011117,32777,6,0.00895406,0.9993534
118,7,30017217,0.98901225,0.02241483,0.05710109,0.00038964,0.00071923,0.91875564,0.00061432,5.26e-06,32777,6,0.00976132,0.9993534
118,8,30017218,0.98913282,0.02193828,0.05767962,0.00030651,0.00075291,0.91872611,0.00058523,1.134e-05,32777,6,0.0100398,0.9993534
118,9,30017219,0.9888082,0.02188496,0.05822531,0.00030469,0.00080883,0.91800932,0.00076353,3.37e-06,32779,6,0.00912814,0.9993534
118,10,30017220,0.98905085,0.02171443,0.05575578,0.00031722,0.00070737,0.92086272,0.00063331,9.16e-06,32777,6,0.00989002,0.9993534
119,1,30017241,0.99696037,0.01905092,0.02206293,0.0,0.01197851,0.21022824,0.0,0.73667939,63487,7,0.00249746,0.9998246
119,2,30017242,0.99695535,0.0192876,0.02234897,0.0,0.01201691,0.21290893,0.0,0.73343759,40959,7,0.00267696,0.9998246
119,3,30017243,0.99695948,0.0190044,0.02272157,0.0,0.01217437,0.20542118,0.0,0.74067848,40959,7,0.00252348,0.9998246
119,4,30017244,0.99696204,0.01888338,0.02158993,0.0,0.01211983,0.20363768,0.0,0.74376919,65535,7,0.0027672,0.9998246
119,5,30017245,0.99696405,0.01899188,0.02214775,0.0,0.01201025,0.20594173,0.0,0.74090838,63487,7,0.00256932,0.9998246
119,6,30017246,0.99694697,0.01927461,0.02340418,0.0,0.01191408,0.20838031,0.0,0.73702681,63487,7,0.00260692,0.9998246
119,7,30017247,0.99696476,0.01895175,0.02179488,0.0,0.01206654,0.2045323,0.0,0.74265454,65535,7,0.00272259,0.9998246
119,8,30017248,0.99696347,0.01911547,0.02216971,0.0,0.01206204,0.20778285,0.0,0.73886994,57343,7,0.00259496,0.9998246
119,9,30017249,0.99695568,0.019259,0.02156117,0.0,0.01207821,0.20834299,0.0,0.73875863,40959,7,0.00244793,0.9998246
119,10,30017250,0.99695419,0.01914668,0.02147735,0.0,0.01204354,0.20911468,0.0,0.73821776,40959,7,0.00253192,0.9998246
120,1,30017271,0.99527318,0.05770295,0.02065349,0.0,0.01107506,0.70991259,0.0,0.20065591,51978,6,0.0180432,1.8002612
120,2,30017272,0.99525679,0.05798957,0.02106906,0.0,0.01082792,0.71198098,0.0,0.19813247,51978,6,0.01749612,1.8002612
120,3,30017273,0.99344102,0.07730137,0.00022169,0.0,0.00829265,0.91418395,0.0,3.5e-07,52316,6,0.03422862,1.8002612
120,4,30017274,0.99347443,0.06891234,0.00035913,0.0,0.00865483,0.92207282,0.0,8.7e-07,52554,6,0.02183191,1.8002612
120,5,30017275,0.99514951,0.05816891,0.02152583,0.0,0.01096885,0.71087404,0.0,0.19846237,51978,6,0.01858229,1.8002612
120,6,30017276,0.99347862,0.05920883,0.00060907,0.0,0.0099884,0.93019203,0.0,1.67e-06,52554,6,0.04512478,1.8002612
120,7,30017277,0.99342673,0.07730128,0.0001687,0.0,0.00844915,0.91408055,0.0,3.2e-07,52316,6,0.03507717,1.8002612
120,8,30017278,0.99350527,0.05831311,0.0004221,0.0,0.00975196,0.93151127,0.0,1.56e-06,52554,6,0.04689189,1.8002612
120,9,30017279,0.99349223,0.06232297,0.00035896,0.0,0.00965392,0.9276629,0.0,1.25e-06,52554,6,0.03725704,1.8002612
120,10,30017280,0.99528407,0.05786252,0.02083452,0.0,0.01093557,0.71315629,0.0,0.19721109,51978,6,0.01938032,1.8002612
121,1,30017301,0.99356717,0.02894755,0.0,0.00055677,0.00015166,0.97034291,1.6e-07,9.5e-07,40927,6,0.00214268,0.9995903
121,2,30017302,0.99345681,0.02772298,0.0,0.00057591,0.00024484,0.97144328,2.1e-07,1.278e-05,56287,6,0.00160943,0.9995903
121,3,30017303,0.99348734,0.02779457,0.0,0.00057923,0.00026044,0.9713628,2.4e-07,2.72e-06,56287,6,0.00170299,0.9995903
121,4,30017304,0.99345338,0.02781297,0.0,0.00058053,0.00022169,0.97138001,2.12e-06,2.67e-06,39903,6,0.00196724,0.9995903
121,5,30017305,0.9935126,0.02854702,0.0,0.00056315,0.00019974,0.97068557,1.13e-06,3.4e-06,65503,6,0.00200584,0.9995903
121,6,30017306,0.99353458,0.02863612,0.0,0.00055721,0.00016919,0.97063474,3.9e-07,2.36e-06,57311,6,0.00200432,0.9995903
121,7,30017307,0.99344106,0.0271618,0.0,0.00058941,0.00031173,0.97192695,2.6e-07,9.86e-06,65503,6,0.00172338,0.9995903
121,8,30017308,0.99353857,0.02854484,0.0,0.00056362,0.0001881,0.97070221,1.7e-07,1.06e-06,40927,6,0.001833,0.9995903
121,9,30017309,0.99347748,0.0276552,0.0,0.00057528,0.0002635,0.97150334,2.2e-07,2.46e-06,65503,6,0.00179893,0.9995903
121,10,30017310,0.99344537,0.02739497,0.0,0.00058927,0.0002832,0.97172678,2.3e-07,5.56e-06,56287,6,0.0016814,0.9995903
122,1,30017331,0.99514164,0.06507444,0.21354696,2e-08,0.01168596,0.49414297,6.446e-05,0.21548518,53164,6,0.01171821,1.4794429
122,2,30017332,0.99515637,0.06554148,0.22569689,1e-07,0.01138823,0.49045222,6.004e-05,0.20686104,53164,6,0.0114387,1.4794429
122,3,30017333,0.99536801,0.05998349,0.24088819,4.2e-07,0.01479437,0.44962689,4.079e-05,0.23466585,44972,6,0.01430514,1.4794429
122,4,30017334,0.9951191,0.06518192,0.22308785,5.6e-07,0.0117829,0.48998449,9.536e-05,0.20986693,53164,6,0.01088504,1.4794429
122,5,30017335,0.99522688,0.06318273,0.23548728,7.2e-07,0.01367172,0.46637301,4.249e-05,0.22124206,44972,6,0.00778692,1.4794429
122,6,30017336,0.99517654,0.06305001,0.23103461,3.2e-06,0.01337601,0.4706497,0.0001109,0.22177557,44972,6,0.00684959,1.4794429
122,7,30017337,0.99534878,0.06012694,0.23114852,3.4e-07,0.01460642,0.45627835,2.786e-05,0.23781157,44972,6,0.01254437,1.4794429
122,8,30017338,0.99486634,0.06682987,0.21269678,2.1e-07,0.0118449,0.50395315,8.433e-05,0.20459076,53164,6,0.01162995,1.4794429
122,9,30017339,0.99504801,0.06628531,0.21727483,2.87e-06,0.01185917,0.49815724,9.488e-05,0.2063257,53164,6,0.01076218,1.4794429
122,10,30017340,0.99502325,0.06680619,0.23591061,2.2e-07,0.01224384,0.48266566,0.00011108,0.2022624,53164,6,0.00976032,1.4794429
123,1,30017361,0.90391134,0.13366062,0.40164488,0.0,0.0638468,0.33144549,0.01634214,0.05306006,23943,6,0.01349814,0.9993927
123,2,30017362,0.90271459,0.13439592,0.39720872,0.0,0.06543167,0.33620851,0.01629842,0.05045677,23951,6,0.01395806,0.9994676
123,3,30017363,0.90482519,0.13477204,0.39566379,0.0,0.06397831,0.3342419,0.01501557,0.05632839,23951,6,0.01456782,0.9994676
123,4,30017364,0.89637214,0.14392563,0.3950061,0.0,0.07038809,0.32137026,0.01625895,0.05305097,23943,6,0.01212538,0.9993927
123,5,30017365,0.89612454,0.14469109,0.39112886,0.0,0.07217316,0.3218336,0.01595416,0.05421913,19847,6,0.0138402,0.9993178
123,6,30017366,0.9004618,0.13863539,0.39665499,0.0,0.06810528,0.32693171,0.01573522,0.05393741,19847,6,0.01255686,0.9993178
123,7,30017367,0.90570441,0.13216896,0.3967989,0.0,0.06373971,0.33782153,0.01533986,0.05413105,23943,6,0.0134952,0.9993927
123,8,30017368,0.90493853,0.13224677,0.40014213,0.0,0.06344954,0.33496463,0.01558926,0.05360768,19855,6,0.01310793,0.9994176
123,9,30017369,0.90261254,0.13695923,0.39707306,0.0,0.06760412,0.32891435,0.01498066,0.05446858,19855,6,0.01294954,0.9994176
123,10,30017370,0.90287348,0.13710647,0.39730286,0.0,0.06559883,0.33012698,0.01536035,0.05450452,23951,6,0.01343898,0.9994676
124,1,30017391,0.99553376,0.01838181,0.0,0.00015629,0.0112658,0.25079143,0.0,0.71940467,65535,7,0.00190091,0.9996688
124,2,30017392,0.9955311,0.01829628,0.0,0.00015811,0.01137848,0.24800681,0.0,0.72216032,57343,7,0.00205318,0.9996688
124,3,30017393,0.9955261,0.0185951,0.0,0.00015964,0.01113989,0.25387976,0.0,0.71622561,59391,7,0.00196918,0.9996688
124,4,30017394,0.99553756,0.01846634,0.0,0.00015933,0.01112211,0.25268569,0.0,0.71756653,59391,7,0.00197693,0.9996688
124,5,30017395,0.99552007,0.01852071,0.0,0.00015857,0.01123909,0.25407281,0.0,0.71600883,61439,7,0.001779,0.9996688
124,6,30017396,0.99552268,0.0185808,0.0,0.00015914,0.01112981,0.25282005,0.0,0.71731021,65535,7,0.00193852,0.9996688
124,7,30017397,0.99552834,0.01852818,0.0,0.00015898,0.01110014,0.25568322,0.0,0.71452948,49151,7,0.00185874,0.9996688
124,8,30017398,0.99552206,0.01855824,0.0,0.00015929,0.01119256,0.25604975,0.0,0.71404016,57343,7,0.00189177,0.9996688
124,9,30017399,0.99554202,0.0185511,0.0,0.00015654,0.01115195,0.25165879,0.0,0.71848163,65535,7,0.00193074,0.9996688
124,10,30017400,0.99552822,0.01845153,0.0,0.00015814,0.0113101,0.25336533,0.0,0.7167149,57335,7,0.00184424,0.9996438
125,1,30017421,0.99449241,0.06758643,0.01667849,0.0,0.00910101,0.73065803,0.0,0.17597604,51980,6,0.00914214,2.099946
125,2,30017422,0.86242856,0.66549732,0.32665219,0.0,0.00085399,0.00699651,0.0,0.0,8354,4,0.16778976,2.0994266
125,3,30017423,0.8626985,0.66434077,0.32551555,0.0,0.0008626,0.00928107,0.0,0.0,8354,4,0.16681681,2.0994266
125,4,30017424,0.86407626,0.657471,0.32254436,0.0,0.00085062,0.01913402,0.0,0.0,8354,4,0.16492299,2.0994266
125,5,30017425,0.99457665,0.06328583,0.01788357,0.0,0.01021197,0.72009351,0.0,0.18852511,51978,6,0.00823757,2.099946
125,6,30017426,0.99462613,0.06156367,0.01836998,0.0,0.01053382,0.72128404,0.0,0.18824849,51978,6,0.01090091,2.099946
125,7,30017427,0.86200999,0.6672058,0.32685187,0.0,0.0008763,0.00506602,0.0,0.0,8354,4,0.16823212,2.0994266
125,8,30017428,0.86359279,0.66008482,0.32472079,0.0,0.00085581,0.01433857,0.0,0.0,8354,4,0.16332005,2.0994266
125,9,30017429,0.99450975,0.0663701,0.01707214,0.0,0.00950166,0.72419032,0.0,0.18286578,51980,6,0.00928662,2.099946
125,10,30017430,0.99459003,0.06250013,0.0176986,0.0,0.01026295,0.72199325,0.0,0.18754507,51978,6,0.01038757,2.099946
126,1,30017451,0.9908388,0.02152107,0.0,0.00075163,0.00122301,0.97640226,6.417e-05,3.787e-05,34959,6,0.00316163,0.9992592
126,2,30017452,0.99078799,0.01948983,0.0,0.00082355,0.00088725,0.97865943,0.00011529,2.465e-05,39055,6,0.00550299,0.9992592
126,3,30017453,0.9909568,0.02164063,0.0,0.0007371,0.00102209,0.97648751,9.243e-05,2.024e-05,34959,6,0.00461304,0.9992592
126,4,30017454,0.99079528,0.02146331,0.0,0.00079955,0.00129482,0.97635199,6.87e-05,2.163e-05,39055,6,0.00294771,0.9992592
126,5,30017455,0.99088078,0.02130918,0.0,0.00077026,0.00111154,0.97668733,8.599e-05,3.571e-05,34959,6,0.0039582,0.9992592
126,6,30017456,0.99081674,0.02166054,0.0,0.00077693,0.00129325,0.97618469,6.558e-05,1.9e-05,34959,6,0.00321241,0.9992592
126,7,30017457,0.99078415,0.0199128,0.0,0.00083714,0.00099192,0.97812817,0.00010756,2.241e-05,34959,6,0.00496365,0.9992592
126,8,30017458,0.99082311,0.02008601,0.0,0.00080584,0.00089868,0.9780791,0.00010733,2.303e-05,34959,6,0.00493618,0.9992592
126,9,30017459,0.99079525,0.0200802,0.0,0.00083344,0.00106725,0.97789728,9.994e-05,2.189e-05,39055,6,0.00497511,0.9992592
126,10,30017460,0.99078767,0.02190009,0.0,0.00077248,0.0014802,0.97577108,5.108e-05,2.508e-05,28683,6,0.00361945,0.999459
