# replicates_c2_e4.csv -- memory-two Wright-Fisher run c2_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files c2_e4.{idx,win,rep} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 23000000 (runs.csv), isl from games_c2_e4.csv
#   E        the replicate's realised efficiency over its sampled second half (the .rep, 8 decimals)
#   R_abc    the share of the replicate's sampled population in the atom abc (the .rep, 8 decimals); the ten
#            replicates of a game average to the pooled S_abc of games_c2_e4.csv within 4.3e-09
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,E,R_000,R_100,R_010,R_001,R_110,R_011,R_111,top,top_atom,top_share,top_selfpay
3,6,23013766,0.9476411,0.06261117,0.0,0.03554806,0.0025191,0.89736637,0.00035453,0.00160076,37581,6,0.00638939,0.9994618
3,7,23013767,0.94446121,0.06028165,0.0,0.04687372,0.00298536,0.88931336,0.00045581,9.01e-05,36910,2,0.01175253,0.6663594
3,8,23013768,0.94707558,0.06189055,0.0,0.03720387,0.00256767,0.89609269,0.00027779,0.00196744,36936,2,0.00729607,0.6663951
3,9,23013769,0.94508442,0.06309282,0.0,0.04300112,0.00244593,0.88757401,0.00021269,0.00367344,37134,2,0.00917794,0.6663475
3,10,23013770,0.94160471,0.06597144,0.0,0.05046279,0.00272102,0.8787672,0.00025432,0.00182323,37164,2,0.00997777,0.6663117
4,1,23013791,0.97434137,0.05545992,0.0,0.00026741,0.00171488,0.94253998,1.51e-06,1.63e-05,23513,6,0.00461026,0.9997116
4,2,23013792,0.97435585,0.05485192,0.0,0.00027884,0.00170744,0.94034394,1.83e-06,0.00281603,35289,6,0.00775948,0.9995117
4,3,23013793,0.97447364,0.05351273,0.0,0.000276,0.00172925,0.94390633,1.99e-06,0.0005737,36041,6,0.00503656,0.9994234
4,4,23013794,0.97407526,0.05492901,0.0,0.00027477,0.00174937,0.94110085,1.52e-06,0.00194447,65433,6,0.00508229,0.9996233
4,5,23013795,0.97402331,0.05648909,0.0,0.00027768,0.00175314,0.94125238,1.71e-06,0.00022601,60409,6,0.0046238,0.9994676
4,6,23013796,0.97425314,0.05357215,0.0,0.000303,0.0017092,0.94318055,1.45e-06,0.00123366,36185,6,0.00723765,0.999247
4,7,23013797,0.97421365,0.05528142,0.0,0.00028635,0.00172256,0.94206514,1.52e-06,0.00064301,8009,6,0.00619947,0.9995233
4,8,23013798,0.97430128,0.05504973,0.0,0.00027883,0.00168072,0.94278382,1.79e-06,0.00020512,59849,6,0.00532576,0.9995349
4,9,23013799,0.97419466,0.05466757,0.0,0.00028235,0.00169745,0.94323393,1.59e-06,0.0001171,34443,6,0.00436384,0.9992468
4,10,23013800,0.97407824,0.05609054,0.0,0.00027123,0.00176449,0.94180018,1.51e-06,7.206e-05,35211,6,0.00639219,0.9994233
5,1,23013821,0.94682785,0.09799396,0.02973206,0.01024343,0.00692062,0.84784599,0.00075575,0.00650819,37259,6,0.0105855,0.9994589
5,2,23013822,0.94682716,0.09837673,0.02984503,0.00725952,0.0074364,0.85574222,0.00126007,8.004e-05,37321,6,0.009172,0.9993884
5,3,23013823,0.94839007,0.0942468,0.02846332,0.00944886,0.00658017,0.85274208,0.00239028,0.00612849,37163,6,0.00960185,0.9994236
5,4,23013824,0.94634604,0.09553376,0.02883622,0.01166251,0.00743491,0.85356162,0.00148691,0.00148407,36971,6,0.00789661,0.9994589
5,5,23013825,0.94234187,0.10066319,0.03028303,0.01656529,0.00815735,0.84000804,0.00147246,0.00285065,33049,6,0.0090727,0.9995295
5,6,23013826,0.94297206,0.10340394,0.02941,0.01081308,0.00810649,0.84499982,0.00158054,0.00168612,37259,6,0.01444931,0.9994589
5,7,23013827,0.9473337,0.09505802,0.02681152,0.00916515,0.00798716,0.8559712,0.00064121,0.00436573,36937,6,0.00953526,0.9995294
5,8,23013828,0.94961008,0.09379875,0.02681703,0.00714961,0.00734859,0.86160878,0.00035296,0.00292429,33291,6,0.01067225,0.9994942
5,9,23013829,0.94915581,0.09033166,0.02608657,0.0087907,0.00687218,0.86548459,0.00138879,0.00104551,33113,6,0.00940737,0.9995295
5,10,23013830,0.94713589,0.09330698,0.02733416,0.01143158,0.00733146,0.85291431,0.00184853,0.00583298,36911,6,0.01385503,0.9994942
6,1,23013851,0.97379429,0.03946368,0.0,0.00107658,0.0013123,0.95809569,2.082e-05,3.093e-05,42745,6,0.00491485,0.9992787
6,2,23013852,0.97360752,0.04025747,0.0,0.00108213,0.00135327,0.95725682,2.068e-05,2.963e-05,32873,6,0.00383971,0.9992787
6,3,23013853,0.97351529,0.04098009,0.0,0.00108557,0.00138196,0.95625621,2.109e-05,0.00027509,42425,6,0.00577316,0.9994393
6,4,23013854,0.97391729,0.03929758,0.0,0.00106057,0.00134654,0.95820102,2.043e-05,7.386e-05,53097,6,0.00542748,0.9992787
6,5,23013855,0.97396662,0.03875888,0.0,0.00106409,0.00134919,0.95878602,2.167e-05,2.015e-05,33241,6,0.00724498,0.9994393
6,6,23013856,0.97393052,0.03935154,0.0,0.0010659,0.00137806,0.95731802,2.094e-05,0.00086554,55721,6,0.00653592,0.998958
6,7,23013857,0.97391347,0.03967967,0.0,0.00106421,0.00136545,0.95244479,2.099e-05,0.0054249,43657,6,0.00442029,0.9989188
6,8,23013858,0.97350355,0.0400312,0.0,0.00109073,0.00140055,0.9574324,2.111e-05,2.401e-05,35289,6,0.00642344,0.9994394
6,9,23013859,0.97370376,0.04020231,0.0,0.0010732,0.00133621,0.95602911,2.122e-05,0.00133795,56023,6,0.00564665,0.9991933
6,10,23013860,0.9739248,0.03884767,0.0,0.00104319,0.00129493,0.95861783,2.107e-05,0.00017531,39211,6,0.00597168,0.9991984
7,1,23013881,0.95421294,0.12678737,0.05961804,0.0260106,0.00464528,0.78157813,0.00100808,0.0003525,32909,6,0.00700715,0.9995623
7,2,23013882,0.9529109,0.12745355,0.0661288,0.02978032,0.00447585,0.77192677,0.00013089,0.00010381,33225,6,0.00760153,0.999487
7,3,23013883,0.95218774,0.12369256,0.06260047,0.03450678,0.00414546,0.76981187,0.00113056,0.00411229,8940,2,0.02022699,0.8106489
7,4,23013884,0.95494758,0.12387898,0.06901763,0.02345223,0.00463064,0.77823643,0.00014757,0.00063653,36907,6,0.00760543,0.9995435
7,5,23013885,0.95246202,0.12864903,0.06661564,0.03338894,0.00427089,0.76428389,0.00059138,0.00220023,8356,2,0.00900575,0.8106489
7,6,23013886,0.95389141,0.11823575,0.06340221,0.03643274,0.00447781,0.77564693,0.0007332,0.00107136,8428,2,0.00918639,0.810649
7,7,23013887,0.95539794,0.12778947,0.06996508,0.01931846,0.00420929,0.77827012,0.00015707,0.00029052,8885,2,0.00592705,0.8108608
7,8,23013888,0.95477305,0.12442198,0.06759927,0.02833805,0.00416929,0.77426431,0.00010265,0.00110445,37195,6,0.00808858,0.999487
7,9,23013889,0.95694281,0.12761919,0.0707062,0.0114182,0.00439064,0.78441429,3.371e-05,0.00141778,33067,6,0.01076361,0.9995058
7,10,23013890,0.95514575,0.12108301,0.06161592,0.02091915,0.00429249,0.78929175,0.00019555,0.00260212,35113,6,0.01259177,0.9995058
8,1,23013911,0.94366092,0.0717383,0.03446181,0.0235347,0.00522136,0.86374264,0.0009409,0.00036028,37195,6,0.00916595,0.9992166
8,2,23013912,0.93974333,0.07185791,0.03522734,0.03750353,0.00485336,0.84804327,0.00081949,0.00169511,35083,6,0.01049721,0.9993443
8,3,23013913,0.94213448,0.06919046,0.03578591,0.03119608,0.00517824,0.85674747,0.00078336,0.00111849,34057,6,0.0094219,0.9993443
8,4,23013914,0.93852815,0.06797817,0.03272013,0.04523179,0.00487466,0.84308292,0.00094129,0.00517105,37323,6,0.01275149,0.9992165
8,5,23013915,0.94603655,0.07144002,0.0355166,0.01723176,0.00517865,0.86746332,0.00129706,0.00187259,33163,6,0.01016491,0.9993443
8,6,23013916,0.9468797,0.07034723,0.03512497,0.01812869,0.004771,0.8675404,0.00081568,0.00327204,37387,6,0.00928178,0.9994082
8,7,23013917,0.94282033,0.07438352,0.03785341,0.02055826,0.00549294,0.8576585,0.00106332,0.00299005,37067,6,0.01014857,0.9994721
8,8,23013918,0.94145241,0.07199457,0.0358861,0.02915265,0.00542723,0.85270098,0.00079723,0.00404124,35657,6,0.00742684,0.9993444
8,9,23013919,0.94827281,0.06585277,0.0349802,0.01962869,0.00526623,0.87270937,0.00082632,0.00073642,32793,6,0.00918021,0.9993443
8,10,23013920,0.94206795,0.06648541,0.03314099,0.03669076,0.00485802,0.85774678,0.00101599,6.205e-05,33481,6,0.01150012,0.9994721
9,1,23013941,0.97681524,0.04569653,0.0,0.00077862,0.00152814,0.95182821,0.0,0.0001685,30201,6,0.00859438,0.9996736
9,2,23013942,0.9768222,0.04481147,0.0,0.00077478,0.0014773,0.95290726,0.0,2.919e-05,44921,6,0.00522237,0.9994737
9,3,23013943,0.9767687,0.04511693,0.0,0.00078294,0.00144453,0.95202872,0.0,0.00062688,24473,6,0.00430092,0.9995473
9,4,23013944,0.97666889,0.04590587,0.0,0.0007896,0.00148741,0.95166885,0.0,0.00014827,51799,6,0.00449883,0.9991286
9,5,23013945,0.97673906,0.04609215,0.0,0.00078547,0.00149627,0.95154628,0.0,7.983e-05,33625,6,0.00501658,0.9994738
9,6,23013946,0.97682184,0.04544025,0.0,0.00078351,0.00148736,0.95223739,0.0,5.149e-05,7033,6,0.0065975,0.9995604
9,7,23013947,0.97679299,0.04582708,0.0,0.00078463,0.00149906,0.95129469,0.0,0.00059453,34649,6,0.00454044,0.9994738
9,8,23013948,0.97672339,0.04532861,0.0,0.00078139,0.00146376,0.95238702,0.0,3.922e-05,65433,6,0.00405047,0.9995473
9,9,23013949,0.97667437,0.04655389,0.0,0.0007884,0.00154652,0.95108578,0.0,2.541e-05,46073,6,0.00590631,0.9992949
9,10,23013950,0.97658929,0.04661427,0.0,0.0007996,0.00149731,0.9501372,0.0,0.00095162,63991,6,0.00400055,0.9996722
10,1,23013971,0.93169761,0.1778374,0.07110138,0.02647693,0.01901885,0.69804812,0.00313878,0.00437854,33227,6,0.01217897,0.9995169
10,2,23013972,0.93181515,0.16756017,0.065269,0.05995763,0.01335509,0.67989222,0.00691079,0.0070551,33035,6,0.01725825,0.9995446
10,3,23013973,0.93768311,0.16083119,0.0705278,0.02164093,0.01653671,0.72353592,0.002037,0.00489045,33113,6,0.01155992,0.9995724
10,4,23013974,0.93530924,0.16982967,0.06791629,0.03691509,0.0141942,0.70269444,0.00410677,0.00434353,8372,2,0.01122969,0.8605956
10,5,23013975,0.93455572,0.16056006,0.06927739,0.04945668,0.01658001,0.69927464,0.00218726,0.00266394,36907,6,0.01213722,0.9995585
10,6,23013976,0.93473909,0.16040295,0.06589028,0.05169086,0.01569547,0.69796226,0.00280337,0.00555481,33097,6,0.0122702,0.9995169
10,7,23013977,0.93281019,0.17310597,0.06987049,0.03998999,0.01434797,0.69393847,0.00351258,0.00523454,36973,6,0.01195133,0.9995446
10,8,23013978,0.93098749,0.16591236,0.06958002,0.06045612,0.01566062,0.67852099,0.00203043,0.00783946,8948,2,0.01409595,0.8605956
10,9,23013979,0.93408564,0.16282903,0.07057804,0.05063866,0.01581462,0.69221246,0.00457853,0.00334866,8428,2,0.01453971,0.8604238
10,10,23013980,0.92941833,0.18092398,0.07636251,0.02769456,0.01754661,0.68979433,0.00084872,0.0068293,36939,6,0.01294989,0.9995723
11,1,23014001,0.97009613,0.03631683,0.0,0.0046559,0.0011892,0.95646326,9.731e-05,0.0012775,33353,6,0.00615615,0.9994177
11,2,23014002,0.96929451,0.0379852,0.0,0.00590153,0.00124562,0.95407951,7.962e-05,0.00070851,33481,6,0.00533838,0.9994177
11,3,23014003,0.96689839,0.03746024,0.0,0.01160487,0.00130157,0.94808417,0.00010947,0.00143967,32939,6,0.0049567,0.9989624
11,4,23014004,0.97070822,0.03708318,0.0,0.00207408,0.00121586,0.95953039,7.926e-05,1.722e-05,37705,6,0.00604405,0.9994354
11,5,23014005,0.96933355,0.03706007,0.0,0.00547282,0.00129107,0.95421414,0.00010574,0.00185616,61257,6,0.00565616,0.9992356
11,6,23014006,0.96505352,0.03760265,0.0,0.01878469,0.00132493,0.94117427,8.196e-05,0.0010315,37128,2,0.00891278,0.6662739
11,7,23014007,0.96968011,0.03673498,0.0,0.00634938,0.00118132,0.95557361,8.583e-05,7.488e-05,36875,6,0.00712583,0.9994177
11,8,23014008,0.96744552,0.03662072,0.0,0.0124484,0.00119422,0.94963202,7.996e-05,2.468e-05,24345,6,0.00658401,0.9988892
