# replicates_el_e3.csv -- memory-two Wright-Fisher run el_e3 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files el_e3.{idx,win,rep} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 21000000 (runs.csv), isl from games_el_e3.csv
#   E        the replicate's realised efficiency over its sampled second half (the .rep, 8 decimals)
#   R_abc    the share of the replicate's sampled population in the atom abc (the .rep, 8 decimals); the ten
#            replicates of a game average to the pooled S_abc of games_el_e3.csv within 4.6e-09
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,E,R_000,R_100,R_010,R_001,R_110,R_011,R_111,top,top_atom,top_share,top_selfpay
12,3,21014023,0.99592829,0.00081908,0.0,8.4e-07,2.071e-05,0.99915919,1e-08,1.7e-07,40425,6,0.04373901,0.9964687
12,4,21014024,0.9960338,0.00074156,0.0,1.01e-06,1.976e-05,0.99923722,2e-08,4.2e-07,42905,6,0.04136645,0.9924907
12,5,21014025,0.9960497,0.00163153,0.0,9.6e-07,2.281e-05,0.99084679,4e-08,0.00749787,36697,6,0.04453295,0.9955004
12,6,21014026,0.9959991,0.00072924,0.0,1.07e-06,2.172e-05,0.99924785,2e-08,1e-07,26953,6,0.04227704,0.9939945
12,7,21014027,0.99607086,0.00071746,0.0,8.9e-07,2.156e-05,0.99926003,1e-08,5e-08,24797,6,0.03803729,0.9964755
12,8,21014028,0.99596013,0.00145979,0.0,8.6e-07,2.032e-05,0.99851896,2e-08,5e-08,37193,6,0.03527864,0.9944925
12,9,21014029,0.99614957,0.00106848,0.0,1.03e-06,2.277e-05,0.99890766,2e-08,4e-08,43241,6,0.03894636,0.9920393
12,10,21014030,0.99615394,0.00141792,0.0,1.08e-06,2.091e-05,0.99855997,2e-08,9e-08,65369,6,0.03965833,0.9974884
13,1,21014051,0.95509256,0.05622036,0.02923413,0.00625627,0.00907472,0.875241,0.00513835,0.01883517,33835,6,0.05134603,0.9951732
13,2,21014052,0.94960582,0.06762061,0.03758572,0.00887743,0.01271767,0.87038941,0.00195471,0.00085445,35609,6,0.06526567,0.9931309
13,3,21014053,0.96045673,0.05830424,0.01905233,0.00208103,0.00586203,0.8933062,0.00388413,0.01751004,33929,6,0.05216153,0.9951666
13,4,21014054,0.95152249,0.07065753,0.02998351,0.00579243,0.01000458,0.87121869,0.00244187,0.00990138,32809,6,0.05463486,0.9947607
13,5,21014055,0.94621979,0.07202691,0.02845079,0.00699652,0.01113238,0.87692501,0.00446832,6e-08,4537,6,0.05765864,0.988989
13,6,21014056,0.96150338,0.05304585,0.0238879,0.0058838,0.00529782,0.90620131,0.00242276,0.00326056,37387,6,0.04089711,0.9947611
13,7,21014057,0.93651426,0.08924617,0.02744448,0.01378748,0.01370653,0.85267721,0.00313783,3.1e-07,37135,6,0.03568163,0.9943569
13,8,21014058,0.9550628,0.06324906,0.02648089,0.00119615,0.01162368,0.86271933,0.00694733,0.02778356,36937,6,0.08319489,0.9951742
13,9,21014059,0.95530054,0.06334008,0.02507016,0.00070737,0.01152561,0.89664504,0.00153735,0.0011744,34089,6,0.04426467,0.9943519
13,10,21014060,0.94015412,0.078646,0.0264992,0.00883672,0.01339064,0.86366259,0.00466911,0.00429575,32841,6,0.03786198,0.9951732
14,1,21014081,0.99420082,0.0004021,0.0,1.778e-05,1.367e-05,0.99956612,1.6e-07,1.8e-07,53623,6,0.01822592,0.992225
14,2,21014082,0.9940784,0.00035333,0.0,1.695e-05,1.31e-05,0.99961617,1.6e-07,2.9e-07,15961,6,0.04919191,0.9927662
14,3,21014083,0.99410142,0.00038717,0.0,1.818e-05,1.388e-05,0.99958045,1.6e-07,1.5e-07,56169,6,0.02128851,0.993632
14,4,21014084,0.99437577,0.00038835,0.0,1.79e-05,1.301e-05,0.99958032,1.6e-07,2.6e-07,33273,6,0.03156332,0.9890878
14,5,21014085,0.9943113,0.00037746,0.0,1.724e-05,1.362e-05,0.99959091,1.5e-07,6.1e-07,33501,6,0.0357661,0.992511
14,6,21014086,0.99438084,0.00038548,0.0,1.752e-05,1.423e-05,0.99958135,1.6e-07,1.26e-06,25993,6,0.03326358,0.9930047
14,7,21014087,0.99418936,0.00038314,0.0,1.766e-05,1.317e-05,0.99958584,1.6e-07,3e-08,14073,6,0.03087466,0.9945015
14,8,21014088,0.99480991,0.00039831,0.0,1.796e-05,1.321e-05,0.99956905,1.7e-07,1.3e-06,32799,6,0.05307851,0.9925288
14,9,21014089,0.99361896,0.00037397,0.0,1.755e-05,1.2e-05,0.99959499,1.7e-07,1.32e-06,54711,6,0.03304024,0.9979843
14,10,21014090,0.99442015,0.00039341,0.0,1.764e-05,1.281e-05,0.98649211,1.7e-07,0.01308386,32859,6,0.02546699,0.9925197
15,1,21014111,0.97422683,0.4007132,0.03699428,0.17665733,0.03413876,0.35149534,4.1e-07,6.7e-07,8429,2,0.0703292,0.9921609
15,2,21014112,0.97093078,0.39157337,0.02386162,0.12601333,0.01754402,0.38430983,0.0566976,2.2e-07,52002,2,0.02338715,0.9933016
15,3,21014113,0.96463059,0.38131204,0.03704626,0.19580337,0.05132052,0.33451662,3.9e-07,8e-07,8380,2,0.12215275,0.9926389
15,4,21014114,0.97176257,0.29839246,0.03367643,0.41205864,0.00644881,0.248927,4.1e-07,0.00049625,8933,2,0.117382,0.9911701
15,5,21014115,0.96832477,0.45247114,0.05142847,0.13800521,0.00613773,0.34311789,0.00883944,1.1e-07,8868,2,0.06015304,0.9906821
15,6,21014116,0.96357008,0.34734355,0.03984609,0.31627354,0.04364249,0.24228989,0.01060438,6e-08,8444,2,0.18934787,0.9926409
15,7,21014117,0.96976237,0.25130004,0.02056348,0.48219561,0.02710727,0.21883325,2.2e-07,1.2e-07,8420,2,0.1385931,0.9906821
15,8,21014118,0.97252772,0.37580502,0.02389782,0.30290219,0.02233474,0.2626651,0.01239503,1e-07,8884,2,0.06357015,0.9926399
15,9,21014119,0.96795079,0.32307914,0.03578926,0.18349285,0.03027301,0.41195802,0.01456396,0.00084377,8420,2,0.05160543,0.9906821
15,10,21014120,0.96767429,0.31852245,0.04836266,0.31262292,0.05688286,0.26360849,1.9e-07,4.3e-07,8357,2,0.11828054,0.991171
16,1,21014141,0.83338157,0.0370281,0.0271508,0.40032773,0.00383726,0.52867807,0.00297801,3e-08,36872,2,0.21540452,0.6636453
16,2,21014142,0.96118578,0.03461149,0.03095383,0.01543049,0.00366832,0.91194504,0.00339078,6e-08,33241,6,0.0455275,0.9943199
16,3,21014143,0.94692615,0.03940984,0.02652267,0.06162437,0.00319719,0.86733937,0.00190652,4e-08,32815,6,0.04968947,0.993485
16,4,21014144,0.88507757,0.04563727,0.02889197,0.2099097,0.00488976,0.70505131,0.00478984,0.00083015,36872,2,0.13976103,0.6636453
16,5,21014145,0.95792472,0.03606851,0.02198544,0.02981644,0.00401838,0.90604521,0.00182251,0.00024352,24843,6,0.04471616,0.9941381
16,6,21014146,0.93859996,0.0454259,0.0276197,0.08874863,0.00249704,0.8352878,0.00042087,5e-08,36313,6,0.04651949,0.9926561
16,7,21014147,0.93128111,0.06606672,0.0267874,0.06429717,0.00371929,0.83630081,0.00282829,3.2e-07,33931,6,0.0436689,0.9943053
