# replicates_eh_e3.csv -- memory-two Wright-Fisher run eh_e3 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files eh_e3.{idx,win,rep} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 20000000 (runs.csv), isl from games_eh_e3.csv
#   E        the replicate's realised efficiency over its sampled second half (the .rep, 8 decimals)
#   R_abc    the share of the replicate's sampled population in the atom abc (the .rep, 8 decimals); the ten
#            replicates of a game average to the pooled S_abc of games_eh_e3.csv within 7.1e-09
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,E,R_000,R_100,R_010,R_001,R_110,R_011,R_111,top,top_atom,top_share,top_selfpay
1,2,20013692,0.98172751,0.05053924,0.0,0.0002956,0.0018464,0.94729645,6.8e-07,2.163e-05,44447,6,0.10825324,0.9987953
1,3,20013693,0.981546,0.05154788,0.0,0.00029951,0.00185644,0.94627003,6.9e-07,2.546e-05,16223,6,0.10938849,0.9988027
1,4,20013694,0.98148626,0.05217149,0.0,0.000306,0.00192328,0.94557155,6.7e-07,2.702e-05,53215,6,0.1498007,0.9988017
1,5,20013695,0.9817246,0.05138471,0.0,0.00029174,0.00184821,0.94644894,6.3e-07,2.577e-05,51039,6,0.11913518,0.9987985
1,6,20013696,0.98154611,0.05163579,0.0,0.00029852,0.00185446,0.94618468,6.5e-07,2.59e-05,40799,6,0.07595338,0.9988027
1,7,20013697,0.98186576,0.04922856,0.0,0.00029277,0.00177564,0.94868166,6e-07,2.077e-05,60831,6,0.11072166,0.9987977
1,8,20013698,0.98170512,0.05096873,0.0,0.00029124,0.00189467,0.94681988,6.7e-07,2.482e-05,52191,6,0.06124442,0.9987997
1,9,20013699,0.98162509,0.05091504,0.0,0.00029529,0.00180843,0.94695588,6.5e-07,2.469e-05,29663,6,0.06222886,0.9988019
1,10,20013700,0.98171374,0.05046063,0.0,0.00029356,0.00182191,0.94740194,6.2e-07,2.134e-05,36831,6,0.09220094,0.9988017
2,1,20013721,0.98354348,0.04358876,0.01490669,8.39e-05,0.00223228,0.93914447,8.62e-06,3.529e-05,33743,6,0.43116782,0.9987793
2,2,20013722,0.98370795,0.05060434,0.01939353,8.359e-05,0.00222584,0.92764835,9.39e-06,3.496e-05,37839,6,0.29873394,0.9987803
2,3,20013723,0.98185615,0.03962305,0.01135733,8.195e-05,0.00188628,0.94699738,7.8e-06,4.621e-05,55439,6,0.21936987,0.9967962
2,4,20013724,0.98296791,0.04709202,0.01657943,8.811e-05,0.00221948,0.93396616,8.87e-06,4.592e-05,47247,6,0.13152042,0.9967962
2,5,20013725,0.98163249,0.03800649,0.00939899,8.879e-05,0.00201895,0.95044542,7.97e-06,3.339e-05,47247,6,0.44198507,0.9967962
2,6,20013726,0.98213809,0.04130583,0.01482093,8.104e-05,0.00194674,0.94177882,8.15e-06,5.849e-05,55439,6,0.30816618,0.9967962
2,7,20013727,0.9815406,0.03930507,0.0106285,9.04e-05,0.00209325,0.94780216,7.96e-06,7.266e-05,43215,6,0.47887088,0.9967941
2,8,20013728,0.98251933,0.04076485,0.0119604,8.406e-05,0.00204,0.94510842,8.12e-06,3.414e-05,33743,6,0.17686131,0.9987793
2,9,20013729,0.98168136,0.04031336,0.01015573,8.637e-05,0.00211426,0.94726078,8.53e-06,6.098e-05,55503,6,0.27656659,0.9967951
2,10,20013730,0.98163768,0.03749756,0.00893675,9.011e-05,0.00209006,0.95133314,7.69e-06,4.471e-05,47247,6,0.50216566,0.9967962
3,1,20013751,0.97836926,0.04988845,0.0,0.00037691,0.00185514,0.94783078,2.46e-05,2.413e-05,33631,6,0.0887208,0.9986126
3,2,20013752,0.97782411,0.04945545,0.0,0.000382,0.00190195,0.94820662,2.557e-05,2.841e-05,65231,6,0.06548602,0.9966301
3,3,20013753,0.97762334,0.05377417,0.0,0.00039316,0.00199786,0.94378729,2.355e-05,2.397e-05,33759,6,0.08318031,0.9986126
3,4,20013754,0.97820345,0.05106724,0.0,0.00036823,0.00186816,0.94664674,2.364e-05,2.598e-05,34783,6,0.07824318,0.9986152
3,5,20013755,0.97855477,0.04678844,0.0,0.00035997,0.00180964,0.95097662,2.35e-05,4.183e-05,55135,6,0.10126735,0.9986137
3,6,20013756,0.97799959,0.04761777,0.0,0.00035283,0.00177403,0.95020035,2.363e-05,3.14e-05,34783,6,0.07828203,0.9986152
3,7,20013757,0.97836569,0.05071955,0.0,0.00037038,0.00199377,0.946866,2.368e-05,2.661e-05,35807,6,0.12932911,0.9986126
3,8,20013758,0.97741554,0.05101247,0.0,0.00038298,0.00193767,0.9466058,2.592e-05,3.516e-05,39903,6,0.06705617,0.9986136
3,9,20013759,0.97796112,0.05180918,0.0,0.00037306,0.00191409,0.94584988,2.25e-05,3.13e-05,53215,6,0.07206797,0.9986152
3,10,20013760,0.97792314,0.05284769,0.0,0.00037767,0.00202418,0.94469792,2.283e-05,2.972e-05,33759,6,0.15465759,0.9986126
4,1,20013781,0.98418304,0.05511125,0.0,0.00020284,0.00202058,0.94263904,1.49e-06,2.479e-05,47071,6,0.12764639,0.9991142
4,2,20013782,0.98435008,0.05472322,0.0,0.00019018,0.00200619,0.94305088,1.61e-06,2.791e-05,56287,6,0.12399594,0.9991122
4,3,20013783,0.98418667,0.05489354,0.0,0.00020104,0.00197714,0.94290191,1.53e-06,2.485e-05,15327,6,0.07242443,0.9991112
4,4,20013784,0.98416015,0.05551685,0.0,0.00020169,0.0020026,0.94225108,1.54e-06,2.624e-05,43999,6,0.16969424,0.9991112
4,5,20013785,0.98415885,0.05500366,0.0,0.00020279,0.00200454,0.94276391,1.5e-06,2.36e-05,29663,6,0.0604262,0.9991131
4,6,20013786,0.98406608,0.05441563,0.0,0.00020144,0.00197726,0.9433832,1.49e-06,2.097e-05,59231,6,0.04653559,0.9991132
4,7,20013787,0.98426295,0.05486468,0.0,0.0001952,0.00198333,0.94292965,1.47e-06,2.567e-05,58335,6,0.06718258,0.9991121
4,8,20013788,0.98432661,0.05432214,0.0,0.00019688,0.00192799,0.94352645,1.46e-06,2.507e-05,30687,6,0.09031149,0.9991142
4,9,20013789,0.98416712,0.05532706,0.0,0.00019862,0.00199937,0.94244568,1.51e-06,2.776e-05,55263,6,0.07838477,0.9991142
4,10,20013790,0.98431465,0.054779,0.0,0.00019737,0.00196147,0.94303663,1.47e-06,2.405e-05,61407,6,0.09413595,0.9991132
5,1,20013811,0.98286996,0.04064643,0.01339963,5.443e-05,0.00213842,0.94369461,3.65e-05,2.998e-05,33615,6,0.14549495,0.998583
5,2,20013812,0.98282655,0.03192393,0.0094325,4.964e-05,0.00175041,0.95678552,3.443e-05,2.357e-05,37839,6,0.13230045,0.998584
5,3,20013813,0.98299523,0.02825239,0.00797432,4.784e-05,0.00146441,0.96221619,3.167e-05,1.319e-05,37839,6,0.21495422,0.998584
5,4,20013814,0.98343538,0.02837178,0.00809174,4.906e-05,0.00157567,0.96186407,3.058e-05,1.71e-05,33615,6,0.12990457,0.998583
5,5,20013815,0.98283495,0.02485463,0.00655413,4.504e-05,0.0013889,0.96710177,3.138e-05,2.416e-05,37003,6,0.12858446,0.9953059
5,6,20013816,0.98297296,0.04170483,0.01464665,5.388e-05,0.00190549,0.94162334,3.109e-05,3.472e-05,37839,6,0.17935272,0.998584
5,7,20013817,0.98454299,0.04166023,0.01505022,5.553e-05,0.0024004,0.94077154,3.74e-05,2.468e-05,33743,6,0.74898047,0.998583
5,8,20013818,0.98295257,0.05053466,0.01857437,5.892e-05,0.0021522,0.92861322,2.919e-05,3.743e-05,33615,6,0.37610672,0.998583
5,9,20013819,0.98337044,0.0484165,0.01787135,5.785e-05,0.00240809,0.93118109,3.684e-05,2.828e-05,33743,6,0.22530829,0.998583
5,10,20013820,0.98283454,0.03610956,0.01148001,5.154e-05,0.00200869,0.95027648,3.648e-05,3.724e-05,37839,6,0.27230573,0.998584
6,1,20013841,0.98048275,0.04600097,0.0,0.00087726,0.00167897,0.95140675,1.241e-05,2.365e-05,57311,6,0.12355007,0.9983906
6,2,20013842,0.98064896,0.04424642,0.0,0.00086641,0.0016713,0.95318156,1.298e-05,2.133e-05,32735,6,0.1025087,0.9983906
6,3,20013843,0.98069143,0.044952,0.0,0.0008656,0.00162995,0.95251917,1.282e-05,2.047e-05,52191,6,0.09150222,0.9983876
6,4,20013844,0.98081425,0.04403632,0.0,0.00085171,0.00160252,0.95347722,1.262e-05,1.961e-05,38879,6,0.06022949,0.9983906
6,5,20013845,0.98079895,0.04402333,0.0,0.0008548,0.00164614,0.95344248,1.284e-05,2.04e-05,15327,6,0.0550903,0.9983876
6,6,20013846,0.98102146,0.04371283,0.0,0.0008346,0.00158159,0.95383601,1.231e-05,2.265e-05,33631,6,0.07496731,0.9983872
6,7,20013847,0.98057553,0.04483693,0.0,0.00087107,0.00166494,0.95259099,1.29e-05,2.317e-05,62431,6,0.10596936,0.9983902
6,8,20013848,0.98094539,0.04313503,0.0,0.00084215,0.00151657,0.95447659,1.274e-05,1.691e-05,35807,6,0.10019533,0.9983872
6,9,20013849,0.98092499,0.04422393,0.0,0.00084798,0.00163512,0.9532603,1.241e-05,2.025e-05,40927,6,0.12281057,0.9983906
6,10,20013850,0.98074244,0.04398448,0.0,0.00084951,0.00165839,0.95347417,1.289e-05,2.057e-05,58335,6,0.10171347,0.9983892
7,1,20013871,0.98353897,0.04514246,0.01498751,0.00010332,0.00186144,0.93784625,8.54e-06,5.049e-05,55439,6,0.32740618,0.9972549
7,2,20013872,0.98335487,0.04788177,0.01474659,0.00011726,0.00218937,0.93502783,8.72e-06,2.845e-05,47311,6,0.38449044,0.9972542
7,3,20013873,0.9835793,0.0479371,0.0150451,0.00011173,0.00215514,0.93470874,9.02e-06,3.317e-05,51343,6,0.17648771,0.9972539
7,4,20013874,0.98364431,0.04991545,0.01572448,0.00011399,0.00222686,0.931971,9.31e-06,3.891e-05,55503,6,0.11700351,0.9972542
7,5,20013875,0.98374413,0.04814861,0.01555242,0.00010994,0.00201527,0.93412151,8.98e-06,4.327e-05,55503,6,0.12109069,0.9972542
7,6,20013876,0.98386247,0.04641956,0.01480114,0.00010638,0.00203247,0.93658398,9.08e-06,4.738e-05,51407,6,0.29880841,0.9972532
7,7,20013877,0.98308717,0.04189454,0.01165545,0.00010966,0.00190609,0.94440228,7.96e-06,2.404e-05,47311,6,0.19747775,0.9972542
7,8,20013878,0.98614307,0.05551225,0.02295773,0.00016933,0.0022309,0.91882466,1.012e-05,0.00029501,37839,6,0.40830445,0.9992389
7,9,20013879,0.98632187,0.0539219,0.0219532,0.00010669,0.00235183,0.92162397,9.79e-06,3.262e-05,33743,6,0.33686339,0.9992379
7,10,20013880,0.98324808,0.04435904,0.0154446,0.00010824,0.00192333,0.93811113,8.63e-06,4.503e-05,57483,6,0.09330352,0.9976257
8,1,20013901,0.98134708,0.03554584,0.01516178,7.222e-05,0.00198068,0.94716987,4.411e-05,2.552e-05,33743,6,0.5422146,0.9974422
8,2,20013902,0.98044875,0.01738873,0.0038372,6.24e-05,0.00112441,0.97753022,4.139e-05,1.566e-05,32911,6,0.10630643,0.99473
8,3,20013903,0.98040571,0.01899304,0.00421864,6.245e-05,0.00136611,0.975295,4.313e-05,2.164e-05,32907,6,0.1782681,0.9947299
8,4,20013904,0.98107755,0.03933556,0.01743152,7.465e-05,0.00208853,0.94099292,4.555e-05,3.127e-05,33743,6,0.31168191,0.9974422
8,5,20013905,0.97914487,0.0463777,0.01999477,7.516e-05,0.0020324,0.93143431,4.607e-05,3.959e-05,39887,6,0.20356618,0.9974433
8,6,20013906,0.98036694,0.01802788,0.0039607,6.302e-05,0.00106731,0.97682739,4.009e-05,1.361e-05,37007,6,0.12462428,0.994731
8,7,20013907,0.98035194,0.04024809,0.01728736,7.459e-05,0.00177525,0.94054603,4.053e-05,2.815e-05,37711,6,0.45281932,0.9974432
8,8,20013908,0.97941737,0.03319526,0.01271395,6.871e-05,0.00155931,0.95238506,4.558e-05,3.213e-05,55247,6,0.14716721,0.9974441
8,9,20013909,0.98127687,0.0370919,0.01617084,7.353e-05,0.00206165,0.94452904,4.54e-05,2.764e-05,37839,6,0.47368704,0.9974432
8,10,20013910,0.97971662,0.0349303,0.01352734,6.959e-05,0.00167795,0.94971885,4.42e-05,3.176e-05,51151,6,0.15153067,0.9974431
9,1,20013931,0.98324383,0.046684,0.0,0.00063806,0.00167633,0.95097994,0.0,2.167e-05,62879,6,0.057819,0.9987304
9,2,20013932,0.98363283,0.04684675,0.0,0.00062373,0.00170488,0.95080325,0.0,2.139e-05,29663,6,0.07679034,0.9987336
9,3,20013933,0.98339398,0.04645774,0.0,0.0006303,0.00169645,0.95119584,0.0,1.968e-05,51167,6,0.06898321,0.9987333
9,4,20013934,0.98353236,0.04625794,0.0,0.00062384,0.00165475,0.95144543,0.0,1.804e-05,32607,6,0.04542773,0.9987344
9,5,20013935,0.98345733,0.04717719,0.0,0.00063296,0.0017333,0.95043308,0.0,2.347e-05,35807,6,0.07773181,0.9987306
9,6,20013936,0.98318536,0.04658952,0.0,0.00064271,0.00170584,0.95104533,0.0,1.66e-05,59359,6,0.06209639,0.9987334
9,7,20013937,0.98299527,0.0471368,0.0,0.00065452,0.00177169,0.95041696,0.0,2.004e-05,65375,6,0.05128253,0.9987344
9,8,20013938,0.9834971,0.04607035,0.0,0.00062499,0.00163975,0.95164309,0.0,2.182e-05,60383,6,0.06511777,0.9987326
9,9,20013939,0.98343764,0.04742515,0.0,0.00063864,0.0017106,0.95020397,0.0,2.164e-05,16223,6,0.07135603,0.9987343
9,10,20013940,0.98324334,0.04635926,0.0,0.00064183,0.00170928,0.95126823,0.0,2.14e-05,29151,6,0.11468616,0.9987304
10,1,20013961,0.98477478,0.02284361,0.01086986,4.969e-05,0.00151522,0.96470017,6.81e-06,1.463e-05,32975,6,0.13208003,0.9957346
10,2,20013962,0.98489434,0.02343354,0.01145699,0.0002179,0.001432,0.96343653,6.64e-06,1.641e-05,37273,6,0.1274281,0.9977224
10,3,20013963,0.98497372,0.02197037,0.00903042,4.863e-05,0.00158731,0.96733631,6.53e-06,2.044e-05,37067,6,0.10360877,0.9957356
10,4,20013964,0.98531566,0.0234594,0.0090655,5.242e-05,0.001736,0.96565123,6.91e-06,2.855e-05,37145,6,0.20549665,0.997723
10,5,20013965,0.98536795,0.0223727,0.00761269,6.406e-05,0.00135396,0.96857735,8.11e-06,1.113e-05,37273,6,0.44104039,0.9977224
10,6,20013966,0.98448513,0.02603289,0.01155839,0.00013885,0.00206063,0.96014271,2.786e-05,3.868e-05,37071,6,0.15854843,0.9957356
10,7,20013967,0.98524274,0.02005786,0.00809705,4.611e-05,0.00124193,0.97053926,6e-06,1.179e-05,36937,6,0.2072483,0.9957367
10,8,20013968,0.98508233,0.02331549,0.01078341,5.07e-05,0.00121858,0.9646093,6.3e-06,1.621e-05,36937,6,0.1402026,0.9957367
10,9,20013969,0.98477374,0.02212761,0.01022482,0.00034917,0.00130129,0.96597635,6.19e-06,1.456e-05,32905,6,0.11453018,0.9957349
10,10,20013970,0.98463042,0.02445071,0.01102265,0.00069939,0.00186595,0.96192611,6.94e-06,2.824e-05,32911,6,0.18708992,0.9957349
11,1,20013991,0.97871334,0.04367173,0.0,0.00051438,0.00157027,0.95417308,4.923e-05,2.131e-05,38879,6,0.11203825,0.9981748
11,2,20013992,0.97952063,0.04022862,0.0,0.00049057,0.00141693,0.95779643,4.906e-05,1.839e-05,38303,6,0.12716835,0.9981668
11,3,20013993,0.97851536,0.04398291,0.0,0.00054104,0.00163456,0.95376987,4.996e-05,2.165e-05,51679,6,0.09709354,0.9981662
11,4,20013994,0.97956476,0.04087448,0.0,0.00050082,0.00141423,0.95714214,4.801e-05,2.032e-05,39391,6,0.0972559,0.9981668
11,5,20013995,0.97957889,0.03981243,0.0,0.00049586,0.00128111,0.95834631,4.85e-05,1.578e-05,38175,6,0.13201602,0.9981668
11,6,20013996,0.97883055,0.04312368,0.0,0.00051028,0.00153958,0.95475899,4.595e-05,2.152e-05,22367,6,0.1575725,0.99817
11,7,20013997,0.97829045,0.0452833,0.0,0.00053744,0.00164875,0.95245761,4.894e-05,2.396e-05,52191,6,0.07234894,0.9981718
11,8,20013998,0.97967514,0.04028611,0.0,0.00050107,0.00148346,0.95766022,4.816e-05,2.099e-05,39391,6,0.09061839,0.9981668
11,9,20013999,0.97909813,0.04244549,0.0,0.00051209,0.00149717,0.95547754,4.745e-05,2.025e-05,35807,6,0.11136521,0.9981716
11,10,20014000,0.97904893,0.04221271,0.0,0.00052314,0.00149809,0.95569693,4.872e-05,2.041e-05,22495,6,0.07886857,0.9981748
12,1,20014021,0.98809777,0.05935461,0.0,5.901e-05,0.00216414,0.93839624,1.54e-06,2.447e-05,48095,6,0.0691053,0.9994775
12,2,20014022,0.98799509,0.0592656,0.0,6.072e-05,0.00217583,0.93846964,1.81e-06,2.64e-05,42975,6,0.06790703,0.9994785
12,3,20014023,0.98797066,0.05853939,0.0,6.019e-05,0.00209142,0.93928053,1.72e-06,2.674e-05,53215,6,0.07318518,0.9994785
12,4,20014024,0.98795848,0.05829095,0.0,5.822e-05,0.00207619,0.9395447,1.67e-06,2.828e-05,59359,6,0.11387674,0.9994785
12,5,20014025,0.98797547,0.05893944,0.0,6.013e-05,0.00211597,0.93885461,1.8e-06,2.805e-05,62431,6,0.05991466,0.999478
12,6,20014026,0.98793122,0.05790494,0.0,5.799e-05,0.00205631,0.93994936,1.73e-06,2.966e-05,63967,6,0.06398961,0.9994755
12,7,20014027,0.98792676,0.05820207,0.0,5.993e-05,0.00209942,0.93961184,1.72e-06,2.502e-05,29663,6,0.09024383,0.999478
12,8,20014028,0.98805978,0.0591213,0.0,5.778e-05,0.00210727,0.93868132,1.61e-06,3.072e-05,39903,6,0.11740622,0.999476
12,9,20014029,0.98782225,0.05706043,0.0,5.819e-05,0.00206041,0.9407947,1.57e-06,2.469e-05,33759,6,0.0780762,0.999475
12,10,20014030,0.98790519,0.05778186,0.0,6.09e-05,0.00209234,0.94003546,1.73e-06,2.771e-05,56287,6,0.04528708,0.9994775
13,1,20014051,0.98225719,0.01820968,0.00390857,2.288e-05,0.00155472,0.97623332,5.271e-05,1.811e-05,32975,6,0.19280132,0.9951699
13,2,20014052,0.98238726,0.03468316,0.011623,2.769e-05,0.00235061,0.95122739,6.082e-05,2.733e-05,37839,6,0.21427197,0.9983178
13,3,20014053,0.98247233,0.02415345,0.00667806,2.463e-05,0.00190964,0.96715658,5.971e-05,1.793e-05,37839,6,0.24646905,0.9983178
13,4,20014054,0.98222397,0.01965232,0.00387141,2.323e-05,0.00205119,0.97431499,6.122e-05,2.564e-05,37007,6,0.3235009,0.9951717
13,5,20014055,0.98346338,0.03942175,0.0143279,2.968e-05,0.00242803,0.9437113,5.817e-05,2.318e-05,33743,6,0.55356678,0.9983168
13,6,20014056,0.9836656,0.03837548,0.01380954,2.998e-05,0.00244315,0.94525915,5.893e-05,2.376e-05,33743,6,0.65187093,0.9983168
13,7,20014057,0.98287371,0.03299341,0.01099396,2.766e-05,0.00218365,0.95372078,6.042e-05,2.011e-05,33743,6,0.44066381,0.9983168
13,8,20014058,0.98242897,0.03892343,0.01364344,2.895e-05,0.00248116,0.94483049,6.371e-05,2.882e-05,33743,6,0.47677792,0.9983168
13,9,20014059,0.98351239,0.03916443,0.0141814,3.021e-05,0.0024726,0.94406963,5.992e-05,2.18e-05,33743,6,0.56129258,0.9983168
13,10,20014060,0.98246878,0.01701887,0.00323463,2.269e-05,0.00142176,0.97823474,5.418e-05,1.313e-05,32971,6,0.15897104,0.9951699
14,1,20014081,0.98249509,0.0397639,0.0,0.00140271,0.00144453,0.95735742,1.124e-05,2.02e-05,56287,6,0.09099235,0.9982363
14,2,20014082,0.98263879,0.03902874,0.0,0.00137422,0.00148447,0.95808313,1.131e-05,1.812e-05,33759,6,0.12415794,0.998235
14,3,20014083,0.98255789,0.03946266,0.0,0.00139881,0.00146305,0.95764431,1.129e-05,1.988e-05,60383,6,0.0642061,0.998237
14,4,20014084,0.98249258,0.03936637,0.0,0.00140649,0.00145274,0.95774591,1.131e-05,1.718e-05,48095,6,0.07559814,0.9982363
14,5,20014085,0.9826397,0.03912346,0.0,0.00138123,0.00143804,0.95802625,1.128e-05,1.975e-05,53087,6,0.08830001,0.9982373
14,6,20014086,0.98256181,0.03874898,0.0,0.00139309,0.00140542,0.95842356,1.132e-05,1.763e-05,57823,6,0.07975482,0.9982333
14,7,20014087,0.98250306,0.039512,0.0,0.00141422,0.00143487,0.95761014,1.128e-05,1.75e-05,16351,6,0.07726864,0.9982383
14,8,20014088,0.98255054,0.03946518,0.0,0.0013995,0.00147275,0.95763341,1.125e-05,1.791e-05,61919,6,0.06035244,0.9982343
14,9,20014089,0.98258904,0.03903078,0.0,0.00138895,0.00141365,0.95813538,1.135e-05,1.988e-05,36703,6,0.11328487,0.9982373
14,10,20014090,0.98259418,0.03939351,0.0,0.00139454,0.00142286,0.95775768,1.131e-05,2.011e-05,57311,6,0.06636011,0.9982383
15,1,20014111,0.987322,0.04311261,0.01006232,0.00015216,0.00147488,0.94516387,2.105e-05,1.311e-05,37657,6,0.2391381,0.9979909
15,2,20014112,0.98666823,0.07161572,0.0146493,0.00021507,0.00261249,0.91086896,1.661e-05,2.184e-05,37145,6,0.23655911,0.9979922
15,3,20014113,0.98776734,0.08765967,0.01875173,0.00046766,0.00343942,0.88954592,5.562e-05,7.998e-05,51855,6,0.46755289,0.9979858
15,4,20014114,0.98777933,0.08705468,0.01867935,0.00046701,0.00346453,0.89018361,5.732e-05,9.349e-05,55951,6,0.88083246,0.9979868
15,5,20014115,0.98768986,0.09871269,0.01869739,0.00046423,0.00328054,0.87871588,5.232e-05,7.696e-05,55951,6,0.4617933,0.9979868
15,6,20014116,0.98776821,0.0866787,0.01883595,0.00049914,0.00341847,0.89042225,5.702e-05,8.847e-05,51855,6,0.88144361,0.9979858
15,7,20014117,0.98798056,0.04684744,0.01137355,0.0002284,0.00199446,0.93949161,3.956e-05,2.497e-05,37657,6,0.76905008,0.9979909
15,8,20014118,0.9877641,0.08690584,0.01886997,0.0004816,0.00341745,0.89017125,5.553e-05,9.837e-05,51855,6,0.71793458,0.9979858
15,9,20014119,0.9868293,0.07379817,0.01600915,0.00031577,0.00323783,0.90658317,3.209e-05,2.382e-05,39705,6,0.25218961,0.9979881
15,10,20014120,0.98777425,0.08733936,0.01890606,0.00046265,0.00345478,0.8896778,5.986e-05,9.949e-05,55951,6,0.75174493,0.9979868
16,1,20014141,0.97860288,0.01749493,0.00361451,9.743e-05,0.00089574,0.97780699,6.909e-05,2.131e-05,36873,6,0.16047228,0.9943214
16,2,20014142,0.97827057,0.03261251,0.01658107,0.00010517,0.00142723,0.94916771,7.645e-05,2.986e-05,53071,6,0.10860899,0.9966172
16,3,20014143,0.97838711,0.0145692,0.00255737,9.657e-05,0.00086175,0.98183637,6.943e-05,9.31e-06,32971,6,0.1927286,0.994312
16,4,20014144,0.97848327,0.01632834,0.00322886,9.804e-05,0.00099231,0.97926763,7.088e-05,1.393e-05,32907,6,0.10417719,0.9943137
16,5,20014145,0.97836833,0.01788222,0.00484673,0.0001001,0.00081434,0.97627413,6.717e-05,1.531e-05,32971,6,0.11024608,0.994312
16,6,20014146,0.9783238,0.01661186,0.00343614,9.797e-05,0.00084769,0.97892176,7.069e-05,1.39e-05,32779,6,0.15073812,0.9943204
16,7,20014147,0.978111,0.02473795,0.00825137,0.00010456,0.00127303,0.96552398,8.051e-05,2.86e-05,52175,6,0.15608611,0.9966169
16,8,20014148,0.97841296,0.01591801,0.00310317,9.765e-05,0.00087289,0.97992518,6.784e-05,1.526e-05,32783,6,0.18798305,0.9943204
16,9,20014149,0.97808564,0.01659792,0.00337982,0.0006978,0.00079893,0.97844323,6.957e-05,1.274e-05,36873,6,0.14840328,0.9943214
16,10,20014150,0.97858973,0.02346294,0.00961572,0.00070048,0.00106284,0.96507074,6.829e-05,1.899e-05,37839,6,0.11082634,0.9966173
17,1,20014171,0.98620639,0.04360563,0.0,9.521e-05,0.00587506,0.10940117,0.0,0.84102293,39903,7,0.05129075,0.998998
