# replicates_lm_g01_e4.csv -- memory-two Wright-Fisher run lm_g01_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files lm_g01_e4.{idx,win,rep} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 31000000 (runs.csv), isl from games_lm_g01_e4.csv
#   E        the replicate's realised efficiency over its sampled second half (the .rep, 8 decimals)
#   R_abc    the share of the replicate's sampled population in the atom abc (the .rep, 8 decimals); the ten
#            replicates of a game average to the pooled S_abc of games_lm_g01_e4.csv within 5.4e-09
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,E,R_000,R_100,R_010,R_001,R_110,R_011,R_111,top,top_atom,top_share,top_selfpay
1,1,31013701,0.99439524,0.03925449,0.0,3.546e-05,0.00043791,0.960263,6e-08,9.08e-06,64479,6,0.00157739,0.9998804
1,2,31013702,0.99436341,0.03913903,0.0,4.415e-05,0.00044548,0.96036271,6e-08,8.58e-06,64479,6,0.00158331,0.9998804
1,3,31013703,0.99439524,0.03930817,0.0,3.993e-05,0.00042244,0.9602107,7e-08,1.869e-05,57311,6,0.00158507,0.9998804
1,4,31013704,0.9944053,0.03881021,0.0,4.153e-05,0.00042971,0.9607148,7e-08,3.68e-06,61407,6,0.00157147,0.9998804
1,5,31013705,0.99435506,0.03900301,0.0,4.983e-05,0.00043338,0.96050308,6e-08,1.065e-05,52191,6,0.00138271,0.9998803
1,6,31013706,0.99439367,0.03891692,0.0,3.677e-05,0.0004037,0.96063244,7e-08,1.011e-05,16351,6,0.00146277,0.9998804
1,7,31013707,0.99436231,0.03876727,0.0,5.146e-05,0.00046519,0.96070483,7e-08,1.119e-05,57311,6,0.00163877,0.9998804
1,8,31013708,0.99440003,0.03931148,0.0,3.544e-05,0.00039303,0.96025432,7e-08,5.66e-06,60383,6,0.00147726,0.9998803
1,9,31013709,0.9944019,0.03902223,0.0,3.411e-05,0.00040038,0.9605385,7e-08,4.72e-06,49119,6,0.0014506,0.9998804
1,10,31013710,0.99434853,0.03888037,0.0,5.127e-05,0.00045947,0.96059933,5e-08,9.51e-06,16351,6,0.00142173,0.9998804
2,1,31013731,0.99333294,0.04467647,0.04366477,4.772e-05,0.00279554,0.90880381,8.6e-07,1.084e-05,57353,6,0.00332721,0.9997392
2,2,31013732,0.99298847,0.04412624,0.04629103,0.00024194,0.00273921,0.90650632,6e-07,9.465e-05,61449,6,0.00316292,0.9997392
2,3,31013733,0.99341798,0.04495769,0.04152382,2.128e-05,0.00272895,0.9107575,6e-07,1.017e-05,61449,6,0.00358,0.9997392
2,4,31013734,0.9934719,0.04544193,0.03913184,8.73e-06,0.00279304,0.91261327,6.4e-07,1.055e-05,61449,6,0.00361925,0.9997392
2,5,31013735,0.99337836,0.0451749,0.04075105,1.966e-05,0.00282482,0.91120038,6.8e-07,2.852e-05,61451,6,0.00371023,0.9997392
2,6,31013736,0.99318363,0.04526401,0.04104782,1.676e-05,0.00295759,0.91070381,6.4e-07,9.37e-06,61451,6,0.00340115,0.9997392
2,7,31013737,0.99325299,0.04486734,0.04277032,5.737e-05,0.0028281,0.9094608,6.6e-07,1.542e-05,28681,6,0.00327297,0.9997392
2,8,31013738,0.99298985,0.04464979,0.04434106,4.383e-05,0.00279732,0.90815627,3.38e-06,8.35e-06,57353,6,0.00319153,0.9997392
2,9,31013739,0.99326865,0.04483189,0.04242879,9.459e-05,0.00290865,0.90972002,6.4e-07,1.541e-05,61449,6,0.00353048,0.9997392
2,10,31013740,0.99331674,0.04517469,0.04175297,2.039e-05,0.00291291,0.91012101,6.3e-07,1.741e-05,61453,6,0.00312435,0.9997392
3,1,31013761,0.99263404,0.03733377,0.0,0.00029783,0.00123077,0.9611026,2.79e-06,3.223e-05,28815,6,0.00149554,0.9996617
3,2,31013762,0.99259607,0.03668977,0.0,0.00034024,0.00131388,0.96161586,2.76e-06,3.75e-05,28683,6,0.00166183,0.9996618
3,3,31013763,0.99269237,0.03815231,0.0,0.0002866,0.00123019,0.96029211,2.83e-06,3.596e-05,28685,6,0.00133939,0.9996618
3,4,31013764,0.9926727,0.0381923,0.0,0.00028487,0.00118403,0.96027506,2.8e-06,6.094e-05,61579,6,0.00143913,0.9996618
3,5,31013765,0.99264346,0.03731182,0.0,0.00030524,0.00125945,0.96108889,2.82e-06,3.178e-05,63631,6,0.00169671,0.9996618
3,6,31013766,0.99265841,0.03805691,0.0,0.00029244,0.00120516,0.9604037,2.71e-06,3.909e-05,61449,6,0.00132003,0.9996618
3,7,31013767,0.99256408,0.03633329,0.0,0.00033344,0.00126187,0.96204135,2.79e-06,2.725e-05,59535,6,0.00171764,0.9996618
3,8,31013768,0.9927249,0.03875681,0.0,0.00025221,0.00114797,0.95976761,2.83e-06,7.258e-05,59535,6,0.001279,0.9996618
3,9,31013769,0.99255879,0.03587675,0.0,0.00035543,0.00134318,0.96235572,2.8e-06,6.613e-05,59535,6,0.00206246,0.9996618
3,10,31013770,0.99260906,0.03667604,0.0,0.00030851,0.00116624,0.96178589,2.78e-06,6.053e-05,63631,6,0.00192117,0.9996618
4,1,31013791,0.99533702,0.03971872,0.0,2.598e-05,0.00040367,0.95984342,1.4e-07,8.07e-06,61279,6,0.00140658,0.9999115
4,2,31013792,0.99536387,0.03960633,0.0,2.264e-05,0.00041067,0.95995391,1.7e-07,6.27e-06,32607,6,0.00134035,0.9999115
4,3,31013793,0.99534579,0.03924775,0.0,2.741e-05,0.00041572,0.96030175,1.5e-07,7.22e-06,56287,6,0.0013949,0.9999115
4,4,31013794,0.99535825,0.03957763,0.0,2.34e-05,0.00037941,0.96001221,1.4e-07,7.21e-06,61407,6,0.00140966,0.9999115
4,5,31013795,0.99537965,0.03946937,0.0,2.441e-05,0.00043898,0.96005631,1.4e-07,1.079e-05,59359,6,0.00156986,0.9999115
4,6,31013796,0.99535567,0.03974237,0.0,2.112e-05,0.00039735,0.95982628,1.5e-07,1.274e-05,45023,6,0.0013548,0.9999115
4,7,31013797,0.99538639,0.03944594,0.0,2.216e-05,0.00040395,0.96011689,1.4e-07,1.092e-05,40927,6,0.00140762,0.9999115
4,8,31013798,0.99533786,0.03932663,0.0,2.619e-05,0.00040555,0.96023519,1.3e-07,6.31e-06,49119,6,0.00129419,0.9999115
4,9,31013799,0.99538777,0.03933196,0.0,2.229e-05,0.00039921,0.96023382,1.5e-07,1.257e-05,53215,6,0.0015586,0.9999115
4,10,31013800,0.99538267,0.03945328,0.0,2.171e-05,0.00038781,0.96013059,1.5e-07,6.44e-06,57183,6,0.0013989,0.9999115
5,1,31013821,0.99257792,0.03953308,0.05357819,0.00014799,0.00231732,0.90430543,2.618e-05,9.181e-05,32777,6,0.00308728,0.9995294
5,2,31013822,0.99254623,0.03934638,0.05520259,0.00012377,0.00221018,0.90309701,1.473e-05,5.34e-06,33035,6,0.00327303,0.9994589
5,3,31013823,0.99261906,0.04094536,0.0518229,0.00010495,0.00245285,0.9046493,9.74e-06,1.49e-05,61449,6,0.00272143,0.9997294
5,4,31013824,0.99253825,0.03705075,0.06046548,0.00016388,0.00188458,0.90039041,1.086e-05,3.404e-05,33163,6,0.00450671,0.9994589
5,5,31013825,0.99223686,0.04088298,0.05129981,0.00041491,0.00247224,0.90483736,3.516e-05,5.753e-05,33035,6,0.00262489,0.9994589
5,6,31013826,0.99283939,0.04183652,0.0476288,7.128e-05,0.00252714,0.90792391,4.23e-06,8.12e-06,61449,6,0.00296044,0.9997294
5,7,31013827,0.99258998,0.03921722,0.05654843,0.00013354,0.00211567,0.90195946,5.98e-06,1.969e-05,32777,6,0.00349027,0.9995294
5,8,31013828,0.99257456,0.03945494,0.05621128,0.00014502,0.00212536,0.90202134,1.189e-05,3.017e-05,33163,6,0.0036828,0.9994589
5,9,31013829,0.99259796,0.0405455,0.05445559,0.00011025,0.00238094,0.90243973,1.941e-05,4.857e-05,36873,6,0.00276137,0.9995295
5,10,31013830,0.99265937,0.04117984,0.0510959,9.035e-05,0.00254989,0.90506028,1.121e-05,1.253e-05,61449,6,0.00282534,0.9997294
6,1,31013851,0.99368789,0.03774716,0.0,0.00012285,0.00038498,0.96173949,1.47e-06,4.04e-06,61407,6,0.00169186,0.9998391
6,2,31013852,0.99368622,0.03770625,0.0,0.00012509,0.00035215,0.96180964,1.47e-06,5.41e-06,57311,6,0.00157474,0.9998392
6,3,31013853,0.99368853,0.03754926,0.0,0.00012959,0.00037516,0.96193648,1.39e-06,8.11e-06,65503,6,0.00171597,0.9998392
6,4,31013854,0.99365775,0.03744697,0.0,0.00014371,0.00038642,0.96201154,1.43e-06,9.93e-06,45023,6,0.00168169,0.9998391
6,5,31013855,0.99365091,0.03719954,0.0,0.00014973,0.00040511,0.9622384,1.47e-06,5.75e-06,60383,6,0.00161297,0.9998391
6,6,31013856,0.99368859,0.03767883,0.0,0.00011969,0.00038002,0.96181567,1.45e-06,4.34e-06,49119,6,0.00164819,0.9998392
6,7,31013857,0.99369176,0.03728214,0.0,0.00013083,0.00038518,0.96218829,1.43e-06,1.213e-05,56287,6,0.00178305,0.9998391
6,8,31013858,0.99368423,0.03733488,0.0,0.00013383,0.00038263,0.96214085,1.4e-06,6.41e-06,64479,6,0.00172194,0.9998391
6,9,31013859,0.99368386,0.03745002,0.0,0.00013378,0.00039417,0.96201263,1.43e-06,7.98e-06,40927,6,0.00155527,0.9998392
6,10,31013860,0.99369,0.03742458,0.0,0.0001315,0.0003682,0.96206835,1.43e-06,5.93e-06,60383,6,0.00167244,0.9998391
7,1,31013881,0.99363479,0.0477767,0.04621166,0.00046858,0.00276652,0.90274484,6.9e-07,3.101e-05,63755,6,0.00334193,0.9997245
7,2,31013882,0.99398013,0.04783532,0.04310546,1.635e-05,0.00286977,0.90615833,4.46e-06,1.031e-05,61449,6,0.00313415,0.9997623
7,3,31013883,0.99383597,0.04839992,0.04171095,3.204e-05,0.00286336,0.90693721,1.32e-06,5.52e-05,61449,6,0.00356596,0.9997623
7,4,31013884,0.9942111,0.04745838,0.0405405,1.093e-05,0.00284694,0.90913181,7.2e-07,1.071e-05,57353,6,0.00332438,0.9997623
7,5,31013885,0.99401308,0.04817363,0.04267246,2.096e-05,0.00279682,0.90632451,6.6e-07,1.095e-05,61449,6,0.00352984,0.9997623
7,6,31013886,0.99387066,0.04769594,0.04324473,1.95e-05,0.00283659,0.90618935,7.1e-07,1.317e-05,28681,6,0.00326833,0.9997623
7,7,31013887,0.99385648,0.04817372,0.04196986,1.361e-05,0.00283607,0.90699823,6.8e-07,7.83e-06,61449,6,0.00349174,0.9997623
7,8,31013888,0.99414187,0.04761103,0.04171482,1.424e-05,0.00284359,0.90780167,6.7e-07,1.399e-05,63497,6,0.00341556,0.9997623
7,9,31013889,0.99378503,0.04800507,0.04116851,1.395e-05,0.00281047,0.90799204,6.8e-07,9.28e-06,61449,6,0.00326854,0.9997623
7,10,31013890,0.99382699,0.04806956,0.03987396,4.609e-05,0.00291096,0.90909043,7.3e-07,8.26e-06,28681,6,0.00360062,0.9997623
8,1,31013911,0.99184244,0.03789583,0.04779567,7.606e-05,0.00248932,0.9117187,6.95e-06,1.748e-05,61449,6,0.00336841,0.999672
8,2,31013912,0.99179117,0.03607284,0.05380746,0.00013166,0.00228177,0.90768966,5.72e-06,1.089e-05,32777,6,0.00283312,0.9994721
8,3,31013913,0.99180042,0.03893318,0.04535218,4.413e-05,0.002702,0.912938,5.71e-06,2.481e-05,57353,6,0.00352874,0.999672
8,4,31013914,0.99170821,0.03689857,0.05271912,0.00013989,0.00223481,0.90796175,1.442e-05,3.145e-05,61579,6,0.00298758,0.999672
8,5,31013915,0.99175974,0.03663869,0.05159805,0.0001138,0.00236701,0.90924916,2.244e-05,1.085e-05,61451,6,0.00268487,0.999672
8,6,31013916,0.99178573,0.03407291,0.05930559,0.000194,0.0019719,0.90441506,2.133e-05,1.921e-05,32777,6,0.00376156,0.9994721
8,7,31013917,0.99164836,0.03875843,0.04801464,0.00012447,0.00255658,0.91046064,1.241e-05,7.282e-05,61449,6,0.00345988,0.999672
8,8,31013918,0.99184714,0.03892596,0.04476068,4.085e-05,0.00277821,0.91345801,5.61e-06,3.069e-05,61451,6,0.00350991,0.999672
8,9,31013919,0.99182011,0.03709576,0.05059721,9.569e-05,0.00240518,0.90978178,9.93e-06,1.446e-05,57353,6,0.00314263,0.999672
8,10,31013920,0.9918612,0.03814637,0.04808886,7.054e-05,0.00247131,0.91120665,5.5e-06,1.076e-05,57353,6,0.00310424,0.999672
9,1,31013941,0.99476944,0.03793813,0.0,7.012e-05,0.00033151,0.96165601,0.0,4.23e-06,36831,6,0.00132828,0.9998735
9,2,31013942,0.99478011,0.0378319,0.0,6.501e-05,0.00031223,0.96178794,0.0,2.91e-06,61439,6,0.00147845,0.9998735
9,3,31013943,0.99479495,0.0376167,0.0,6.713e-05,0.00032606,0.96198696,0.0,3.15e-06,53215,6,0.00135064,0.9998735
9,4,31013944,0.99477323,0.03769526,0.0,7.024e-05,0.00035011,0.96187952,0.0,4.87e-06,52191,6,0.00148991,0.9998735
9,5,31013945,0.99477506,0.03769189,0.0,6.484e-05,0.00033998,0.96189869,0.0,4.6e-06,65503,6,0.00144745,0.9998735
9,6,31013946,0.99480567,0.03766695,0.0,6.766e-05,0.00033592,0.96192569,0.0,3.78e-06,27615,6,0.00153749,0.9998235
9,7,31013947,0.99476113,0.03764159,0.0,7.065e-05,0.00034972,0.96192939,0.0,8.65e-06,53215,6,0.00145639,0.9998735
9,8,31013948,0.99475476,0.03762549,0.0,7.649e-05,0.00034986,0.96194186,0.0,6.3e-06,49119,6,0.00135889,0.9998735
9,9,31013949,0.99478178,0.03759121,0.0,7.139e-05,0.00031868,0.96201433,0.0,4.39e-06,65503,6,0.00143343,0.9998735
9,10,31013950,0.99480555,0.0376244,0.0,6.448e-05,0.00033182,0.96197611,0.0,3.18e-06,61407,6,0.00145611,0.9998735
10,1,31013971,0.98655106,0.04678744,0.11041415,0.00101614,0.00481799,0.83649753,8.643e-05,0.00038032,33163,6,0.00759226,0.9995446
10,2,31013972,0.98746653,0.04481006,0.11068322,0.00099802,0.00434394,0.83880398,5.612e-05,0.00030464,32905,6,0.00782428,0.9995723
10,3,31013973,0.98632368,0.04609159,0.11348519,0.00117883,0.00508158,0.83398612,5.889e-05,0.00011779,32905,6,0.00735279,0.9995723
10,4,31013974,0.98730689,0.04523882,0.11617866,0.00189568,0.0045551,0.8318784,8.653e-05,0.00016682,32905,6,0.00743183,0.9995723
10,5,31013975,0.98701233,0.04515171,0.10742228,0.00144319,0.00484572,0.84036855,0.00013875,0.0006298,33163,6,0.00778559,0.9995446
10,6,31013976,0.98696397,0.04576412,0.11000532,0.00074475,0.00484715,0.83837298,1.762e-05,0.00024806,33163,6,0.00762686,0.9995446
10,7,31013977,0.9861064,0.04733781,0.11622139,0.00363242,0.00484256,0.82757649,2.366e-05,0.00036567,32905,6,0.00720016,0.9995723
10,8,31013978,0.98675969,0.04646734,0.1146783,0.00161785,0.00491506,0.83131618,0.00018983,0.00081545,33163,6,0.00717245,0.9995446
10,9,31013979,0.98621698,0.04628686,0.1142543,0.002985,0.00501875,0.83091518,3.928e-05,0.00050063,32905,6,0.00750949,0.9995723
10,10,31013980,0.98670592,0.04584859,0.11089443,0.00208952,0.0049416,0.83543248,0.00012224,0.00067113,33035,6,0.00733818,0.9995446
11,1,31014001,0.99294354,0.03760885,0.0,8.13e-05,0.00042036,0.96185616,5.78e-06,2.755e-05,57311,6,0.00165147,0.9998176
11,2,31014002,0.99293652,0.03716587,0.0,9.582e-05,0.00051714,0.96220183,5.96e-06,1.339e-05,52191,6,0.00186644,0.9998175
11,3,31014003,0.99294411,0.03736884,0.0,9.07e-05,0.00046887,0.96205554,5.62e-06,1.042e-05,39775,6,0.00163219,0.9998175
11,4,31014004,0.99287229,0.03675687,0.0,0.00013211,0.00050292,0.96258414,6.34e-06,1.763e-05,60383,6,0.00149383,0.9998176
11,5,31014005,0.9928953,0.03651549,0.0,0.00011641,0.00048913,0.96286764,5.66e-06,5.67e-06,36831,6,0.00165827,0.9998176
11,6,31014006,0.99293825,0.03747972,0.0,8.185e-05,0.00040468,0.96201754,5.64e-06,1.057e-05,56287,6,0.00174202,0.9998175
11,7,31014007,0.99288318,0.03675069,0.0,0.00011776,0.00051024,0.96260732,5.78e-06,8.21e-06,48095,6,0.00157553,0.9998175
11,8,31014008,0.99288895,0.03645226,0.0,0.00012185,0.00051047,0.96289898,5.65e-06,1.078e-05,64479,6,0.00157921,0.9998176
11,9,31014009,0.99284047,0.03588791,0.0,0.00015407,0.00056179,0.96338091,5.65e-06,9.67e-06,60383,6,0.00141291,0.9998176
11,10,31014010,0.99295621,0.03757644,0.0,7.986e-05,0.0004083,0.96192264,5.69e-06,7.07e-06,57311,6,0.00176005,0.9998176
12,1,31014031,0.99653118,0.04061766,0.0,7.74e-06,0.0004381,0.9589216,2e-07,1.47e-05,64479,6,0.00130726,0.999948
12,2,31014032,0.99655456,0.04064051,0.0,7.02e-06,0.00043516,0.95891077,1.5e-07,6.39e-06,53215,6,0.00158437,0.999948
12,3,31014033,0.99656979,0.04067512,0.0,6.43e-06,0.00042932,0.95888033,2e-07,8.6e-06,56287,6,0.00136175,0.999948
12,4,31014034,0.99649,0.04072295,0.0,1.062e-05,0.00045321,0.95880684,1.6e-07,6.22e-06,60383,6,0.0012472,0.999948
12,5,31014035,0.99650902,0.04056997,0.0,9.05e-06,0.00046197,0.95893889,1.4e-07,1.998e-05,45023,6,0.00139761,0.999948
12,6,31014036,0.99655761,0.0407253,0.0,6.31e-06,0.00042829,0.95881773,1.9e-07,2.219e-05,47071,6,0.00126069,0.999948
12,7,31014037,0.99647489,0.04048264,0.0,1.088e-05,0.00048397,0.95900926,1.6e-07,1.308e-05,39775,6,0.00138479,0.999948
12,8,31014038,0.99654699,0.04066606,0.0,6.53e-06,0.00045416,0.95885584,1.7e-07,1.724e-05,65503,6,0.00128005,0.999948
12,9,31014039,0.99652732,0.04070236,0.0,7.59e-06,0.00042768,0.95885454,1.5e-07,7.68e-06,63455,6,0.00130575,0.999948
12,10,31014040,0.99655931,0.04051542,0.0,7.67e-06,0.00039895,0.95906943,1.5e-07,8.38e-06,65503,6,0.00145281,0.999948
13,1,31014061,0.99083157,0.03176897,0.07120467,0.00043876,0.00158347,0.8948711,9.356e-05,3.948e-05,32777,6,0.0090567,0.9995161
13,2,31014062,0.99104542,0.0311967,0.0690607,0.00027729,0.00151098,0.89786848,7.828e-05,7.58e-06,32777,6,0.00972428,0.9995161
13,3,31014063,0.99075473,0.03111711,0.06890724,0.00064894,0.0015552,0.89766495,7.54e-05,3.117e-05,32777,6,0.00957405,0.9995161
13,4,31014064,0.99107653,0.03097739,0.06891181,0.00028119,0.00152947,0.89811934,5.795e-05,0.00012286,32777,6,0.01053761,0.9995161
13,5,31014065,0.99133069,0.03072282,0.06588078,0.00028155,0.001409,0.90166033,4.131e-05,4.21e-06,32777,6,0.01031397,0.9995161
13,6,31014066,0.99117385,0.03078583,0.06713716,0.00027817,0.00147215,0.90020983,5.746e-05,5.94e-05,36873,6,0.00965028,0.9995161
13,7,31014067,0.99107461,0.03097834,0.06773215,0.00032477,0.00146216,0.89934934,9.773e-05,5.552e-05,32777,6,0.00928574,0.9995161
13,8,31014068,0.99128354,0.03042959,0.06769073,0.00022267,0.00146187,0.90014774,4.579e-05,1.61e-06,32777,6,0.00939898,0.9995161
13,9,31014069,0.99132287,0.03059339,0.06825647,0.00021616,0.00146495,0.89935236,4.283e-05,7.384e-05,32777,6,0.00923102,0.9995161
13,10,31014070,0.99112982,0.03058348,0.07026748,0.0002772,0.00148458,0.89727055,7.288e-05,4.383e-05,32777,6,0.00931193,0.9995161
14,1,31014091,0.99399829,0.03581578,0.0,0.00050485,0.00030128,0.9633732,1.14e-06,3.75e-06,64479,6,0.00172326,0.9998239
14,2,31014092,0.99398125,0.03607085,0.0,0.00050473,0.00030037,0.96311879,1.18e-06,4.07e-06,65503,6,0.00162351,0.9998239
14,3,31014093,0.99399961,0.0358882,0.0,0.00051145,0.00030982,0.96328374,1.15e-06,5.64e-06,61279,6,0.00146828,0.9998239
14,4,31014094,0.99398087,0.03621768,0.0,0.00049969,0.00031591,0.9629605,1.15e-06,5.08e-06,65503,6,0.00154004,0.9998239
14,5,31014095,0.99400058,0.03610098,0.0,0.00049911,0.00030133,0.96308477,1.18e-06,1.262e-05,65503,6,0.00156291,0.9998239
14,6,31014096,0.99398111,0.03590141,0.0,0.00051315,0.00032318,0.96325475,1.16e-06,6.35e-06,61407,6,0.00158123,0.9998239
14,7,31014097,0.99400368,0.03575455,0.0,0.00050289,0.00031359,0.96342302,1.15e-06,4.81e-06,63455,6,0.0016987,0.9998239
14,8,31014098,0.99399448,0.03589585,0.0,0.00050602,0.00031816,0.96327164,1.16e-06,7.17e-06,61279,6,0.00177951,0.9998239
14,9,31014099,0.99399142,0.03589847,0.0,0.00051191,0.00030059,0.96328439,1.17e-06,3.47e-06,64479,6,0.0016136,0.9998239
14,10,31014100,0.99401331,0.03591916,0.0,0.00051288,0.00030407,0.96325687,1.19e-06,5.83e-06,65503,6,0.00155307,0.9998239
15,1,31014121,0.98730704,0.12589966,0.05921761,0.01130379,0.00373242,0.79926794,6.82e-06,0.00057175,63755,6,0.00251833,0.9997983
15,2,31014122,0.98349523,0.13296033,0.05978551,0.01422371,0.00391679,0.78850034,0.00010033,0.00051298,61707,6,0.00216547,0.9997983
15,3,31014123,0.98333604,0.13441666,0.05225998,0.02217004,0.00409058,0.78658626,0.00014984,0.00032665,61707,6,0.00254109,0.9997983
15,4,31014124,0.98532292,0.1305885,0.05741654,0.01133306,0.00379178,0.79625407,0.00016966,0.0004464,63755,6,0.00260228,0.9997983
15,5,31014125,0.98684915,0.12549912,0.05599535,0.01756547,0.00382967,0.79670747,0.00013628,0.00026665,28681,6,0.00225843,0.9997992
15,6,31014126,0.98608545,0.12606916,0.05793565,0.00890206,0.00372167,0.80314082,0.00014149,8.915e-05,57611,6,0.00248442,0.9997983
15,7,31014127,0.98330402,0.13217711,0.0561563,0.01764943,0.00364931,0.79003696,9.11e-05,0.00023979,63755,6,0.00213431,0.9997983
15,8,31014128,0.98512491,0.1278412,0.05884375,0.01035069,0.00400744,0.79867836,4.609e-05,0.00023248,61707,6,0.00219585,0.9997983
15,9,31014129,0.9877329,0.12331463,0.05576208,0.0085316,0.00371819,0.80810959,0.00019152,0.00037238,61449,6,0.00242156,0.9997992
15,10,31014130,0.98984106,0.11830895,0.05355544,0.01259752,0.00349533,0.81185398,6.512e-05,0.00012366,57353,6,0.00259108,0.9997992
16,1,31014151,0.99101865,0.03329095,0.07000171,0.0006498,0.0021393,0.89386108,3.624e-05,2.092e-05,57355,6,0.00313688,0.9996305
16,2,31014152,0.98966544,0.03428973,0.07001761,0.00282529,0.00213575,0.89057284,8.292e-05,7.587e-05,61451,6,0.00308825,0.9996305
16,3,31014153,0.99132886,0.03118257,0.07654977,0.00014774,0.00178242,0.89024564,6.996e-05,2.19e-05,32777,6,0.00278753,0.9994306
16,4,31014154,0.99130639,0.03363951,0.06799763,4.441e-05,0.00217679,0.89607963,4.165e-05,2.038e-05,59535,6,0.00342474,0.9996306
16,5,31014155,0.99073692,0.03416567,0.06504215,0.00118006,0.00235367,0.89721384,2.472e-05,1.989e-05,63627,6,0.00355057,0.9996305
16,6,31014156,0.99138855,0.03469946,0.06700905,2.375e-05,0.00228389,0.89594118,1.401e-05,2.865e-05,57353,6,0.00338413,0.9996305
16,7,31014157,0.99093456,0.03357173,0.06997317,0.00061822,0.00220622,0.89356263,4.471e-05,2.332e-05,28685,6,0.0031187,0.9996305
16,8,31014158,0.99119542,0.03376928,0.06790353,0.00010989,0.00219945,0.89595033,2.813e-05,3.94e-05,61453,6,0.00333901,0.9996305
16,9,31014159,0.99121114,0.03272291,0.07377533,0.00010532,0.00197578,0.89135337,4.522e-05,2.206e-05,63631,6,0.00292457,0.9996306
16,10,31014160,0.99136916,0.03371042,0.06516481,2.582e-05,0.00240434,0.89864835,1.516e-05,3.109e-05,61449,6,0.00369657,0.9996305
17,1,31014181,0.9956279,0.02811515,0.0,8.78e-06,0.00992432,0.30231466,0.0,0.6596371,48095,7,0.00142513,0.9999002
