# replicates_c4_e4.csv -- memory-two Wright-Fisher run c4_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files c4_e4.{idx,win,rep} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 25000000 (runs.csv), isl from games_c4_e4.csv
#   E        the replicate's realised efficiency over its sampled second half (the .rep, 8 decimals)
#   R_abc    the share of the replicate's sampled population in the atom abc (the .rep, 8 decimals); the ten
#            replicates of a game average to the pooled S_abc of games_c4_e4.csv within 6.1e-09
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,E,R_000,R_100,R_010,R_001,R_110,R_011,R_111,top,top_atom,top_share,top_selfpay
1,2,25013702,0.9992739,0.00143512,0.0,6.09e-06,4.869e-05,0.99850774,1e-08,2.34e-06,32759,6,0.17527544,0.9998554
1,3,25013703,0.9992816,0.00083268,0.0,3.62e-06,2.321e-05,0.99914043,1e-08,5e-08,28877,6,0.15801664,0.9996804
1,4,25013704,0.99921574,0.0010079,0.0,4.64e-06,2.822e-05,0.9989592,1e-08,3e-08,43721,6,0.19054638,0.9991616
1,5,25013705,0.99936209,0.00136375,0.0,4.69e-06,3.593e-05,0.99859554,1e-08,8e-08,60247,6,0.10387349,0.9997804
1,6,25013706,0.99934122,0.00121636,0.0,4.22e-06,3.098e-05,0.99853415,0.0,0.00021429,25133,6,0.21384868,0.9995109
1,7,25013707,0.99938407,0.00098412,0.0,3.54e-06,2.9e-05,0.99898096,1e-08,2.38e-06,57817,6,0.19804152,0.9994807
1,8,25013708,0.99920136,0.00072996,0.0,3e-06,1.422e-05,0.99925277,1e-08,4e-08,33561,6,0.21019566,0.9994209
1,9,25013709,0.99913519,0.00105926,0.0,4.78e-06,3.202e-05,0.99890341,0.0,5.3e-07,42553,6,0.15502878,0.998707
1,10,25013710,0.99928949,0.00097985,0.0,4.06e-06,2.87e-05,0.99898729,1e-08,1e-07,32795,6,0.16307042,0.9993611
2,1,25013731,0.99241682,0.01500293,0.01148135,0.00546729,0.00129093,0.8497807,1.6e-07,0.11697665,62169,6,0.19529691,0.9996785
2,2,25013732,0.9972924,0.01089681,0.00784427,1.45e-06,0.00010347,0.98115369,1.2e-07,2e-07,37833,6,0.28290514,0.9996784
2,3,25013733,0.99562166,0.00854098,0.00380883,0.00262605,0.00452103,0.98050284,1e-07,1.9e-07,47897,6,0.28640572,0.9994964
2,4,25013734,0.99714999,0.00640786,0.0061632,1.29e-06,0.00018458,0.98724281,8e-08,1.9e-07,16153,6,0.2825499,0.9994963
2,5,25013735,0.99921824,0.00116426,0.00185034,1.15e-06,6.554e-05,0.99691859,9e-08,3e-08,38617,6,0.34727941,0.9996178
2,6,25013736,0.99690089,0.00798237,0.00910541,1.13e-06,0.00063522,0.98227568,1.5e-07,3e-08,28745,6,0.21722384,0.9997392
2,7,25013737,0.98004361,0.0745904,0.01216303,1.19e-06,0.00043279,0.91281222,1.4e-07,2.1e-07,38093,6,0.22336156,0.9993573
2,8,25013738,0.99844698,0.00494064,0.0033763,1.09e-06,0.00022511,0.99145669,1e-07,7e-08,36875,6,0.17559436,0.9995393
2,9,25013739,0.99380748,0.01282378,0.00581405,1.26e-06,0.00051486,0.98084589,1.1e-07,5e-08,33817,6,0.21509471,0.999418
2,10,25013740,0.99920104,0.00133666,0.00279182,1.2e-06,6.184e-05,0.99580839,6e-08,4e-08,59689,6,0.27127632,0.9996481
3,1,25013761,0.99897973,0.00160251,0.0,6.2e-06,1.716e-05,0.99836783,5.6e-07,5.74e-06,37145,6,0.12915232,0.9996617
3,2,25013762,0.99909684,0.00105144,0.0,8.26e-06,2.791e-05,0.99891166,4.3e-07,3e-07,8137,6,0.18180927,0.9994238
3,3,25013763,0.99890976,0.00204658,0.0,5.22e-06,2.491e-05,0.99792288,3.6e-07,5e-08,61385,6,0.22249688,0.9993239
3,4,25013764,0.99636686,0.00770755,0.0,8.55e-06,0.00016153,0.99212071,9.8e-07,6.7e-07,39119,6,0.22143688,0.999462
3,5,25013765,0.99914185,0.00100939,0.0,5.17e-06,3.068e-05,0.99895403,5.2e-07,2.1e-07,57547,6,0.30977234,0.9996617
3,6,25013766,0.98992508,0.00429045,0.0,0.01611116,0.00011798,0.9794798,5.2e-07,1e-07,31437,6,0.10703793,0.9996617
3,7,25013767,0.99916224,0.00073502,0.0,4.05e-06,2.204e-05,0.99923814,7.3e-07,3e-08,39385,6,0.2111072,0.9996618
3,8,25013768,0.99902765,0.00106418,0.0,5.34e-06,6.495e-05,0.99886204,4.3e-07,3.06e-06,40075,6,0.37004199,0.9994618
3,9,25013769,0.99550395,0.00090809,0.0,0.00707127,1.577e-05,0.99196346,4.7e-07,4.095e-05,35085,6,0.12713422,0.9993238
3,10,25013770,0.99757451,0.00461242,0.0,6.66e-06,8.954e-05,0.99436624,0.00092505,1e-07,53177,6,0.13507436,0.9993929
4,1,25013791,0.9993729,0.0012892,0.0,3.1e-06,4.098e-05,0.99866657,2e-08,1.3e-07,49127,6,0.14927528,0.9997981
4,2,25013792,0.99912851,0.00107232,0.0,2.86e-06,3.304e-05,0.99889154,1e-08,2.2e-07,49433,6,0.22461132,0.9986489
4,3,25013793,0.99930215,0.00131343,0.0,3.25e-06,3.553e-05,0.99864625,3e-08,1.51e-06,10991,6,0.21296156,0.9993852
4,4,25013794,0.99930912,0.0010349,0.0,2.53e-06,2.396e-05,0.99893852,2e-08,7e-08,25609,6,0.18033355,0.9996616
4,5,25013795,0.99926518,0.00108826,0.0,2.47e-06,3.159e-05,0.99887743,1e-08,2.4e-07,7897,6,0.20234721,0.9993353
4,6,25013796,0.99930317,0.00104232,0.0,2.37e-06,2.785e-05,0.99892728,1e-08,1.7e-07,33647,6,0.16909294,0.9997789
4,7,25013797,0.99934059,0.00125546,0.0,2.83e-06,3.163e-05,0.99869445,2e-08,1.562e-05,27575,6,0.12305254,0.9996732
4,8,25013798,0.99939762,0.00101219,0.0,2.79e-06,2.585e-05,0.99895903,1e-08,1.3e-07,57737,6,0.24928072,0.9996232
4,9,25013799,0.99936439,0.00098591,0.0,2.52e-06,2.817e-05,0.99898074,1e-08,2.65e-06,51855,6,0.17824375,0.9995349
4,10,25013800,0.99941509,0.00134521,0.0,2.99e-06,3.66e-05,0.9986149,2e-08,2.7e-07,12247,6,0.21528801,0.9998615
5,1,25013821,0.99875218,0.00198366,0.00342364,1.26e-06,7.314e-05,0.9945178,4.7e-07,4e-08,59721,6,0.24718783,0.9995881
5,2,25013822,0.99733623,0.00486602,0.00301194,1.46e-06,0.00124516,0.99087462,7.5e-07,5e-08,35115,6,0.22506013,0.9994236
5,3,25013823,0.99931301,0.0005292,0.00088505,5.4e-07,1.189e-05,0.99857296,3.3e-07,2e-08,32875,6,0.62389715,0.9994589
5,4,25013824,0.98553054,0.04059797,0.00783358,8.2e-07,0.00073824,0.76220035,6.2e-07,0.18862842,20103,7,0.18862823,0.9992682
5,5,25013825,0.98966124,0.00409327,0.00191622,0.01610253,0.00024117,0.97764619,5.7e-07,6e-08,7113,6,0.27931735,0.999459
5,6,25013826,0.99518446,0.00721492,0.00321664,8.6e-07,0.00223642,0.9873307,4e-07,6e-08,39257,6,0.16391214,0.9997293
5,7,25013827,0.99612002,0.01324275,0.00264323,1.35e-06,0.00020689,0.98322545,0.00068024,8e-08,39769,6,0.23890316,0.9997294
5,8,25013828,0.99883814,0.00165212,0.0010648,1.01e-06,7.771e-05,0.9972038,4.9e-07,8e-08,27913,6,0.2230749,0.9995089
5,9,25013829,0.9965981,0.00729308,0.00287253,8.4e-07,0.0008086,0.98893734,8.753e-05,8e-08,52697,6,0.2779578,0.9994589
5,10,25013830,0.97951515,0.0139527,0.00413688,0.02761432,0.00081969,0.95304242,0.00043395,4e-08,37131,6,0.15414339,0.9994589
6,1,25013851,0.99918814,0.00110454,0.0,1.322e-05,4.096e-05,0.99883756,2.2e-07,3.51e-06,34815,6,0.1559883,0.9998392
6,2,25013852,0.99930058,0.0009147,0.0,1.219e-05,2.952e-05,0.99904328,2.1e-07,1e-07,39593,6,0.1748521,0.9992788
6,3,25013853,0.99929712,0.00101487,0.0,1.15e-05,2.855e-05,0.99894444,2e-07,4.4e-07,38207,6,0.14473373,0.9998391
6,4,25013854,0.99927826,0.00108725,0.0,1.215e-05,4.056e-05,0.99885925,2.2e-07,5.7e-07,62699,6,0.10982238,0.9996391
6,5,25013855,0.99909641,0.00064479,0.0,8.69e-06,2.058e-05,0.99932571,1.9e-07,5e-08,8137,6,0.18164277,0.9993787
6,6,25013856,0.9992543,0.00085493,0.0,9.57e-06,2.561e-05,0.99910908,2.3e-07,5.7e-07,60109,6,0.20668748,0.9996392
6,7,25013857,0.99931245,0.00091335,0.0,1.111e-05,2.695e-05,0.99904834,2.2e-07,3e-08,60813,6,0.20990364,0.9994785
6,8,25013858,0.99923087,0.00103033,0.0,1.052e-05,3.132e-05,0.99892596,1.8e-07,1.69e-06,10063,6,0.14685212,0.9993983
6,9,25013859,0.99922408,0.00064003,0.0,1.131e-05,2.361e-05,0.99932478,2.4e-07,3e-08,48889,6,0.35750811,0.9994786
6,10,25013860,0.99913492,0.00058608,0.0,8.65e-06,1.565e-05,0.99938938,1.9e-07,3e-08,36107,6,0.41981915,0.9992787
7,1,25013881,0.99429148,0.01413645,0.01536799,0.0035795,0.00055537,0.96636052,1e-07,7e-08,38617,6,0.18407973,0.9996868
7,2,25013882,0.98440761,0.00482666,0.0081418,0.07316524,0.00063208,0.91323397,9e-08,1.6e-07,35145,6,0.22007238,0.999487
7,3,25013883,0.99804545,0.00606785,0.00503072,0.00012554,2.805e-05,0.98873755,9e-08,1.019e-05,59353,6,0.17564851,0.9995624
7,4,25013884,0.99520757,0.01416442,0.00896682,1.01e-06,0.00122934,0.97563812,1.1e-07,1.7e-07,36941,6,0.53255777,0.9995624
7,5,25013885,0.99765148,0.00938297,0.01068352,1.5e-06,0.00016104,0.97976952,1.1e-07,1.35e-06,37337,6,0.31429176,0.9997622
7,6,25013886,0.99888205,0.00406721,0.00401487,1.7e-06,3.38e-05,0.99188201,2.8e-07,1.3e-07,35531,6,0.17420807,0.9995623
7,7,25013887,0.97043826,0.09310678,0.01049377,1.58e-06,0.0002639,0.89613372,1.2e-07,1.4e-07,64015,6,0.16282854,0.9997057
7,8,25013888,0.9498193,0.01721314,0.01685454,0.23671509,0.00502301,0.72419382,1.4e-07,2.6e-07,8444,2,0.20053462,0.8108109
7,9,25013889,0.9985544,0.00438112,0.00382024,1.77e-06,0.00015195,0.99164229,1.2e-07,2.53e-06,51993,6,0.1681676,0.9993365
7,10,25013890,0.99162426,0.02981651,0.01667188,2.58e-06,0.00011598,0.95339236,4.7e-07,2.2e-07,59849,6,0.43063736,0.9996868
8,1,25013911,0.99656677,0.00685823,0.00331547,9.2e-07,0.00042033,0.98940441,5.3e-07,1.2e-07,31561,6,0.20933011,0.9995442
8,2,25013912,0.99377423,0.0050364,0.00923021,8.7e-07,0.00170127,0.98257668,0.00145452,5e-08,27913,6,0.22186334,0.9993943
8,3,25013913,0.99885401,0.00082074,0.00188279,1.02e-06,0.00055651,0.996738,9.2e-07,2e-08,60809,6,0.38430099,0.9995441
8,4,25013914,0.99180879,0.00935778,0.00400019,0.01035903,0.00054403,0.97519324,0.00054569,3e-08,57865,6,0.22756298,0.9996081
8,5,25013915,0.93543657,0.00597885,0.00658501,0.17984372,0.00116006,0.8064309,7.2e-07,7.4e-07,55943,6,0.21835729,0.9992916
8,6,25013916,0.95706671,0.00537017,0.00333921,0.12047497,0.00044867,0.87036597,8.5e-07,1.6e-07,61131,6,0.16623115,0.999672
8,7,25013917,0.82325986,0.00282904,0.00238485,0.51075055,5.214e-05,0.48398253,8.3e-07,5e-08,37448,2,0.48304675,0.6664054
8,8,25013918,0.99738188,0.00360312,0.00454917,8.5e-07,0.00025443,0.99138001,0.00021237,4e-08,30729,6,0.27093342,0.999672
8,9,25013919,0.99310258,0.0117912,0.00694325,9e-07,0.00100632,0.97996003,0.00029826,4e-08,36569,6,0.29200006,0.9992167
8,10,25013920,0.8618589,0.00676931,0.00384007,0.40596188,0.00030961,0.58311852,5.7e-07,4e-08,37132,2,0.40595302,0.6663645
9,1,25013941,0.99937423,0.00075016,0.0,7.49e-06,2.553e-05,0.99921677,0.0,4e-08,56265,6,0.32016525,0.9995473
9,2,25013942,0.99922997,0.00087775,0.0,6.89e-06,2.525e-05,0.99908996,0.0,1.5e-07,59561,6,0.18946663,0.9996104
9,3,25013943,0.99933472,0.0010638,0.0,7.35e-06,2.563e-05,0.99890317,0.0,5e-08,46143,6,0.16305127,0.9995297
9,4,25013944,0.99933492,0.00096622,0.0,7.38e-06,1.878e-05,0.9990074,0.0,2.3e-07,57647,6,0.2122524,0.9994842
9,5,25013945,0.99930014,0.00073352,0.0,6.79e-06,1.617e-05,0.99924319,0.0,3.3e-07,63577,6,0.17268789,0.9995472
9,6,25013946,0.99929235,0.00094525,0.0,7.5e-06,2.866e-05,0.99901843,0.0,1.6e-07,63947,6,0.19162274,0.9994209
9,7,25013947,0.9992753,0.00086139,0.0,7.29e-06,2.506e-05,0.99910507,0.0,1.19e-06,25641,6,0.12977751,0.9995237
9,8,25013948,0.99937158,0.00117772,0.0,7.67e-06,3.601e-05,0.99877675,0.0,1.85e-06,56703,6,0.12771486,0.9998735
9,9,25013949,0.99918386,0.00086968,0.0,7.41e-06,2.249e-05,0.99910035,0.0,7e-08,33769,6,0.13137179,0.9990322
9,10,25013950,0.99933991,0.00089908,0.0,7.48e-06,2.616e-05,0.99906607,0.0,1.2e-06,1519,6,0.13279835,0.9993712
10,1,25013971,0.9950809,0.01202028,0.01188348,1e-06,0.00162478,0.97446988,1.7e-07,4.1e-07,37519,6,0.26179249,0.9995585
10,2,25013972,0.98469624,0.01625558,0.00834306,0.08439279,0.00036389,0.89064423,1.2e-07,3.2e-07,39469,6,0.2111651,0.9994892
10,3,25013973,0.98040592,0.04064425,0.03636772,0.01787145,0.01942779,0.88568812,1.4e-07,5.3e-07,55753,6,0.16050603,0.9994893
10,4,25013974,0.98228173,0.04773186,0.01163605,0.00554954,0.00151544,0.93356692,1.4e-07,5e-08,57353,6,0.20741155,0.9997722
10,5,25013975,0.98765554,0.0407805,0.01382562,0.00181985,0.00475529,0.93881862,7e-08,4e-08,38937,6,0.29488783,0.9995446
10,6,25013976,0.99131004,0.02622781,0.01308146,0.00147823,0.00141289,0.95779906,2.4e-07,3.1e-07,40461,6,0.1901758,0.9994892
10,7,25013977,0.98519619,0.01171163,0.01145348,0.07615489,0.00077564,0.89990404,1.5e-07,1.8e-07,36761,6,0.20582182,0.9995447
10,8,25013978,0.99353277,0.02170636,0.01094234,1.15e-06,0.00062708,0.96672287,9e-08,1.1e-07,33071,6,0.21515924,0.9995308
10,9,25013979,0.99243422,0.0194706,0.03233083,0.00379406,0.0014143,0.94298972,1.9e-07,3e-07,37519,6,0.48433457,0.9995585
10,10,25013980,0.98847004,0.03192836,0.00705228,0.00148543,0.00449944,0.955034,1e-07,3.9e-07,33423,6,0.24366362,0.9995585
11,1,25014001,0.99898581,0.00067838,0.0,6.26e-06,2.021e-05,0.99929398,9e-07,2.8e-07,39433,6,0.19499563,0.9989626
11,2,25014002,0.99910456,0.00091515,0.0,6.73e-06,2.321e-05,0.99905378,1.11e-06,2e-08,38061,6,0.1790987,0.9994176
11,3,25014003,0.99906988,0.00081459,0.0,6.68e-06,2.174e-05,0.99915596,7.6e-07,2.8e-07,44343,6,0.15436998,0.9994355
11,4,25014004,0.99907253,0.00112713,0.0,8.47e-06,3.511e-05,0.99882837,8.4e-07,9e-08,21679,6,0.10799785,0.9991535
11,5,25014005,0.99923049,0.00065851,0.0,5.08e-06,1.675e-05,0.99931871,7.5e-07,1.9e-07,6073,6,0.32557837,0.9994765
11,6,25014006,0.99882477,0.00050226,0.0,5.66e-06,1.166e-05,0.99947963,7.4e-07,4e-08,21817,6,0.29111453,0.9988953
11,7,25014007,0.99899672,0.00060098,0.0,5.24e-06,1.479e-05,0.99937793,8.6e-07,2e-07,43001,6,0.22011664,0.9994177
11,8,25014008,0.99925385,0.00090648,0.0,6.19e-06,3.009e-05,0.99905622,9.1e-07,1.1e-07,57357,6,0.21180461,0.9996176
11,9,25014009,0.99916575,0.00088898,0.0,6.27e-06,2.118e-05,0.99908287,6.4e-07,5e-08,36249,6,0.24515199,0.9994178
11,10,25014010,0.9989881,0.00071591,0.0,6.02e-06,1.742e-05,0.99925986,7.5e-07,4e-08,39977,6,0.20751768,0.9994177
12,1,25014031,0.99944609,0.00123957,0.0,8.6e-07,3.151e-05,0.99872662,2e-08,1.43e-06,62233,6,0.26274129,0.9997222
12,2,25014032,0.99948822,0.00151569,0.0,1e-06,3.388e-05,0.99844757,2e-08,1.84e-06,63337,6,0.16708085,0.9996963
12,3,25014033,0.99943217,0.00153091,0.0,9.3e-07,4.437e-05,0.99842367,3e-08,8e-08,43849,6,0.16160284,0.9994964
12,4,25014034,0.99942128,0.00126076,0.0,8.9e-07,3.158e-05,0.99870669,1e-08,7e-08,35865,6,0.14138667,0.9994446
12,5,25014035,0.99948539,0.00112772,0.0,8.8e-07,2.871e-05,0.9988426,2e-08,7e-08,59433,6,0.16822908,0.9997221
12,6,25014036,0.99945526,0.00167081,0.0,1e-06,3.449e-05,0.99829351,1e-08,1.7e-07,63709,6,0.20552384,0.9996962
12,7,25014037,0.99946835,0.00163807,0.0,1.08e-06,5.382e-05,0.99830512,1e-08,1.9e-06,30123,6,0.20957011,0.9996962
12,8,25014038,0.999486,0.00160628,0.0,1.14e-06,4.299e-05,0.99834823,1e-08,1.35e-06,54719,6,0.09446222,0.999948
12,9,25014039,0.99946308,0.00162791,0.0,1.02e-06,4.555e-05,0.99831959,2e-08,5.92e-06,62031,6,0.14483704,0.9997481
12,10,25014040,0.99948944,0.00175089,0.0,1.13e-06,4.538e-05,0.99820189,2e-08,6.9e-07,10047,6,0.14281968,0.9997211
13,1,25014061,0.99599972,0.00632766,0.00577992,4.3e-07,0.00094632,0.98641097,0.00053455,1.5e-07,63817,6,0.3580124,0.9995481
13,2,25014062,0.99881297,0.00079395,0.00145049,3.3e-07,0.00031992,0.99743459,6.8e-07,4e-08,32879,6,0.34968709,0.9994322
13,3,25014063,0.95842891,0.01626483,0.00466506,0.10117505,0.00519576,0.87269565,3.61e-06,3e-08,33305,6,0.30496498,0.9993902
13,4,25014064,0.99848803,0.00216597,0.0060573,3.4e-07,0.00022952,0.99153105,6.4e-07,1.518e-05,28237,6,0.36315358,0.9996659
13,5,25014065,0.99256102,0.0090915,0.00982938,5e-07,0.00403409,0.97704385,6.4e-07,4e-08,38445,6,0.24321791,0.9994741
13,6,25014066,0.9957089,0.00498956,0.00556747,4.2e-07,0.00137387,0.98748964,0.00057898,5e-08,55257,6,0.4470747,0.999716
13,7,25014067,0.99426953,0.00888526,0.01644434,4.9e-07,0.00290009,0.9694555,0.00231427,6e-08,35353,6,0.35407612,0.9992225
13,8,25014068,0.99837245,0.00219021,0.00897786,3.8e-07,0.00016715,0.98866362,7.4e-07,3e-08,33295,6,0.21372462,0.9994741
13,9,25014069,0.99564794,0.0111357,0.00486505,3.6e-07,0.0008383,0.98315983,7.3e-07,4e-08,38095,6,0.2326813,0.9992646
13,10,25014070,0.99617856,0.00339135,0.00314695,4e-07,0.00111609,0.99157464,0.00077054,3e-08,33101,6,0.52932476,0.9993483
14,1,25014091,0.99919771,0.00060842,0.0,1.538e-05,1.732e-05,0.99935851,1.6e-07,2.1e-07,37483,6,0.21740224,0.9993361
14,2,25014092,0.99930677,0.00080083,0.0,1.687e-05,2.914e-05,0.99915291,1.6e-07,9e-08,35801,6,0.21989897,0.9994242
14,3,25014093,0.99923683,0.00096461,0.0,1.746e-05,3.062e-05,0.99898657,1.5e-07,5.9e-07,24239,6,0.14851727,0.9991726
14,4,25014094,0.99929081,0.0009575,0.0,1.79e-05,2.8e-05,0.99899598,1.8e-07,4.5e-07,11367,6,0.09558588,0.9988472
14,5,25014095,0.99924708,0.00093057,0.0,1.824e-05,3.124e-05,0.99901963,1.5e-07,1.7e-07,27181,6,0.16713038,0.9991783
14,6,25014096,0.9992092,0.00065595,0.0,1.688e-05,2.094e-05,0.99930603,1.6e-07,4e-08,34777,6,0.32505759,0.999424
14,7,25014097,0.99931309,0.0008527,0.0,1.84e-05,2.726e-05,0.99910076,1.6e-07,7.1e-07,35851,6,0.12497326,0.999424
14,8,25014098,0.99922348,0.00086158,0.0,1.705e-05,2.39e-05,0.99909647,1.5e-07,8.4e-07,62507,6,0.10385305,0.999624
14,9,25014099,0.99927162,0.00088355,0.0,1.657e-05,2.754e-05,0.99907194,1.4e-07,2.6e-07,24479,6,0.12919837,0.999648
14,10,25014100,0.99922387,0.00054611,0.0,1.504e-05,1.645e-05,0.9994216,1.5e-07,6.5e-07,62025,6,0.16724565,0.999624
15,1,25014121,0.99208643,0.10102342,0.01169433,0.13528534,0.00088333,0.75110475,3.23e-06,5.61e-06,34091,6,0.12615823,0.9995985
15,2,25014122,0.98370725,0.23768601,0.05867381,0.0132962,0.00495576,0.68521869,0.00016913,4e-07,37067,6,0.1332849,0.9995993
15,3,25014123,0.9937827,0.04534197,0.01908221,4.01e-06,0.00070296,0.9348685,3e-07,5e-08,37001,6,0.16188081,0.9995993
15,4,25014124,0.99372419,0.21765764,0.00905859,0.55014318,0.00131965,0.22182029,5.9e-07,5e-08,8948,2,0.50580426,0.9953074
15,5,25014125,0.98967408,0.19003152,0.02256139,3.34e-06,0.03835206,0.74904974,1.58e-06,3.7e-07,32973,6,0.16345433,0.9995993
15,6,25014126,0.99499356,0.11834668,0.00615204,0.00051639,0.00055724,0.8255584,0.04886876,5e-07,33421,6,0.24585615,0.9995989
15,7,25014127,0.97999196,0.34076212,0.02363031,1.733e-05,0.01329118,0.62229407,4.84e-06,1.6e-07,54466,0,0.11142992,0.9952584
15,8,25014128,0.98879303,0.13491184,0.01056921,0.48463159,0.00751962,0.36236734,3.8e-07,2e-08,8940,2,0.39545617,0.9951086
15,9,25014129,0.98825138,0.16003767,0.02518806,1.938e-05,0.02294325,0.79180853,2.93e-06,1.8e-07,24649,6,0.13985405,0.9997492
15,10,25014130,0.98786107,0.13947704,0.01243692,0.60040633,0.00027315,0.24740644,8e-08,4e-08,8892,2,0.32301228,0.9953074
16,1,25014151,0.92715739,0.01481928,0.00896083,0.19036943,0.00115001,0.78275738,0.00194301,6e-08,38985,6,0.24190736,0.9994305
16,2,25014152,0.99550609,0.00761874,0.01583691,1.29e-06,0.00057814,0.97595946,9.4e-07,4.54e-06,55431,6,0.22369081,0.9993363
16,3,25014153,0.88832998,0.01894423,0.0059821,0.29998528,0.00180534,0.673282,1e-06,4e-08,40522,2,0.28600312,0.6663176
16,4,25014154,0.98808426,0.0115104,0.01371345,0.00815341,0.00060106,0.96563403,0.00038745,2.1e-07,38155,6,0.2616448,0.9992614
16,5,25014155,0.99110838,0.00948326,0.00941458,0.00425162,0.0013836,0.97530623,0.00016066,6e-08,32845,6,0.42333078,0.9994306
16,6,25014156,0.99926538,0.000448,0.00112615,1.43e-06,7.84e-06,0.9984157,8.6e-07,2e-08,38025,6,0.54071064,0.9994305
16,7,25014157,0.98641978,0.01220496,0.01484711,0.01460901,0.00064993,0.95768798,9.9e-07,2e-08,31049,6,0.20861472,0.9992919
16,8,25014158,0.96571106,0.00458948,0.00618779,0.09397993,0.00028803,0.89487729,7.746e-05,3e-08,32797,6,0.27408273,0.9992614
16,9,25014159,0.99734356,0.0019195,0.00667583,1.45e-06,0.00012751,0.99025897,0.00101561,1.13e-06,22479,6,0.12114324,0.999661
16,10,25014160,0.93804187,0.00362596,0.00882483,0.17462943,0.00074153,0.8121765,1.69e-06,6e-08,36111,6,0.17022483,0.9992613
17,1,25014181,0.99934559,0.00085627,0.0,1.36e-06,7.512e-05,0.81559366,0.0,0.18347359,14921,6,0.11274552,0.9992015
17,2,25014182,0.99943852,0.00100435,0.0,1.25e-06,0.00013129,0.80580627,0.0,0.19305684,26039,6,0.14942459,0.9997502
17,3,25014183,0.9993452,0.00083373,0.0,1.25e-06,9.429e-05,0.829726,0.0,0.16934473,55737,6,0.13921222,0.9996504
