# The Wright-Fisher run m2_N1000: memory two (65536 strategies), N = 1000, beta = 100, mu = 1e-2, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e7 generations, the second half of each sampled; the run the paper draws in Figures 4 and 5 (rows d-f) and SI Figure 3 i-p.
# Source (not deposited): DiskM2WF/Data/dw1_e4{.idx,.bin,.win} (the Cannon kit dw1, job 44394541); atoms: the exact eps -> 0 classification (DiskM2WF/Opt/exact.py: BinM2NE1's census for stability, the ca17 rival mask, self-play efficiency).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   efsd         the s.d. of pay/Emax over the ten replicates
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 65536)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-two genome code 0..65535, as in the census; ALLD 0, ALLC 65535)
ipt,isl,seed1,u,v,emax,pay,E,efsd,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top
127,1749,8017481,1.7783203125,-1.4404296875,1.0,0.99488941649,0.99488941649,2.005165e-05,10,0.03491185390980909,0.018064837025452876,0.0,0.006111804410877641,0.01988109868733016,0.0,0.9210304059665302,56776,5301,0,1121,819,0,1519,0.9589763416793132,0.9409115046538603,0.9271422103774078,7,7,263.3805541722505,0.010650871300087007,30719
128,1752,8017511,-0.33984375,2.2744140625,1.46728515625,1.4476412744,0.9866120898,0.0002199426,10,0.052614850160897335,0.0077617664223710615,0.0,0.004842846757275082,0.8571710407899529,6.039019998278392e-05,0.07754910566952083,59904,2752,0,2443,240,117,80,0.9424819128818447,0.9347805366594566,0.0824523426267787,6,6,15.388882789896856,0.15815722984878403,51978
129,1755,8017541,-1.29296875,-1.9169921875,1.0,0.97828003445,0.97828003445,7.199595e-05,10,0.031042161270678485,0.0,0.001707481676024737,0.001064577460968947,0.9660487850930772,0.0001118710994254896,2.5123399825296674e-05,44468,0,10797,1904,7631,728,8,0.9660739084929025,0.9678932612683527,0.0012015719602197334,6,6,159.52276932313487,0.022921938438505682,51167
130,1758,8017571,2.259765625,0.54296875,1.9013671875,1.845877889,0.97081610597,0.03447688,10,0.18520786518527796,0.002407212466007252,0.0,0.004762495097960883,0.6859247680957303,0.0,0.12169765915502331,59904,1504,0,2560,1488,0,80,0.8100296397167609,0.8076224272507536,0.1264601542529842,6,7,91.6088020817842,0.037810094630843595,49068
131,1761,8017601,-2.0439453125,1.130859375,1.0,0.97881836285,0.97881836285,0.000858611,10,0.02456294944125834,0.027996366289938256,0.0,0.0015635302212961733,0.9402998426511975,0.0003392530811649544,0.005238058315144717,55265,7168,0,2132,463,500,8,0.9735342672562805,0.9458771540475072,0.007140841617605845,6,6,28.81747670627315,0.07987798770470061,32777
132,1764,8017631,0.74609375,-2.2255859375,1.0,0.98568067528,0.98568067528,2.826558e-05,10,0.03198195115154554,0.0,0.0,0.0058374140270630905,0.09645904706214774,0.0,0.8657215877592437,56776,0,0,1121,6120,0,1519,0.9621806348213914,0.9621806348213914,0.8715590017863067,7,7,434.98245657315493,0.006944489670629646,13823
133,1767,8017661,0.9580078125,2.15625,2.05712890625,2.0233962149,0.98360205272,0.00767685,10,0.05980615646240745,0.0044744765586521625,0.0,0.004325485758682012,0.9275034390397879,0.0,0.0038904421804704216,59904,2112,0,2560,880,0,80,0.9358683577789105,0.9313938812202583,0.008215927939152434,6,6,11.824578729090383,0.20110426662716563,56074
134,1770,8017691,-2.173828125,-0.947265625,1.0,0.93924824694,0.93924824694,0.1045933,10,0.0198354904449007,0.0,0.09995099438454286,0.0007701540185756093,0.8792583222721662,0.0001584123999319565,2.6626479882789504e-05,46937,0,8328,1645,7631,987,8,0.879284948752049,0.9793943555365239,0.0009551928983903553,6,6,54.29030678982672,0.04779550803707721,37067
135,1773,8017721,2.25390625,-0.7734375,1.240234375,1.2300262501,0.99176919696,0.0002439082,10,0.04662215213354043,0.009554485634057471,1.9265819320717024e-05,0.002472506571039944,0.0069243367933572945,0.0003674535868802699,0.934039799461804,59869,2928,35,1914,64,646,80,0.9505186218892188,0.9413508556613623,0.9368797596197243,7,7,1.9432599033784388,0.7018553361732316,49069
136,1776,8017751,-1.1455078125,2.103515625,1.0,0.98928431637,0.98928431637,0.0002760615,10,0.04678598932095062,0.03801729879408565,0.0,0.0025918519881694873,0.0,0.0001685412739287687,0.9124363186228652,55265,7631,0,2341,0,291,8,0.9504536174169509,0.912604859896794,0.9151967118849634,7,7,2.3795657383511926,0.5998940943230321,23175
137,1779,8017781,-0.5791015625,-2.3369140625,1.0,0.97908012591,0.97908012591,0.0001054229,10,0.026273265886942704,0.0,0.001414052357417615,0.004560096605389901,0.08489232533196442,0.0,0.8828602598182854,47610,0,9166,1121,6120,0,1519,0.9677525851502499,0.9691666375076674,0.8874203564236753,7,7,350.694333763398,0.009212654098497723,60383
138,1782,8017811,2.015625,1.337890625,2.1767578125,2.1432857009,0.98462295101,0.001117056,10,0.06121437733973607,0.005276528147567556,0.0,0.0037400051339771373,0.913740433362801,0.0,0.016028656015918397,59904,1504,0,2560,1488,0,80,0.9350456175262869,0.9297690893787194,0.019768661149895533,6,6,75.00216650913185,0.04184057183446582,55850
139,1785,8017841,-2.4013671875,0.376953125,1.0,0.97511457688,0.97511457688,0.000118071,10,0.01732228810782706,0.004902614362334043,9.897592074899078e-05,0.0005402842651574887,0.9768760422417574,0.0002464237219783226,1.337138019674713e-05,54868,4903,397,1681,2728,951,8,0.9817920279842882,0.9772348132646815,0.0008000793673325583,6,6,26.836272665808423,0.08141002876434654,36875
140,1788,8017871,1.5244140625,-1.9091796875,1.0,0.99146305085,0.99146305085,1.404698e-05,10,0.03261463466950896,0.004506335803554163,0.0,0.00554036446936442,0.03528633099420756,0.0,0.922052334063365,56776,4156,0,1121,1964,0,1519,0.9618450008611267,0.9573386650575725,0.9275926985327294,7,7,174.90150309142837,0.01499604249401818,30207
141,1791,8017901,0.1669921875,2.44921875,1.80810546875,1.782576284,0.98588069937,0.0004507122,10,0.053554426593759225,0.005810120146755799,0.0,0.004587347732811043,0.9148846698689284,0.0,0.021163435657745575,59904,2248,0,2560,744,0,80,0.9418582256734297,0.936048105526674,0.025750783390556618,6,6,17.763277307662246,0.13649789837875712,56074
142,1794,8017931,-1.7861328125,-1.701171875,1.0,0.97683242317,0.97683242317,5.605901e-05,10,0.030989283990645516,0.0,0.0018167183340927254,0.001074084676869582,0.9659622669987682,0.00013015923952626197,2.7486760097715205e-05,43876,0,11389,1791,7631,841,8,0.9659897537588659,0.9679366313324849,0.0012317306764935592,6,6,155.11274998920186,0.017140969612689298,39903
143,1797,8017961,2.478515625,0.048828125,1.763671875,1.739111122,0.98607408027,0.0006550329,10,0.05502304968334063,0.0038698571198386503,0.0,0.005232436072235125,0.7696892085361423,0.0,0.1661854485884433,59904,1984,0,2560,1008,0,80,0.9397445142444243,0.9358746571245856,0.17141788466067842,6,7,69.47091778588013,0.054265022253528396,49068
144,1800,8017991,-1.869140625,1.646484375,1.0,0.97675848799,0.97675848799,0.001825115,10,0.037406348396450406,0.06330946259394538,0.0,0.006075827993983656,0.822612068606617,0.0007335957570380335,0.06986269665196554,55265,7452,0,2194,179,438,8,0.9557842278525279,0.8932083610156205,0.07667212040298722,6,7,21.823982145125022,0.1248342466549509,22663
145,1803,8018021,0.267578125,-2.48828125,1.0,0.98219224941,0.98219224941,3.387561e-05,10,0.028342688076881402,0.0,0.00041782465879668514,0.005340822448575562,0.08219385911104306,0.0,0.8837048057047033,54055,0,2721,1121,6120,0,1519,0.9658986648157464,0.9663164894745431,0.8890456281532789,7,7,326.7187106429454,0.00843190029349063,40959
146,1806,8018051,1.4912109375,2.025390625,2.25830078125,2.2231441859,0.9844322795,0.0005625461,10,0.05172447388255274,0.0024428625859475544,0.0,0.0035208116239444113,0.9321803217325572,0.0,0.010131530174998269,59904,1504,0,2560,1488,0,80,0.9447547144935029,0.9423118519075554,0.013652341798942681,6,6,117.05941871250319,0.036831662078912954,56106
147,1809,8018081,-2.4794921875,-0.48828125,1.0,0.97135613909,0.97135613909,0.0001768108,10,0.016204741826981117,0.0,0.0006599658867131028,0.000662273190316989,0.9822889575337673,0.0001604011220587468,2.36604401627084e-05,51289,0,3976,1669,7631,963,8,0.98231261797393,0.9831329849827019,0.0008463347525384441,6,6,26.723731248450235,0.07585844492953893,32975
148,1812,8018111,2.16796875,-1.3203125,1.0,0.99772901383,0.99772901383,2.645668e-05,10,0.03803654141815663,0.030850410579596664,0.0,0.008770422122591439,0.008528073247083686,0.0,0.9138145526325716,56776,5998,0,1121,122,0,1519,0.9531930364592519,0.9223426258796553,0.9225849747551631,7,7,351.86143132151983,0.010896792629155381,54783
149,1815,8018141,-0.7099609375,2.4501953125,1.3701171875,1.3521710436,0.98690174526,0.0002600393,10,0.050842736818299726,0.01375670375943297,0.0,0.005051994175792643,0.829671291406028,0.00014464224215701992,0.10053263159828964,59904,2848,0,2346,144,214,80,0.9439606267637506,0.9303485652464747,0.1057292680162393,6,6,13.30986199008768,0.13759859086922607,51978
150,1818,8018171,-1.13671875,-2.296875,1.0,0.97782041232,0.97782041232,5.793937e-05,10,0.02682205913034334,0.0,0.0018204197759320098,0.004098589858536472,0.14086308548886592,0.0,0.8263958457463222,44998,0,11778,1121,6120,0,1519,0.9672589312351881,0.9690793510111201,0.8304944356048587,7,7,168.33826870742305,0.021360212948589564,45023
151,1821,8018201,2.4013671875,0.9306640625,2.166015625,2.1080291194,0.97322895324,0.02260113,10,0.1764778424581648,0.08897936497939857,0.0,0.0034648050957340935,0.6585226550652117,0.0,0.07255533240149084,59904,1504,0,2560,1488,0,80,0.8200573524461011,0.7310779874667025,0.07602013749722493,6,7,98.30668668830764,0.04882702249254222,47867
152,1824,8018231,-2.41015625,0.9404296875,1.0,0.97714908921,0.97714908921,0.0001581168,10,0.017826637595755344,0.004703410356926646,6.20661992223352e-06,0.0006343733979191082,0.9765219516308143,0.0002937481788158617,1.3672219846657086e-05,55227,6057,38,1865,1574,767,8,0.9812390342075876,0.9768355786493991,0.000941793796581627,6,6,24.125292049189515,0.08410538704421254,36937
153,1827,8018261,1.1474609375,-2.33203125,1.0,0.98760979547,0.98760979547,9.951755e-06,10,0.030404655014853923,0.004058055557166758,0.0,0.005288126968667454,0.03818774805586438,0.0,0.9220614144034475,56776,4156,0,1121,1964,0,1519,0.9643072180164786,0.9602491624593118,0.9273495413721149,7,7,63.82065676613757,0.03158956773031592,30719
154,1830,8018291,0.732421875,2.505859375,2.119140625,2.0884011571,0.98549437091,0.0009318684,10,0.053198950168327916,0.004391849218378388,0.0,0.004407013320722254,0.9233020492875287,0.0,0.014700138005042824,59904,2112,0,2560,880,0,80,0.9423940365109499,0.9380021872925715,0.019107151325765077,6,6,17.32960677635982,0.11655058761130903,51978
155,1833,8018321,-2.2431640625,-1.359375,1.0,0.97438749039,0.97438749039,0.0003427219,10,0.02916362607669822,0.0,0.002004529621704282,0.0010244537014378915,0.9676228231602065,0.00015595991979583358,2.8607520157211573e-05,43359,0,11906,1645,7631,987,8,0.9676514306803637,0.9698119202218638,0.0012090211413909365,6,6,200.25060881919654,0.022207688578833356,58511
156,1836,8018351,2.583984375,-0.515625,1.5341796875,1.5145226465,0.98718726294,0.0005666246,10,0.05565579949828544,0.009944576536023542,1.872427986896148e-05,0.0041551645536049685,0.44834200607242786,0.0005323289582250818,0.4813514001015642,59888,2720,16,2146,272,414,80,0.9396379827100156,0.9302444594120861,0.48603889361339425,7,7,29.20725072983591,0.11804874187684995,44973
157,1839,8018381,-1.564453125,2.1357421875,1.0,0.98709955565,0.98709955565,0.0004077026,10,0.03827683413734993,0.03796560040293885,0.0,0.0011033936832141637,0.0,7.87519401137908e-05,0.9225754198363831,55265,7631,0,2309,0,323,8,0.960541020239322,0.9226541717764969,0.9237575654597111,7,7,2.1257937864434413,0.6534267097814005,23175
158,1842,8018411,-0.2900390625,-2.6435546875,1.0,0.97884041492,0.97884041492,6.412516e-05,10,0.025529268678629046,0.0,0.0011437882961346153,0.004534374842711601,0.06933944597507832,0.0,0.8994531222074464,49339,0,7437,1121,6120,0,1519,0.9687925681825248,0.9699363564786594,0.903987497050158,7,7,282.6940820909446,0.013230506330745453,61311
159,1845,8018441,2.0087890625,1.7607421875,2.384765625,2.3468086935,0.98408357991,0.002234655,10,0.06340004216080314,0.004718934811687331,0.0,0.0038073377428239994,0.9131945591885925,0.0,0.014879126096093183,59904,1504,0,2560,1488,0,80,0.932792620096373,0.9280736852846857,0.018686463838917183,6,6,74.24860454622515,0.04730930928984578,56076
160,1848,8018471,-2.6826171875,0.05859375,1.0,0.97217801928,0.97217801928,0.0001342066,10,0.016510401614075968,0.004889623813374298,0.00020046309965895753,0.0005728424589490597,0.9775932741139799,0.0002173423798747393,1.6052520087391663e-05,54345,4899,920,1669,2732,963,8,0.9824989504474416,0.9780271321136009,0.0008062373589111907,6,6,27.100357464327438,0.08375728126162159,32975
161,1851,8018501,1.947265625,-1.86328125,1.0,0.99382873713,0.99382873713,2.452559e-05,10,0.03341626487420721,0.019095832081737686,0.0,0.006046539467562717,0.018993261983443747,0.0,0.9224481015930484,56776,5301,0,1121,819,0,1519,0.9605371956582298,0.9414413635764921,0.9284946410606111,7,7,237.10764315560067,0.011836837087050953,38911
162,1854,8018531,-0.177734375,2.7021484375,1.76220703125,1.7379230285,0.98621955179,0.0002900703,10,0.05255844512024834,0.0083873655018307,0.0,0.00479738645191256,0.8651339173844608,4.2339499951569445e-05,0.06908054604159591,59904,2752,0,2487,240,73,80,0.9426018289278875,0.9342568029260083,0.07392027199346005,6,6,12.597634391159103,0.19567957577639286,51978
163,1857,8018561,-1.701171875,-2.1220703125,1.0,0.97604161536,0.97604161536,0.0001326265,10,0.029573766634136977,0.0,0.0018116221761010807,0.0010213011203378127,0.9674387852697814,0.00012954005963478418,2.4984740007982948e-05,43617,0,11648,1791,7631,841,8,0.9674637700097894,0.9694049322455254,0.0011758259199805797,6,6,154.4345269323728,0.02401831562524288,55263
164,1860,8018591,2.7001953125,0.4169921875,2.05859375,2.0295333331,0.98588336482,0.0002821259,10,0.05325936892462788,0.0030220200684744425,0.0,0.004166217814749788,0.8078566695138291,0.0,0.1316957236783189,59904,1856,0,2560,1136,0,80,0.9425744132606224,0.9395523931921479,0.13586194149306868,6,7,86.41630532095456,0.04134812593826977,44972
165,1863,8018621,-2.283203125,1.5234375,1.0,0.97832418356,0.97832418356,0.00136471,10,0.02869566190815603,0.03342338527902102,0.0,0.002605210212612863,0.9140313016964325,0.0004206334986806476,0.0208238074050966,55265,7280,0,2129,351,503,8,0.9682784943805501,0.9352757426002097,0.02384965111639011,6,6,30.868499884315593,0.07428318244084775,36939
166,1866,8018651,0.6572265625,-2.6767578125,1.0,0.98321855288,0.98321855288,3.067081e-05,10,0.029077303757739446,0.0,9.192823947619103e-05,0.005522871242703565,0.08981339141054237,0.0,0.8754945053495383,56176,0,600,1121,6120,0,1519,0.9653078967600807,0.9653998249995569,0.8810173765922419,7,7,376.1681730453048,0.008195967410194842,61439
167,1869,8018681,1.3291015625,2.4287109375,2.37890625,2.344664331,0.9856060242,0.0004679089,10,0.05371303799330811,0.0028281760297000236,0.0,0.0041788815802356934,0.9108272520307544,0.0,0.028452652366001644,59904,1504,0,2560,1488,0,80,0.9421080804264561,0.9392799043967561,0.032631533946237336,6,6,18.750577287807165,0.10842432113753606,56074
168,1872,8018711,-2.6328125,-0.896484375,1.0,0.96890688165,0.96890688165,0.001093769,10,0.016955939371449267,0.0,0.001350678524063867,0.0007179123436799036,0.9807882029802657,0.0001573528805232133,2.9913900018033506e-05,46937,0,8328,1645,7631,987,8,0.9808181168802838,0.9823261482848709,0.0009051791242211504,6,6,26.583789697896623,0.11530819588528377,37067
169,1875,8018741,2.5576171875,-1.1220703125,1.2177734375,1.208907338,0.99271941791,0.0001462122,10,0.04406081369365567,0.007924132971718987,1.978043965995759e-05,0.002450197301277139,0.0001680249360510545,0.00037516955310611973,0.9450018811045308,59869,2976,35,1914,16,646,80,0.9530940390123008,0.945564856033348,0.947827247958914,7,7,1.358382207699231,0.8570803840749099,49069
170,1878,8018771,-1.1337890625,2.56640625,1.21630859375,1.2002327493,0.98678308738,0.0005793615,10,0.049733180096801506,0.01490548437290242,0.0,0.004894274690572421,0.5032126003988147,0.0001981961191333243,0.4270562643217759,59904,2848,0,2297,144,263,80,0.945174349093493,0.9304670608397239,0.43214873513148166,6,7,26.41454448386078,0.10577132536404114,19210
171,1881,8018801,-0.9013671875,-2.669921875,1.0,0.97622145827,0.97622145827,0.0001063684,10,0.025026488529406705,0.0,0.001512299834772354,0.0040558748521201185,0.09405856485581666,0.0,0.8753467719278841,46960,0,9816,1121,6120,0,1519,0.9694053367837008,0.9709176366184732,0.8794026467800042,7,7,282.103938242687,0.011602799408685053,47071
172,1884,8018831,2.478515625,1.365234375,2.421875,2.36579919,0.97684611716,0.01408898,10,0.1607410973774129,0.07617443799037914,0.0,0.003457430658721627,0.6853362040570457,0.0,0.07429082991644083,59904,1504,0,2560,1488,0,80,0.8358014719638657,0.7596270339734865,0.07774826057516246,6,7,84.06444662803797,0.06367700583872868,47867
173,1887,8018861,-2.76171875,0.6708984375,1.0,0.97397001792,0.97397001792,0.0001269661,10,0.016693407106950737,0.004473745829185191,2.1114799927631616e-05,0.0004942055766000771,0.9780141869891859,0.0002944964782909985,8.843219859623872e-06,55161,6057,104,1681,1574,951,8,0.9824967760382306,0.9783386414872641,0.0007975452747506995,6,6,21.79918114268364,0.09341610908196667,32777
174,1890,8018891,1.5908203125,-2.3701171875,1.0,0.98959634962,0.98959634962,1.317239e-05,10,0.031103484129534224,0.004092896610756949,0.0,0.005546835950131458,0.03381421610998835,0.0,0.9254425671995891,56776,4156,0,1121,1964,0,1519,0.9633496799203344,0.9592567833095774,0.9309894031497206,7,7,176.89223621954116,0.01326239665231061,65527
175,1893,8018921,0.4306640625,2.8349609375,2.1328125,2.1019801096,0.98554378765,0.0003661084,10,0.05273742976744701,0.005790054098506249,0.0,0.0044439363889377075,0.8994987000088859,0.0,0.03752987973622326,59904,2248,0,2560,744,0,80,0.9428186338436154,0.9370285797451091,0.04197381612516096,6,6,18.813653481299983,0.11973262609299534,56074
176,1896,8018951,-2.2412109375,-1.8076171875,1.0,0.97394815905,0.97394815905,0.0006108796,10,0.028568854647660458,0.0,0.0019304370544665174,0.0009685746788823122,0.9683540993593841,0.00015333703945668664,2.4697220149917713e-05,43083,0,12182,1645,7631,987,8,0.9683787965795341,0.9704625706734572,0.0011466089384889165,6,6,184.05699838191472,0.01815783044753548,35295
177,1899,8018981,2.8857421875,-0.1826171875,1.8515625,1.8268859154,0.98667256189,0.0003501057,10,0.053900736548062794,0.006220069551783974,9.885339998515213e-06,0.0040732328817988765,0.7269273914441192,0.00019027523926525976,0.2086784089949715,59888,2656,16,2217,336,343,80,0.9418258699908747,0.9358059610183544,0.21294191711603563,6,7,63.69029951277993,0.046389505098072006,43949
178,1902,8019011,-2.013671875,2.0927734375,1.0,0.98498445766,0.98498445766,0.0006591878,10,0.03543086034906797,0.042583630273432954,0.0,0.0010946391607779527,0.0,0.00016488264084866297,0.9207259875758724,55265,7631,0,2205,0,427,8,0.9633096178493054,0.9208908702167211,0.921985509377499,7,7,3.3820366554247214,0.4672365488722832,23175
179,1905,8019041,0.0712890625,-2.916015625,1.0,0.97920480841,0.97920480841,2.264623e-05,10,0.025921932753048868,0.0,0.0005739217980446926,0.004679895976481845,0.07224513606101131,0.0,0.8965791134114132,53037,0,3739,1121,6120,0,1519,0.9688242494724245,0.9693981712704691,0.901259009387895,7,7,257.82247258171265,0.013307520184961676,51199
180,1908,8019071,1.9248046875,2.20703125,2.56591796875,2.5230070462,0.98327658054,0.002857119,10,0.061974785426322634,0.005511386697567889,0.0,0.0037897348589617554,0.9127596290794544,0.0,0.01596446393769329,59904,1504,0,2560,1488,0,80,0.9342354797147155,0.9287240930171476,0.019754198796655045,6,6,96.48806367377034,0.034158915401374494,56076
181,1911,8019101,-2.9228515625,-0.328125,1.0,0.96949394228,0.96949394228,0.0002430965,10,0.01577787859827444,0.0,0.0004559686616217498,0.0005949758814697279,0.9829812164778835,0.00017083308066942753,1.912730008140031e-05,52697,0,2568,1645,7631,987,8,0.9830003437779649,0.9836271455202561,0.0007849362622205558,6,6,27.52615107726089,0.07690849190828558,32911
182,1914,8019131,2.3876953125,-1.7392578125,1.0,0.9967827088,0.9967827088,1.116871e-05,10,0.035335541728954784,0.029635657405369022,0.0,0.007890297257730725,0.011185646200531594,0.0,0.9159528574074138,56776,5998,0,1121,122,0,1519,0.9567741610133145,0.9271385036079455,0.9238431546651446,7,7,306.1672494123828,0.009266275921318026,50687
183,1917,8019161,-0.587890625,2.908203125,1.66015625,1.6372159795,0.98618186057,0.0002934788,10,0.052669809040508525,0.014557884778778757,0.0,0.0049706581527900265,0.7900509727341014,0.00012650942015324915,0.13762416587366802,59904,2816,0,2362,176,198,80,0.9422330233865481,0.9278016480279226,0.1427213334466113,6,6,11.234474508069525,0.22409766929649946,51978
184,1920,8019191,-1.537109375,-2.5517578125,1.0,0.97519327057,0.97519327057,7.094298e-05,10,0.02592317450636902,0.0,0.0019278405272528634,0.003822332043827208,0.1401526552753613,0.0,0.8281739976471896,44287,0,12489,1121,6120,0,1519,0.9683266529225509,0.9702544934498037,0.8319963296910168,7,7,145.0012818934214,0.02453607870184758,30687
185,1923,8019221,2.869140625,0.8466796875,2.35791015625,2.3201974412,0.98400587279,0.002059188,10,0.06096248430180925,0.002834104472667332,0.0,0.004338524221736114,0.8268867056006396,0.0,0.10497818140314764,59904,1504,0,2560,1488,0,80,0.9346989914764545,0.9318648870037872,0.10931670562488376,6,7,85.5089767363894,0.046954519887058746,57132
186,1926,8019251,-2.69921875,1.3193359375,1.0,0.97594710473,0.97594710473,0.001508465,10,0.025539999614648267,0.027111413399073754,3.106265969026996e-05,0.001955776998506706,0.9407179544860886,0.000747488263986145,0.0038963045780061197,55259,7168,6,1865,463,767,8,0.9717256724631685,0.9453928099877712,0.00659956984049897,6,6,24.28938417444677,0.1273101427494027,22663
187,1929,8019281,1.103515625,-2.8076171875,1.0,0.98502581978,0.98502581978,8.738617e-06,10,0.02858255732517821,0.0038732494185068993,0.0,0.005156992511048578,0.02927925629502582,0.0,0.9331079444502404,56776,4156,0,1121,1964,0,1519,0.966260450163773,0.9623872007452662,0.938264936961289,7,7,54.45672611714941,0.04413528019478934,30207
188,1932,8019311,1.0869140625,2.828125,2.45751953125,2.4204367326,0.98491047653,0.001232393,10,0.05444186708481627,0.0038417774736624797,0.0,0.004355133956326019,0.9090118347552072,0.0,0.02834938672998798,59904,1856,0,2560,1136,0,80,0.9412029989588576,0.9373612214851952,0.032704520686314,6,6,13.219459743513998,0.1948865968423032,56074
189,1935,8019341,-2.72265625,-1.3564453125,1.0,0.97199497762,0.97199497762,0.0005791533,10,0.028018798607958036,0.0,0.002020160261156051,0.0009732075617013879,0.9688038849089807,0.0001571120799236377,2.6836580280090165e-05,43359,0,11906,1645,7631,987,8,0.9688307214892609,0.9710079938303405,0.0011571562219051157,6,6,141.24633302160984,0.026672057868643774,33247
190,1938,8019371,2.9365234375,-0.8427734375,1.546875,1.5303360266,0.98930813841,0.0005463678,10,0.04833871001044751,0.019137511027628125,6.700500127109359e-06,0.0028304487113329363,0.10767444561521491,0.00020347396234621535,0.8218087101729032,59888,2928,16,2146,64,414,80,0.9486206668157463,0.9296933302505914,0.8248426328465824,7,7,6.34653025806763,0.35799703404914285,49069
191,1941,8019401,-1.6025390625,2.6162109375,1.0068359375,0.99620898403,0.9894451985,0.000304517,10,0.051044376211812695,0.027521154290558243,0.0,0.0037859231111771544,0.0,7.256499933661772e-05,0.9175759813871152,59904,2992,0,2265,0,295,80,0.9450971356776734,0.9176485463864518,0.921434469497629,7,7,15.375527037749265,0.1303025326287846,19202
192,1944,8019431,-0.587890625,-3.0234375,1.0,0.97563051939,0.97563051939,5.785175e-05,10,0.024121660582394577,0.0,0.0014106193752021024,0.004050526564006668,0.050492879339456,0.0,0.9199243141389406,47610,0,9166,1121,6120,0,1519,0.9704171934783966,0.9718278128535986,0.9239748407029472,7,7,250.9409585523535,0.010576790197474683,65407
193,1947,8019461,2.486328125,1.83984375,2.6630859375,2.6219691415,0.9845604697,0.000101394,10,0.056457095813072254,0.0033049757221950303,0.0,0.0037171266789579735,0.9226939838608494,0.0,0.013826817924925454,59904,1504,0,2560,1488,0,80,0.9398257775079699,0.9365208017857749,0.017543944603883428,6,6,88.73508590043107,0.03801438952476079,53036
194,1950,8019491,-3.0888671875,0.32421875,1.0,0.97096843426,0.97096843426,0.0001608472,10,0.01643158535288865,0.004462373623285392,0.00019090971927061606,0.0006194044980850704,0.9780306507876063,0.0002479154390337778,1.716057982988422e-05,54440,4903,825,1669,2728,963,8,0.9825101849907216,0.9784866365257406,0.0008844805169487324,6,6,30.146951848800164,0.05427420866345614,37071
195,1953,8019521,2.0673828125,-2.3349609375,1.0,0.99219012902,0.99219012902,1.657088e-05,10,0.031809910332733046,0.012115247310322347,0.0,0.005775536307685589,0.03501318343557659,0.0,0.9152861226136824,56776,4870,0,1121,1250,0,1519,0.9624145533595813,0.9502993060492589,0.9210616589213679,7,7,215.02304883851116,0.015497200209184308,63479
196,1956,8019551,0.052734375,3.130859375,2.091796875,2.0625262961,0.98600696882,0.000292305,10,0.05252128962403983,0.005503603871534099,0.0,0.0045843706319113236,0.8986696806680352,0.0,0.038721055204479736,59904,2248,0,2560,744,0,80,0.9428943397440491,0.937390735872515,0.04330542583639106,6,6,17.08487642250118,0.13645286949131655,51978
197,1959,8019581,-2.1630859375,-2.2822265625,1.0,0.97352369628,0.97352369628,9.167456e-05,10,0.02826348824632215,0.0,0.002081341532205865,0.0009786375582696485,0.9684980900037752,0.00015238397925931044,2.60586801678158e-05,41848,0,13417,1645,7631,987,8,0.968524148683943,0.9707578741954082,0.0011570802176967747,6,6,161.5731723897906,0.020942412297801853,57311
